#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
120.92;1;114.17;114.17;-Infinity;114.17;114.17
122.98;0;116.78;116.78;-Infinity;116.78;116.78
147.17;2;113.04;113.01;-Infinity;113.04;113.04
153.34;0;128.41;128.41;-Infinity;128.41;128.41
173.59;0;132.82;132.82;-Infinity;132.82;132.82
187.64;2;164.84;164.84;-Infinity;164.84;164.84
191.03;1;158.59;158.59;-Infinity;158.59;158.59
201.23;1;160.21;160.21;-Infinity;160.21;160.21
217.92;2;158.7;158.7;-Infinity;158.7;158.70
243.57;0;162.71;162.71;-Infinity;162.71;162.71
251.61;1;163.94;163.94;-Infinity;163.94;163.94
258.18;2;169.17;169.15;-Infinity;169.17;169.17
273.74;0;180.02;180.01;-Infinity;180.02;180.02
283.99;0;174.6;174.6;-Infinity;174.6;174.60
312.05;1;207.47;207.46;-Infinity;207.47;207.47
318.64;2;213.04;213;-Infinity;213.04;213.04
324.04;0;157.64;157.64;-Infinity;157.64;157.64
338.65;2;183.11;183.11;-Infinity;183.11;183.11
342.17;1;220.46;220.46;-Infinity;220.46;220.46
344.53;0;218.7;218.67;-Infinity;218.7;218.70
362.09;1;227.13;227.11;-Infinity;227.13;227.13
364.75;0;187.46;187.46;-Infinity;187.46;187.46
372.63;1;180.41;180.41;-Infinity;180.41;180.41
378.88;2;155.89;155.86;-Infinity;155.89;155.89
398.93;2;217.04;217.01;-Infinity;217.04;217.04
402.94;1;186.46;186.46;-Infinity;186.46;186.46
449.25;2;256.32;256.27;-Infinity;256.32;256.32
455;0;237.17;237.13;-Infinity;237.17;237.17
469.56;1;251.69;251.68;-Infinity;251.69;251.69
485.31;0;258.08;258.08;-Infinity;258.08;258.08
495.54;0;263.02;263.02;-Infinity;263.02;263.02
505.8;0;250.67;250.65;-Infinity;250.67;250.67
509.13;2;287.98;287.98;-Infinity;287.98;287.98
544.4;1;316.5;316.49;-Infinity;316.5;316.50
573.14;1;336.04;336.04;-Infinity;336.04;336.04
574.38;0;286.89;286.85;-Infinity;286.89;286.89
579.23;2;349.86;349.86;-Infinity;349.86;349.86
594.4;0;278.23;278.21;-Infinity;278.23;278.23
619.68;2;376.11;376.11;-Infinity;376.11;376.11
624.55;0;292.75;292.74;-Infinity;292.75;292.75
629.77;2;357.87;357.87;-Infinity;357.87;357.87
640.01;2;255.3;255.26;-Infinity;255.3;255.30
654.47;0;292.4;292.38;-Infinity;292.4;292.40
660.32;2;300.28;300.28;-Infinity;300.28;300.28
674.57;0;298.57;298.57;-Infinity;298.57;298.57
713.19;1;350.33;350.33;-Infinity;350.33;350.33
733.26;1;471.01;470.98;-Infinity;471.01;471.01
753.34;1;389.72;389.72;-Infinity;389.72;389.72
773.1;1;449.42;449.42;-Infinity;449.42;449.42
783.41;1;393.43;393.43;-Infinity;393.43;393.43
