#TimeStamp;DistanceTraveled
59.89;647.55
119.97;608.88
179.84;382.33
239.86;287.39
299.72;327.24
359.74;417.85
419.89;377.88
479.89;323.09
539.9;376.91
599.86;469.05
659.78;425.09
719.99;403.82
779.91;237.71
839.87;71.21
899.97;0
959.76;0
1019.9;0
1079.87;0
1139.97;0
1199.98;0
1259.9;0
1319.59;0
1379.93;0
1439.59;0
1499.93;0
1559.59;0
1619.93;0
1679.59;0
1739.93;0
1799.59;0
1859.93;0
1919.59;0
1979.93;0
2039.59;0
2099.93;0
2159.59;0
2219.93;0
2279.59;0
2339.93;0
2399.59;0
2459.93;0
2519.59;0
2579.93;0
2639.59;0
2699.93;0
2759.59;0
2819.93;0
2879.59;0
2939.93;0
2999.59;0
3059.93;0
3119.59;0
3179.93;0
3239.59;0
3299.93;0
3359.59;0
3419.93;0
3479.59;0
3539.93;0
3599.59;0
3659.93;0
3719.59;0
3779.93;0
3839.59;0
3899.93;0
3959.59;0
4019.93;0
4079.59;0
4139.93;0
4199.59;0
4259.93;0
4319.59;0
4379.93;0
4439.59;0
4499.93;0
4559.59;0
4619.93;0
4679.59;0
4739.93;0
4799.59;0
4859.93;0
4919.59;0
4979.93;0
5039.59;0
5099.93;0
5159.59;0
5219.93;0
5279.59;0
5339.93;0
5399.59;0
5459.93;0
5519.59;0
5579.93;0
5639.59;0
5699.93;0
5759.59;0
5819.93;0
5879.59;0
5939.93;0
5999.59;0
6059.93;0
6119.59;0
6179.93;0
6239.59;0
6299.93;0
6359.59;0
6419.93;0
6479.59;0
6539.93;0
6599.59;0
6659.93;0
6719.59;0
6779.93;0
6839.59;0
6899.93;0
6959.59;0
7019.93;0
7079.59;0
7139.93;0
7199.59;0
