#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.89;0;0;0;3;0/59.89;0/49.19,1/51.21,2/59.89;0/0;0/59.89,1/59.89,2/59.89;0/0;0/2,1/7,2/6;0/0;0/9,1/11,2/12;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/2,1/1,2/0
119.97;0;9;0;3;0/119.97;0/54.08,1/51.89,2/87.44;0/0;0/119.97,1/119.97,2/119.97;0/0;0/6,1/6,2/11;0/0;0/13,1/12,2/15;0/0;0/0,1/0,2/0;0/0;0/5,1/3,2/1;0/0;0/7,1/7,2/4
179.84;0;22;0;3;0/179.84;0/55.79,1/53.33,2/89.01;0/0;0/179.84,1/179.84,2/179.84;0/0;0/10,1/10,2/8;0/0;0/18,1/15,2/12;0/0;0/0,1/0,2/0;0/0;0/10,1/7,2/5;0/0;0/13,1/13,2/10
239.86;0;32;0;3;0/239.86;0/56.59,1/54.77,2/89.91;0/0;0/239.86,1/239.86,2/239.86;0/0;0/14,1/22,2/23;0/0;0/22,1/26,2/28;0/0;0/0,1/0,2/0;0/0;0/13,1/10,2/9;0/0;0/19,1/19,2/16
299.72;0;44;0;3;0/299.72;0/57.8,1/56.38,2/91.21;0/0;0/299.72,1/299.72,2/299.72;0/0;0/18,1/22,2/22;0/0;0/22,1/26,2/29;0/0;0/0,1/0,2/0;0/0;0/18,1/14,2/12;0/0;0/25,1/25,2/22
359.74;0;57;0;3;0/359.74;0/59.18,1/57.24,2/92.48;0/0;0/359.74,1/359.74,2/359.74;0/0;0/18,1/21,2/15;0/0;0/23,1/24,2/23;0/0;0/0,1/0,2/0;0/0;0/24,1/18,2/15;0/0;0/31,1/31,2/28
419.89;0;67;0;3;0/419.89;0/60.32,1/58.74,2/93.5;0/0;0/419.89,1/419.89,2/419.89;0/0;0/17,1/26,2/14;0/0;0/24,1/27,2/23;0/0;0/0,1/0,2/0;0/0;0/27,1/22,2/18;0/0;0/37,1/37,2/34
479.89;0;78;0;3;0/479.89;0/61.33,1/86.16,2/94.32;0/0;0/479.89,1/479.89,2/479.89;0/0;0/14,1/24,2/5;0/0;0/18,1/24,2/17;0/0;0/0,1/0,2/0;0/0;0/32,1/25,2/21;0/0;0/43,1/40,2/40
539.9;0;90;0;3;0/539.9;0/66.74,1/120.77,2/95.36;0/0;0/539.9,1/539.9,2/539.9;0/0;0/8,1/19,2/1;0/0;0/13,1/21,2/11;0/0;0/0,1/0,2/0;0/0;0/36,1/28,2/26;0/0;0/48,1/43,2/46
599.86;0;103;0;3;0/599.86;0/71.72,1/146.69,2/96.38;0/0;0/599.86,1/599.86,2/599.86;0/0;0/0,1/13,2/0;0/0;0/7,1/18,2/5;0/0;0/0,1/0,2/0;0/0;0/41,1/31,2/31;0/0;0/54,1/46,2/52
659.78;0;116;0;3;0/659.78;0/72.99,1/150.44,2/97.64;0/0;0/659.78,1/659.78,2/659.78;0/0;0/0,1/0,2/0;0/0;0/1,1/12,2/0;0/0;0/0,1/0,2/0;0/0;0/47,1/33,2/36;0/0;0/60,1/52,2/57
719.99;0;123;0;3;0/719.99;0/118.46,1/151.45,2/157.31;0/0;0/719.99,1/719.99,2/719.99;0/0;0/0,1/0,2/0;0/0;0/0,1/6,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/39,2/36;0/0;0/61,1/58,2/57
779.91;0;129;0;3;0/779.91;0/178.38,1/152.25,2/217.23;0/0;0/779.91,1/779.91,2/779.91;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
839.87;0;129;0;3;0/839.87;0/238.34,1/208.71,2/277.19;0/0;0/839.87,1/839.87,2/839.87;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
899.97;0;129;0;3;0/899.97;0/298.43,1/268.8,2/337.28;0/0;0/899.97,1/899.97,2/899.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
959.76;0;129;0;3;0/959.76;0/358.23,1/328.6,2/397.07;0/0;0/959.76,1/959.76,2/959.76;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1019.9;0;129;0;3;0/1019.9;0/418.37,1/388.74,2/457.22;0/0;0/1019.9,1/1019.9,2/1019.9;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1079.87;0;129;0;3;0/1079.87;0/478.34,1/448.71,2/517.19;0/0;0/1079.87,1/1079.87,2/1079.87;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1139.97;0;129;0;3;0/1139.97;0/538.43,1/508.8,2/577.28;0/0;0/1139.97,1/1139.97,2/1139.97;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1199.98;0;129;0;3;0/1199.98;0/598.45,1/568.82,2/637.3;0/0;0/1199.98,1/1199.98,2/1199.98;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1259.9;0;129;0;3;0/1259.9;0/658.37,1/628.74,2/697.22;0/0;0/1259.9,1/1259.9,2/1259.9;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1319.59;0;129;0;3;0/1319.59;0/718.06,1/688.43,2/756.91;0/0;0/1319.59,1/1319.59,2/1319.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1379.93;0;129;0;3;0/1379.93;0/778.4,1/748.77,2/817.25;0/0;0/1379.93,1/1379.93,2/1379.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1439.59;0;129;0;3;0/1439.59;0/838.06,1/808.43,2/876.91;0/0;0/1439.59,1/1439.59,2/1439.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1499.93;0;129;0;3;0/1499.93;0/898.4,1/868.77,2/937.25;0/0;0/1499.93,1/1499.93,2/1499.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1559.59;0;129;0;3;0/1559.59;0/958.06,1/928.43,2/996.91;0/0;0/1559.59,1/1559.59,2/1559.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1619.93;0;129;0;3;0/1619.93;0/1018.4,1/988.77,2/1057.25;0/0;0/1619.93,1/1619.93,2/1619.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1679.59;0;129;0;3;0/1679.59;0/1078.06,1/1048.43,2/1116.91;0/0;0/1679.59,1/1679.59,2/1679.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1739.93;0;129;0;3;0/1739.93;0/1138.4,1/1108.77,2/1177.25;0/0;0/1739.93,1/1739.93,2/1739.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1799.59;0;129;0;3;0/1799.59;0/1198.06,1/1168.43,2/1236.91;0/0;0/1799.59,1/1799.59,2/1799.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1859.93;0;129;0;3;0/1859.93;0/1258.4,1/1228.77,2/1297.25;0/0;0/1859.93,1/1859.93,2/1859.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1919.59;0;129;0;3;0/1919.59;0/1318.06,1/1288.43,2/1356.91;0/0;0/1919.59,1/1919.59,2/1919.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
1979.93;0;129;0;3;0/1979.93;0/1378.4,1/1348.77,2/1417.25;0/0;0/1979.93,1/1979.93,2/1979.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2039.59;0;129;0;3;0/2039.59;0/1438.06,1/1408.43,2/1476.91;0/0;0/2039.59,1/2039.59,2/2039.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2099.93;0;129;0;3;0/2099.93;0/1498.4,1/1468.77,2/1537.25;0/0;0/2099.93,1/2099.93,2/2099.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2159.59;0;129;0;3;0/2159.59;0/1558.06,1/1528.43,2/1596.91;0/0;0/2159.59,1/2159.59,2/2159.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2219.93;0;129;0;3;0/2219.93;0/1618.4,1/1588.77,2/1657.25;0/0;0/2219.93,1/2219.93,2/2219.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2279.59;0;129;0;3;0/2279.59;0/1678.06,1/1648.43,2/1716.91;0/0;0/2279.59,1/2279.59,2/2279.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2339.93;0;129;0;3;0/2339.93;0/1738.4,1/1708.77,2/1777.25;0/0;0/2339.93,1/2339.93,2/2339.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2399.59;0;129;0;3;0/2399.59;0/1798.06,1/1768.43,2/1836.91;0/0;0/2399.59,1/2399.59,2/2399.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2459.93;0;129;0;3;0/2459.93;0/1858.4,1/1828.77,2/1897.25;0/0;0/2459.93,1/2459.93,2/2459.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2519.59;0;129;0;3;0/2519.59;0/1918.06,1/1888.43,2/1956.91;0/0;0/2519.59,1/2519.59,2/2519.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2579.93;0;129;0;3;0/2579.93;0/1978.4,1/1948.77,2/2017.25;0/0;0/2579.93,1/2579.93,2/2579.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2639.59;0;129;0;3;0/2639.59;0/2038.06,1/2008.43,2/2076.91;0/0;0/2639.59,1/2639.59,2/2639.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2699.93;0;129;0;3;0/2699.93;0/2098.4,1/2068.77,2/2137.25;0/0;0/2699.93,1/2699.93,2/2699.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2759.59;0;129;0;3;0/2759.59;0/2158.06,1/2128.43,2/2196.91;0/0;0/2759.59,1/2759.59,2/2759.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2819.93;0;129;0;3;0/2819.93;0/2218.4,1/2188.77,2/2257.25;0/0;0/2819.93,1/2819.93,2/2819.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2879.59;0;129;0;3;0/2879.59;0/2278.06,1/2248.43,2/2316.91;0/0;0/2879.59,1/2879.59,2/2879.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2939.93;0;129;0;3;0/2939.93;0/2338.4,1/2308.77,2/2377.25;0/0;0/2939.93,1/2939.93,2/2939.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
2999.59;0;129;0;3;0/2999.59;0/2398.06,1/2368.43,2/2436.91;0/0;0/2999.59,1/2999.59,2/2999.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3059.93;0;129;0;3;0/3059.93;0/2458.4,1/2428.77,2/2497.25;0/0;0/3059.93,1/3059.93,2/3059.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3119.59;0;129;0;3;0/3119.59;0/2518.06,1/2488.43,2/2556.91;0/0;0/3119.59,1/3119.59,2/3119.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3179.93;0;129;0;3;0/3179.93;0/2578.4,1/2548.77,2/2617.25;0/0;0/3179.93,1/3179.93,2/3179.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3239.59;0;129;0;3;0/3239.59;0/2638.06,1/2608.43,2/2676.91;0/0;0/3239.59,1/3239.59,2/3239.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3299.93;0;129;0;3;0/3299.93;0/2698.4,1/2668.77,2/2737.25;0/0;0/3299.93,1/3299.93,2/3299.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3359.59;0;129;0;3;0/3359.59;0/2758.06,1/2728.43,2/2796.91;0/0;0/3359.59,1/3359.59,2/3359.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3419.93;0;129;0;3;0/3419.93;0/2818.4,1/2788.77,2/2857.25;0/0;0/3419.93,1/3419.93,2/3419.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3479.59;0;129;0;3;0/3479.59;0/2878.06,1/2848.43,2/2916.91;0/0;0/3479.59,1/3479.59,2/3479.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3539.93;0;129;0;3;0/3539.93;0/2938.4,1/2908.77,2/2977.25;0/0;0/3539.93,1/3539.93,2/3539.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3599.59;0;129;0;3;0/3599.59;0/2998.06,1/2968.43,2/3036.91;0/0;0/3599.59,1/3599.59,2/3599.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3659.93;0;129;0;3;0/3659.93;0/3058.4,1/3028.77,2/3097.25;0/0;0/3659.93,1/3659.93,2/3659.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3719.59;0;129;0;3;0/3719.59;0/3118.06,1/3088.43,2/3156.91;0/0;0/3719.59,1/3719.59,2/3719.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3779.93;0;129;0;3;0/3779.93;0/3178.4,1/3148.77,2/3217.25;0/0;0/3779.93,1/3779.93,2/3779.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3839.59;0;129;0;3;0/3839.59;0/3238.06,1/3208.43,2/3276.91;0/0;0/3839.59,1/3839.59,2/3839.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3899.93;0;129;0;3;0/3899.93;0/3298.4,1/3268.77,2/3337.25;0/0;0/3899.93,1/3899.93,2/3899.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
3959.59;0;129;0;3;0/3959.59;0/3358.06,1/3328.43,2/3396.91;0/0;0/3959.59,1/3959.59,2/3959.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
4019.93;0;129;0;3;0/4019.93;0/3418.4,1/3388.77,2/3457.25;0/0;0/4019.93,1/4019.93,2/4019.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
4079.59;0;129;0;3;0/4079.59;0/3478.06,1/3448.43,2/3516.91;0/0;0/4079.59,1/4079.59,2/4079.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
4139.93;0;129;0;3;0/4139.93;0/3538.4,1/3508.77,2/3577.25;0/0;0/4139.93,1/4139.93,2/4139.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
4199.59;0;129;0;3;0/4199.59;0/3598.06,1/3568.43,2/3636.91;0/0;0/4199.59,1/4199.59,2/4199.59;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/48,1/45,2/36;0/0;0/61,1/64,2/57
