#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;37.77;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.89;39.75;0.39;PP/0.06,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.97;40.67;0.51;PP/0.08,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
179.84;40.16;0.58;PP/0.1,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
239.86;40.16;0.64;PP/0.11,TA/0.07,IS/0,PS/0,RB/0,OB/0.02,RP/0
299.72;40.38;0.72;PP/0.12,TA/0.07,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
359.74;40.42;0.83;PP/0.14,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
419.89;40.66;0.91;PP/0.16,TA/0.1,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
479.89;40.5;0.98;PP/0.18,TA/0.11,IS/0.01,PS/0,RB/0.01,OB/0.02,RP/0
539.9;40.73;1.07;PP/0.2,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
599.86;41.22;1.16;PP/0.22,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
659.78;41.49;1.24;PP/0.24,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
719.99;40.96;1.34;PP/0.25,TA/0.15,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
779.91;41.01;1.47;PP/0.26,TA/0.23,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
839.87;41.18;1.61;PP/0.26,TA/0.36,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
899.97;41.29;1.76;PP/0.26,TA/0.51,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
959.76;41.41;1.92;PP/0.26,TA/0.65,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1019.9;41.06;2.07;PP/0.26,TA/0.8,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1079.87;41.18;2.22;PP/0.26,TA/0.93,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1139.97;41.31;2.38;PP/0.26,TA/1.08,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1199.98;41.43;2.54;PP/0.26,TA/1.22,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1259.9;41.11;2.7;PP/0.26,TA/1.37,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1319.59;41.23;2.85;PP/0.26,TA/1.51,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1379.93;41.36;3;PP/0.26,TA/1.65,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1439.59;41.46;3.15;PP/0.26,TA/1.79,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1499.93;41.59;3.3;PP/0.26,TA/1.93,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1559.59;41.07;3.45;PP/0.26,TA/2.07,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1619.93;41.19;3.6;PP/0.26,TA/2.21,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1679.59;41.3;3.75;PP/0.26,TA/2.35,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1739.93;41.41;3.9;PP/0.26,TA/2.49,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1799.59;41.54;4.05;PP/0.26,TA/2.63,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1859.93;41.2;4.2;PP/0.26,TA/2.77,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1919.59;41.3;4.35;PP/0.26,TA/2.91,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
1979.93;41.14;4.49;PP/0.26,TA/3.05,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2039.59;41.27;4.64;PP/0.26,TA/3.19,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2099.93;41.39;4.8;PP/0.26,TA/3.33,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2159.59;41.23;4.94;PP/0.26,TA/3.46,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2219.93;41.25;5.09;PP/0.26,TA/3.6,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2279.59;41.4;5.24;PP/0.26,TA/3.74,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2339.93;41.27;5.41;PP/0.26,TA/3.89,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2399.59;41.39;5.56;PP/0.26,TA/4.03,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2459.93;41.34;5.71;PP/0.26,TA/4.18,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2519.59;41.46;5.86;PP/0.26,TA/4.32,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2579.93;41.29;6.01;PP/0.26,TA/4.46,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2639.59;41.4;6.16;PP/0.26,TA/4.61,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2699.93;41.25;6.32;PP/0.26,TA/4.75,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2759.59;41.29;6.48;PP/0.26,TA/4.9,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2819.93;41.38;6.63;PP/0.26,TA/5.04,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2879.59;41.51;6.78;PP/0.26,TA/5.18,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2939.93;41.36;6.93;PP/0.26,TA/5.31,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
2999.59;41.48;7.07;PP/0.26,TA/5.45,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
3059.93;41.38;7.22;PP/0.26,TA/5.59,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
3119.59;41.49;7.38;PP/0.26,TA/5.73,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
3179.93;41.32;7.53;PP/0.26,TA/5.88,IS/0.02,PS/0,RB/0.01,OB/0.02,RP/0
