#TimeStamp;Bot;Pod;OutputStation
48.82;16;164;0
51.17;8;181;1
58.72;16;164;0
61.18;8;181;1
71.13;8;181;1
72.93;13;137;0
81.19;8;181;1
82.9;7;26;0
86.94;15;169;2
91.21;10;72;1
93.07;1;157;0
97.07;15;169;2
101.25;16;164;1
103.08;14;168;0
107.17;3;165;2
110.89;6;13;1
112.84;0;210;0
117.2;3;165;2
121.29;6;13;1
123.12;0;210;0
126.85;2;125;2
131.31;7;26;1
133.27;17;56;0
137.16;2;125;2
141.11;7;26;1
143.01;12;118;0
147.25;2;125;2
151.31;1;157;1
153.4;10;72;0
157.46;5;194;2
161.01;1;157;1
163.74;16;164;0
167.38;4;212;2
171.01;13;137;1
173.8;6;13;0
177.59;9;214;2
181.26;11;16;1
183.84;6;13;0
187.69;17;56;2
191.35;14;168;1
193.67;15;169;0
197.94;17;56;2
201.4;14;168;1
203.67;15;169;0
207.94;12;118;2
211.47;14;168;1
213.86;15;169;0
217.99;12;118;2
221.19;0;210;1
223.86;7;26;0
227.95;10;72;2
231.59;5;194;1
233.68;8;31;0
238.12;16;164;2
241.34;4;212;1
243.91;2;125;0
248.15;6;13;2
251.66;17;56;1
253.77;3;165;0
258.22;6;13;2
261.84;17;56;1
263.89;1;157;0
268.56;6;13;2
272.02;8;31;1
273.95;13;137;0
278.37;0;210;2
281.86;16;164;1
284.03;13;137;0
288.32;15;169;2
291.65;16;164;1
293.91;11;16;0
298.52;15;169;2
302.04;10;72;1
304.09;9;214;0
308.55;14;168;2
312.1;10;72;1
314.1;12;118;0
318.68;7;26;2
322.07;10;72;1
324.15;5;194;0
328.47;3;165;2
332.16;2;125;1
334.25;4;212;0
338.73;3;165;2
342.27;6;13;1
344.58;15;169;0
348.57;3;165;2
352.24;0;210;1
354.54;14;168;0
358.62;3;165;2
362.35;5;194;1
364.79;10;72;0
368.66;3;165;2
372.68;9;214;1
375.05;6;13;0
378.92;17;56;2
383.09;9;214;1
385.18;6;13;0
389.14;8;31;2
393.13;15;169;1
394.99;7;26;0
399.18;16;164;2
403.18;15;169;1
405.08;7;26;0
409.11;16;164;2
413.16;6;13;1
415.14;7;26;0
419.22;16;164;2
423.02;8;31;1
425.16;1;61;0
429.11;16;164;2
435.2;5;194;0
439.22;11;16;2
445.23;13;180;0
449.3;12;118;2
455.27;3;165;0
459.47;12;118;2
459.51;5;194;1
464.94;3;165;0
469.42;12;118;2
469.76;11;16;1
475.23;17;56;0
479.27;2;125;2
485.36;9;214;0
489.4;4;212;2
495.64;6;13;0
499.49;14;168;2
506.04;16;164;0
509.54;10;72;2
509.84;9;214;1
516.02;16;164;0
519.55;10;72;2
520.54;6;13;1
526.07;12;118;0
529.58;15;169;2
534.38;2;125;1
539.28;8;31;2
544.07;6;13;0
544.44;16;164;1
549.55;8;31;2
554.34;6;13;0
559.56;7;26;2
563.35;12;118;1
564.36;4;212;0
569.58;0;41;2
574.42;10;72;0
579.14;6;13;1
579.63;13;180;2
584.52;9;214;0
589.31;5;194;2
594.56;16;164;0
599.65;3;165;2
603.07;10;72;1
604.34;15;169;0
609.39;1;62;2
613.06;10;72;1
614.59;8;31;0
619.72;17;56;2
623.09;10;72;1
624.64;7;26;0
629.97;2;125;2
633.06;10;72;1
634.29;12;118;0
640.06;14;9;2
643.1;10;72;1
644.57;0;41;0
650.31;11;149;2
652.87;9;214;1
654.68;6;13;0
662.85;5;194;1
664.8;13;180;0
672.81;3;165;1
682.93;16;164;1
693.13;8;31;1
703.17;17;56;1
713.23;7;26;1
723.21;4;146;1
733.3;12;118;1
743.3;14;9;1
753.38;15;169;1
763.33;1;62;1
773.42;11;149;1
