Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;3.50;61;0;48;14.5569169404375;26.7430039190858;10.1633333333333;32.5050937914129;1.27083333333333;6598.46941311807;7200
OutputStation1;45.50;9.50;64;0;45;15.7417946083011;72.063325087898;10.0444444444445;50.0666666666669;1.42222222222222;6568.83977066747;7200
OutputStation2;45.50;15.50;57;0;36;17.5837731704267;94.3156027331042;10.6533333333335;52.184744555482;1.58333333333333;6637.31851626385;7200
