#TimeStamp;Runtime;Requests
0.88;0.03;18
2.93;0;1
4.13;0;3
5.43;0;4
6.75;0;4
8.01;0;3
9.1;0;5
10.18;0;2
11.21;0;2
12.22;0;3
13.26;0;2
14.51;0;4
15.51;0;3
16.52;0;5
17.56;0;3
18.61;0;4
20.68;0;1
22.03;0;4
23.03;0;2
24.07;0;4
25.12;0;2
26.16;0;3
27.16;0;5
28.34;0;3
29.35;0;1
30.38;0;3
31.4;0;1
32.44;0;6
34.11;0;1
35.17;0;3
36.28;0;3
37.59;0;6
38.6;0;4
39.6;0;4
40.64;0;2
41.74;0;2
42.83;0;3
43.94;0;4
45.2;0;1
46.38;0;5
47.38;0;3
48.38;0;2
49.38;0;4
50.38;0;2
51.38;0;4
52.58;0;4
53.59;0;4
54.63;0;5
55.97;0;4
57.04;0;4
58.08;0;5
59.22;0;2
60.42;0;2
61.47;0;3
62.56;0;4
63.63;0;3
64.85;0;2
66.09;0;4
67.09;0;3
68.09;0;4
69.38;0;2
70.46;0;1
71.84;0;4
72.88;0;3
73.89;0;4
74.89;0;3
75.93;0;4
76.94;0;3
78.03;0;2
79.38;0;2
80.72;0;2
81.76;0;2
82.76;0;4
83.8;0;5
84.8;0;4
85.84;0;3
86.85;0;2
87.89;0;4
90.21;0;2
91.21;0;3
92.21;0;2
93.53;0;1
94.6;0;2
95.69;0;3
96.98;0;2
98.05;0;1
99.07;0;2
100.1;0;2
101.12;0;3
102.28;0;1
103.35;0;1
104.46;0;5
105.59;0;1
106.62;0;4
107.75;0;1
108.77;0;2
109.8;0;2
110.84;0;3
111.85;0;1
113.12;0;3
114.29;0;1
115.42;0;1
116.61;0;3
118.68;0;1
120.02;0;1
121.29;0;2
122.31;0;1
124.67;0;1
126.67;0;1
127.77;0;1
128.8;0;1
130.25;0;1
131.31;0;1
132.34;0;3
133.4;0;1
134.43;0;2
135.44;0;2
136.49;0;1
137.49;0;1
138.89;0;2
139.98;0;1
141.07;0;2
142.34;0;1
143.4;0;1
144.66;0;1
145.86;0;1
147.12;0;1
148.32;0;2
149.37;0;1
151.18;0;1
152.19;0;2
153.2;0;1
