#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.67;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0,RP/0
59.91;41.71;0.47;PP/0.02,TA/0.23,IS/0,PS/0,RB/0,OB/0,RP/0
119.74;42.18;0.72;PP/0.06,TA/0.37,IS/0,PS/0,RB/0,OB/0,RP/0
179.85;43.27;0.91;PP/0.08,TA/0.48,IS/0,PS/0,RB/0,OB/0,RP/0
239.76;43.3;1.14;PP/0.1,TA/0.67,IS/0,PS/0,RB/0,OB/0,RP/0
299.88;43.45;1.41;PP/0.1,TA/0.92,IS/0,PS/0,RB/0,OB/0,RP/0
359.97;44.34;1.61;PP/0.11,TA/1.06,IS/0,PS/0,RB/0,OB/0,RP/0
419.75;43.61;1.85;PP/0.13,TA/1.25,IS/0,PS/0,RB/0,OB/0,RP/0
479.74;43.92;2.11;PP/0.14,TA/1.47,IS/0,PS/0,RB/0,OB/0,RP/0
540;44.2;2.37;PP/0.14,TA/1.7,IS/0,PS/0,RB/0,OB/0,RP/0
599.96;44.49;2.64;PP/0.14,TA/1.93,IS/0,PS/0,RB/0,OB/0,RP/0
659.73;44.82;2.9;PP/0.14,TA/2.2,IS/0,PS/0,RB/0,OB/0,RP/0
719.96;44.91;3.15;PP/0.14,TA/2.42,IS/0,PS/0,RB/0,OB/0,RP/0
779.74;44.91;3.4;PP/0.14,TA/2.67,IS/0,PS/0,RB/0,OB/0,RP/0
839.72;44.93;3.67;PP/0.14,TA/2.93,IS/0,PS/0,RB/0,OB/0,RP/0
899.96;44.93;3.9;PP/0.14,TA/3.14,IS/0,PS/0,RB/0,OB/0,RP/0
959.82;44.93;4.17;PP/0.14,TA/3.39,IS/0,PS/0,RB/0,OB/0,RP/0
1019.71;44.93;4.42;PP/0.14,TA/3.62,IS/0,PS/0,RB/0,OB/0,RP/0
1079.93;44.94;4.69;PP/0.14,TA/3.89,IS/0,PS/0,RB/0,OB/0,RP/0
1139.93;44.96;4.92;PP/0.14,TA/4.11,IS/0,PS/0,RB/0,OB/0,RP/0
1199.68;44.99;5.19;PP/0.14,TA/4.37,IS/0,PS/0,RB/0,OB/0,RP/0
1259.99;45.04;5.44;PP/0.14,TA/4.61,IS/0,PS/0,RB/0,OB/0,RP/0
1319.96;45.04;5.69;PP/0.14,TA/4.84,IS/0,PS/0,RB/0,OB/0,RP/0
1379.67;45.05;5.96;PP/0.14,TA/5.09,IS/0,PS/0,RB/0,OB/0,RP/0
1439.98;45.05;6.22;PP/0.14,TA/5.36,IS/0,PS/0,RB/0,OB/0,RP/0
1499.97;45.06;6.47;PP/0.14,TA/5.55,IS/0,PS/0,RB/0,OB/0,RP/0
1559.66;45.05;6.74;PP/0.14,TA/5.8,IS/0,PS/0,RB/0,OB/0,RP/0
1619.97;45.05;7.04;PP/0.14,TA/6.1,IS/0,PS/0,RB/0,OB/0,RP/0
1679.93;45.06;7.31;PP/0.14,TA/6.37,IS/0,PS/0,RB/0,OB/0,RP/0
1739.65;45.07;7.56;PP/0.14,TA/6.6,IS/0,PS/0,RB/0,OB/0,RP/0
1799.96;45.07;7.84;PP/0.14,TA/6.87,IS/0,PS/0,RB/0,OB/0,RP/0
1859.84;45.11;8.14;PP/0.14,TA/7.17,IS/0,PS/0,RB/0,OB/0,RP/0
1919.97;45.12;8.39;PP/0.14,TA/7.42,IS/0,PS/0,RB/0,OB/0,RP/0
1979.95;45.12;8.69;PP/0.14,TA/7.7,IS/0,PS/0,RB/0,OB/0,RP/0
2039.83;45.13;8.94;PP/0.14,TA/7.95,IS/0,PS/0,RB/0,OB/0,RP/0
2099.98;45.13;9.2;PP/0.14,TA/8.2,IS/0,PS/0,RB/0,OB/0,RP/0
2159.94;45.14;9.48;PP/0.14,TA/8.47,IS/0,PS/0,RB/0,OB/0,RP/0
2219.82;45.14;9.78;PP/0.14,TA/8.76,IS/0,PS/0,RB/0,OB/0,RP/0
2279.94;45.18;10.03;PP/0.14,TA/9.01,IS/0,PS/0,RB/0,OB/0,RP/0
2339.9;45.18;10.3;PP/0.14,TA/9.26,IS/0,PS/0,RB/0,OB/0,RP/0
2399.79;45.19;10.58;PP/0.14,TA/9.54,IS/0,PS/0,RB/0,OB/0,RP/0
2459.96;45.25;10.84;PP/0.14,TA/9.77,IS/0,PS/0,RB/0,OB/0,RP/0
