#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.91;0;0;0;3;0/59.91;0/59.91,1/59.91,2/59.91;0/0;0/59.91,1/59.91,2/59.91;0/0;0/0,1/0,2/0;0/0;0/6,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
119.74;0;4;0;3;0/119.74;0/82.58,1/119.74,2/119.74;0/0;0/119.74,1/119.74,2/119.74;0/0;0/0,1/0,2/0;0/0;0/2,1/3,2/0;0/0;0/0,1/0,2/0;0/0;0/4,1/0,2/0;0/0;0/4,1/0,2/0
179.85;0;5;0;3;0/179.85;0/120.62,1/169.87,2/179.85;0/0;0/179.85,1/179.85,2/179.85;0/0;0/0,1/0,2/0;0/0;0/0,1/2,2/4;0/0;0/0,1/0,2/0;0/0;0/5,1/0,2/0;0/0;0/6,1/1,2/0
239.76;0;10;0;3;0/239.76;0/180.53,1/210.4,2/200.65;0/0;0/239.76,1/239.76,2/239.76;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/5,1/2,2/3;0/0;0/6,1/3,2/4
299.88;0;10;0;3;0/299.88;0/240.66,1/270.53,2/260.77;0/0;0/299.88,1/299.88,2/299.88;0/0;0/0,1/0,2/0;0/0;0/4,1/3,2/0;0/0;0/0,1/0,2/0;0/0;0/5,1/2,2/3;0/0;0/6,1/3,2/4
359.97;0;13;0;3;0/359.97;0/280.86,1/325.92,2/320.86;0/0;0/359.97,1/359.97,2/359.97;0/0;0/0,1/0,2/0;0/0;0/2,1/2,2/0;0/0;0/0,1/0,2/0;0/0;0/7,1/3,2/3;0/0;0/8,1/4,2/4
419.75;0;17;0;3;0/419.75;0/320.73,1/360.75,2/380.64;0/0;0/419.75,1/419.75,2/419.75;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
479.74;0;17;0;3;0/479.74;0/380.73,1/420.74,2/440.63;0/0;0/479.74,1/479.74,2/479.74;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
540;0;17;0;3;0/540;0/440.99,1/481,2/500.89;0/0;0/540,1/540,2/540;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
599.96;0;17;0;3;0/599.96;0/500.95,1/540.96,2/560.85;0/0;0/599.96,1/599.96,2/599.96;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
659.73;0;17;0;3;0/659.73;0/560.72,1/600.73,2/620.62;0/0;0/659.73,1/659.73,2/659.73;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
719.96;0;17;0;3;0/719.96;0/620.95,1/660.96,2/680.85;0/0;0/719.96,1/719.96,2/719.96;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
779.74;0;17;0;3;0/779.74;0/680.72,1/720.74,2/740.63;0/0;0/779.74,1/779.74,2/779.74;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
839.72;0;17;0;3;0/839.72;0/740.7,1/780.72,2/800.61;0/0;0/839.72,1/839.72,2/839.72;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
899.96;0;17;0;3;0/899.96;0/800.95,1/840.97,2/860.85;0/0;0/899.96,1/899.96,2/899.96;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
959.82;0;17;0;3;0/959.82;0/860.81,1/900.82,2/920.71;0/0;0/959.82,1/959.82,2/959.82;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
1019.71;0;17;0;3;0/1019.71;0/920.69,1/960.71,2/980.6;0/0;0/1019.71,1/1019.71,2/1019.71;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
1079.93;0;17;0;3;0/1079.93;0/980.91,1/1020.93,2/1040.82;0/0;0/1079.93,1/1079.93,2/1079.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
1139.93;0;17;0;3;0/1139.93;0/1040.91,1/1080.93,2/1100.82;0/0;0/1139.93,1/1139.93,2/1139.93;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
1199.68;0;17;0;3;0/1199.68;0/1100.67,1/1140.69,2/1160.57;0/0;0/1199.68,1/1199.68,2/1199.68;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/9,1/5,2/3;0/0;0/10,1/6,2/4
