#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;39.63;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.91;41.57;0.51;PP/0.05,TA/0.17,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.96;42.14;0.61;PP/0.07,TA/0.17,IS/0.04,PS/0,RB/0,OB/0.03,RP/0
179.77;42.95;0.74;PP/0.08,TA/0.19,IS/0.09,PS/0,RB/0,OB/0.06,RP/0
239.98;42.43;0.89;PP/0.08,TA/0.19,IS/0.16,PS/0,RB/0,OB/0.08,RP/0
299.85;43.03;1.13;PP/0.09,TA/0.21,IS/0.27,PS/0,RB/0.01,OB/0.12,RP/0
360;43.23;1.37;PP/0.1,TA/0.21,IS/0.43,PS/0,RB/0.01,OB/0.16,RP/0
419.81;43.43;1.59;PP/0.11,TA/0.21,IS/0.57,PS/0,RB/0.01,OB/0.2,RP/0
479.84;43.66;1.68;PP/0.12,TA/0.22,IS/0.61,PS/0,RB/0.01,OB/0.2,RP/0
539.95;43.66;1.77;PP/0.12,TA/0.22,IS/0.64,PS/0,RB/0.01,OB/0.2,RP/0
599.78;43.66;1.85;PP/0.13,TA/0.22,IS/0.69,PS/0,RB/0.01,OB/0.21,RP/0
659.74;43.89;1.92;PP/0.13,TA/0.22,IS/0.72,PS/0,RB/0.01,OB/0.21,RP/0
719.93;44.08;2.01;PP/0.13,TA/0.24,IS/0.76,PS/0,RB/0.01,OB/0.21,RP/0
779.74;44.25;2.08;PP/0.14,TA/0.24,IS/0.8,PS/0,RB/0.01,OB/0.21,RP/0
839.95;44.4;2.18;PP/0.16,TA/0.26,IS/0.83,PS/0,RB/0.01,OB/0.22,RP/0
899.8;43.8;2.27;PP/0.16,TA/0.27,IS/0.86,PS/0,RB/0.01,OB/0.22,RP/0
959.89;43.93;2.35;PP/0.18,TA/0.27,IS/0.9,PS/0,RB/0.01,OB/0.22,RP/0
1019.72;44.18;2.43;PP/0.19,TA/0.28,IS/0.93,PS/0,RB/0.01,OB/0.22,RP/0
1079.68;43.74;2.51;PP/0.19,TA/0.29,IS/0.97,PS/0,RB/0.01,OB/0.22,RP/0
1139.88;43.9;2.59;PP/0.2,TA/0.3,IS/1,PS/0,RB/0.01,OB/0.23,RP/0
1199.99;44.02;2.67;PP/0.2,TA/0.31,IS/1.03,PS/0,RB/0.01,OB/0.23,RP/0
1260;44.32;2.77;PP/0.21,TA/0.32,IS/1.07,PS/0,RB/0.01,OB/0.23,RP/0
1319.95;44.32;2.83;PP/0.22,TA/0.32,IS/1.1,PS/0,RB/0.01,OB/0.23,RP/0
1379.73;43.82;2.9;PP/0.23,TA/0.32,IS/1.13,PS/0,RB/0.01,OB/0.24,RP/0
1439.71;43.82;2.97;PP/0.23,TA/0.32,IS/1.17,PS/0,RB/0.01,OB/0.24,RP/0
1499.81;43.82;3.05;PP/0.24,TA/0.32,IS/1.2,PS/0,RB/0.01,OB/0.24,RP/0
1559.74;44.13;3.13;PP/0.25,TA/0.33,IS/1.24,PS/0,RB/0.01,OB/0.25,RP/0
1619.88;43.84;3.21;PP/0.26,TA/0.33,IS/1.27,PS/0,RB/0.01,OB/0.25,RP/0
1679.94;43.84;3.28;PP/0.26,TA/0.34,IS/1.3,PS/0,RB/0.01,OB/0.25,RP/0
1739.77;43.84;3.32;PP/0.27,TA/0.34,IS/1.33,PS/0,RB/0.01,OB/0.25,RP/0
1799.91;43.84;3.36;PP/0.27,TA/0.34,IS/1.35,PS/0,RB/0.01,OB/0.25,RP/0
1859.84;43.9;3.4;PP/0.27,TA/0.34,IS/1.38,PS/0,RB/0.01,OB/0.25,RP/0
1919.9;43.9;3.46;PP/0.28,TA/0.34,IS/1.41,PS/0,RB/0.01,OB/0.26,RP/0
1979.72;43.88;3.55;PP/0.28,TA/0.35,IS/1.44,PS/0,RB/0.01,OB/0.26,RP/0
2039.9;43.88;3.64;PP/0.3,TA/0.36,IS/1.48,PS/0,RB/0.01,OB/0.26,RP/0
2099.74;44;3.72;PP/0.3,TA/0.36,IS/1.51,PS/0,RB/0.01,OB/0.26,RP/0
2159.98;44.14;3.83;PP/0.32,TA/0.39,IS/1.54,PS/0,RB/0.01,OB/0.27,RP/0
2219.98;44.14;3.9;PP/0.32,TA/0.41,IS/1.57,PS/0,RB/0.01,OB/0.27,RP/0
2279.92;44.35;3.99;PP/0.33,TA/0.42,IS/1.6,PS/0,RB/0.01,OB/0.27,RP/0
2339.94;44.24;4.09;PP/0.34,TA/0.44,IS/1.64,PS/0,RB/0.01,OB/0.27,RP/0
2399.83;44.24;4.14;PP/0.34,TA/0.44,IS/1.67,PS/0,RB/0.01,OB/0.28,RP/0
2459.79;44.24;4.21;PP/0.35,TA/0.44,IS/1.7,PS/0,RB/0.01,OB/0.28,RP/0
2519.99;44.34;4.28;PP/0.35,TA/0.44,IS/1.73,PS/0,RB/0.01,OB/0.28,RP/0
2579.82;44.38;4.37;PP/0.36,TA/0.46,IS/1.76,PS/0,RB/0.01,OB/0.28,RP/0
2639.59;44.46;4.44;PP/0.37,TA/0.47,IS/1.79,PS/0,RB/0.01,OB/0.28,RP/0
2699.59;44.46;4.5;PP/0.38,TA/0.47,IS/1.82,PS/0,RB/0.01,OB/0.29,RP/0
2759.91;44.53;4.56;PP/0.38,TA/0.47,IS/1.85,PS/0,RB/0.01,OB/0.29,RP/0
2819.97;44.53;4.64;PP/0.39,TA/0.47,IS/1.88,PS/0,RB/0.01,OB/0.29,RP/0
2879.86;44.67;4.7;PP/0.4,TA/0.47,IS/1.92,PS/0,RB/0.01,OB/0.3,RP/0
2939.97;44.67;4.77;PP/0.41,TA/0.47,IS/1.95,PS/0,RB/0.01,OB/0.3,RP/0
2999.86;44.79;4.83;PP/0.41,TA/0.47,IS/1.98,PS/0,RB/0.01,OB/0.3,RP/0
3059.76;44.93;4.9;PP/0.41,TA/0.47,IS/2.01,PS/0,RB/0.01,OB/0.3,RP/0
3119.92;45.15;4.98;PP/0.42,TA/0.48,IS/2.04,PS/0,RB/0.01,OB/0.31,RP/0
3179.61;44.54;5.05;PP/0.42,TA/0.48,IS/2.07,PS/0,RB/0.01,OB/0.31,RP/0
3239.72;44.54;5.13;PP/0.43,TA/0.49,IS/2.11,PS/0,RB/0.01,OB/0.31,RP/0
3299.82;44.63;5.2;PP/0.44,TA/0.49,IS/2.14,PS/0,RB/0.01,OB/0.31,RP/0
3359.67;44.75;5.27;PP/0.44,TA/0.51,IS/2.17,PS/0,RB/0.01,OB/0.31,RP/0
3419.9;44.87;5.34;PP/0.45,TA/0.51,IS/2.2,PS/0,RB/0.01,OB/0.32,RP/0
3479.97;44.87;5.41;PP/0.45,TA/0.51,IS/2.23,PS/0,RB/0.01,OB/0.32,RP/0
3539.87;44.64;5.49;PP/0.46,TA/0.52,IS/2.27,PS/0,RB/0.01,OB/0.32,RP/0
3599.7;44.64;5.55;PP/0.46,TA/0.52,IS/2.3,PS/0,RB/0.01,OB/0.32,RP/0
3659.95;44.64;5.61;PP/0.47,TA/0.52,IS/2.32,PS/0,RB/0.01,OB/0.32,RP/0
3719.92;44.69;5.71;PP/0.48,TA/0.53,IS/2.35,PS/0,RB/0.01,OB/0.32,RP/0
3779.75;44.7;5.79;PP/0.48,TA/0.53,IS/2.39,PS/0,RB/0.01,OB/0.33,RP/0
3839.87;44.67;5.88;PP/0.49,TA/0.54,IS/2.42,PS/0,RB/0.01,OB/0.33,RP/0
3899.84;44.77;5.96;PP/0.5,TA/0.55,IS/2.45,PS/0,RB/0.01,OB/0.33,RP/0
3959.92;45;6.03;PP/0.51,TA/0.55,IS/2.47,PS/0,RB/0.01,OB/0.33,RP/0
4019.98;44.73;6.1;PP/0.52,TA/0.56,IS/2.5,PS/0,RB/0.01,OB/0.33,RP/0
4080;44.92;6.18;PP/0.52,TA/0.57,IS/2.54,PS/0,RB/0.01,OB/0.34,RP/0
4139.99;44.92;6.24;PP/0.52,TA/0.57,IS/2.57,PS/0,RB/0.01,OB/0.34,RP/0
4199.65;45.02;6.3;PP/0.53,TA/0.57,IS/2.59,PS/0,RB/0.01,OB/0.34,RP/0
4259.65;45.2;6.37;PP/0.54,TA/0.58,IS/2.62,PS/0,RB/0.01,OB/0.34,RP/0
4319.79;45.36;6.44;PP/0.54,TA/0.58,IS/2.65,PS/0,RB/0.01,OB/0.35,RP/0
4379.65;44.84;6.52;PP/0.55,TA/0.6,IS/2.68,PS/0,RB/0.01,OB/0.35,RP/0
4439.65;44.84;6.58;PP/0.55,TA/0.6,IS/2.7,PS/0,RB/0.01,OB/0.35,RP/0
4499.99;44.87;6.64;PP/0.56,TA/0.61,IS/2.73,PS/0,RB/0.01,OB/0.35,RP/0
4559.94;44.87;6.71;PP/0.57,TA/0.61,IS/2.76,PS/0,RB/0.01,OB/0.35,RP/0
4619.95;44.87;6.77;PP/0.57,TA/0.61,IS/2.79,PS/0,RB/0.01,OB/0.35,RP/0
4679.61;45.15;6.87;PP/0.58,TA/0.63,IS/2.83,PS/0,RB/0.01,OB/0.36,RP/0
4740;44.95;6.93;PP/0.59,TA/0.63,IS/2.85,PS/0,RB/0.01,OB/0.36,RP/0
4799.63;45.06;7.01;PP/0.6,TA/0.65,IS/2.88,PS/0,RB/0.01,OB/0.36,RP/0
4859.85;45.06;7.07;PP/0.61,TA/0.65,IS/2.9,PS/0,RB/0.01,OB/0.36,RP/0
4919.81;45.3;7.14;PP/0.61,TA/0.66,IS/2.92,PS/0,RB/0.01,OB/0.37,RP/0
4979.83;45.07;7.23;PP/0.62,TA/0.67,IS/2.95,PS/0,RB/0.01,OB/0.37,RP/0
5039.6;45.07;7.29;PP/0.62,TA/0.67,IS/2.98,PS/0,RB/0.01,OB/0.37,RP/0
