#TimeStamp;TripTime;Type
61;11;O
86;30;O
97;30;O
111;46;O
122;37;O
133;30;O
159;16;O
179;17;O
182;28;O
192;23;O
199;31;O
209;42;O
243;32;O
369;13;O
385;29;O
389;27;O
391;21;O
401;36;O
411;37;O
414;35;O
