Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;65.50;3.50;833;0;415;22.1008348781436;213.456863689736;10.0444444444438;92.9583333333333;2.00722891566265;21806.6229306549;30000
OutputStation1;65.50;9.50;843;0;428;21.7271783394254;199.417564163307;10.0444444444445;92.9744444444445;1.9696261682243;21708.645683648;30000
