#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
146.39;1;145.01;145.01;-Infinity;145.01;145.01
156.02;0;155.49;155.49;-Infinity;155.49;155.49
176.22;0;175.24;175.24;-Infinity;175.24;175.24
196.28;0;193.8;193.8;-Infinity;193.8;193.80
196.59;1;193.55;193.55;-Infinity;193.55;193.55
226.59;1;225.89;225.89;-Infinity;225.89;225.89
236.35;0;232.62;232.62;-Infinity;232.62;232.62
266.48;0;262.38;262.38;-Infinity;262.38;262.38
266.64;1;262.68;262.68;-Infinity;262.68;262.68
286.91;1;274.71;274.68;-Infinity;274.71;274.71
316.84;0;310.83;310.83;-Infinity;310.83;310.83
337;0;330.25;330.25;-Infinity;330.25;330.25
337;1;331.03;331.03;-Infinity;331.03;331.03
357.15;0;349.21;349.21;-Infinity;349.21;349.21
377.23;1;369.86;369.86;-Infinity;369.86;369.86
386.94;1;380.73;380.73;-Infinity;380.73;380.73
401.69;0;390.97;390.94;-Infinity;390.97;390.97
447.34;1;435.65;435.63;-Infinity;435.65;435.65
457.29;1;448.47;448.46;-Infinity;448.47;448.47
497.46;1;483.23;483.19;-Infinity;483.23;483.23
507.83;1;490.36;490.36;-Infinity;490.36;490.36
511.08;0;496.86;496.86;-Infinity;496.86;496.86
521.16;0;502.77;365.06;-Infinity;502.77;502.77
558.03;1;539.89;411.47;-Infinity;539.89;539.89
571.23;0;559.52;559.48;-Infinity;559.52;559.52
578.72;1;558;382.09;-Infinity;558;558.00
611.38;0;592.58;435.11;-Infinity;592.58;592.58
618.71;1;595.9;391.88;-Infinity;595.9;595.90
621.67;0;597.41;355.04;-Infinity;597.41;597.41
641.56;0;625.09;625.09;-Infinity;625.09;625.09
668.94;1;642.12;381.98;-Infinity;642.12;642.12
699.13;1;674.21;432.23;-Infinity;674.21;674.21
702.2;0;679.39;465.61;-Infinity;679.39;679.39
712.04;0;693.03;515.72;-Infinity;693.03;693.03
729.04;1;698.58;391.95;-Infinity;698.58;698.58
739.33;1;707.16;362.06;-Infinity;707.16;707.16
789.18;1;756.98;401.86;-Infinity;756.98;756.98
812.28;0;784.28;495.34;-Infinity;784.28;784.28
822.52;0;788.23;311.4;-Infinity;788.23;788.23
832.59;0;803.4;495.51;-Infinity;803.4;803.40
869.65;1;837.21;422.21;-Infinity;837.21;837.21
890.03;1;856.77;432.54;-Infinity;856.77;856.77
902.97;0;871.28;545.72;-Infinity;871.28;871.28
910.34;1;876.46;412.71;-Infinity;876.46;876.46
950.93;1;916.8;443.04;-Infinity;916.8;916.80
953.09;0;916.6;381.81;-Infinity;916.6;916.60
963.22;0;928.29;442.01;-Infinity;928.29;928.29
971.18;1;933.05;392.4;-Infinity;933.05;933.05
981.24;1;944.82;422.88;-Infinity;944.82;944.82
991.4;1;952.48;372.56;-Infinity;952.48;952.48
1003.05;0;970.79;601.1;-Infinity;970.79;970.79
1083.49;0;1044.85;472.06;-Infinity;1044.85;1044.85
1093.79;0;1053.23;471.97;-Infinity;1053.23;1053.23
1109.2;1;1067.84;409.86;-Infinity;1067.84;1067.84
1119.41;1;1078.39;450.14;-Infinity;1078.39;1078.39
1153.76;0;1112.99;511.89;-Infinity;1112.99;1112.99
1183.58;1;1140.69;454.18;-Infinity;1140.69;1140.69
1184.36;0;1142.34;482.12;-Infinity;1142.34;1142.34
1194.29;0;1151.77;481.91;-Infinity;1151.77;1151.77
1219.26;1;1174.65;429.71;-Infinity;1174.65;1174.65
1249.31;1;1206.25;509.87;-Infinity;1206.25;1206.25
1259.69;1;1210.61;389.73;-Infinity;1210.61;1210.61
1264.49;0;1196.89;110.46;-Infinity;1196.89;1196.89
1274.88;0;1229.75;462.42;-Infinity;1229.75;1229.75
1284.84;0;1236.37;461.96;-Infinity;1236.37;1236.37
1305.39;0;1256.46;472.47;-Infinity;1256.46;1256.46
1325.48;0;1273.41;422.4;-Infinity;1273.41;1273.41
1345.73;0;1290.01;392.48;-Infinity;1290.01;1290.01
1348.35;1;1296.83;458.28;-Infinity;1296.83;1296.83
1358.32;1;1303.67;447.83;-Infinity;1303.67;1303.67
1366;0;1309.59;402.7;-Infinity;1309.59;1309.59
1395.87;0;1335.59;392.53;-Infinity;1335.59;1335.59
1416.41;0;1354.34;322.55;-Infinity;1354.34;1354.34
1419.08;1;1359.17;427.63;-Infinity;1359.17;1359.17
1428.84;1;1373.56;477.86;-Infinity;1373.56;1373.56
1439.39;1;1382;468.17;-Infinity;1382;1382.00
1446.52;0;1377.66;262.11;-Infinity;1377.66;1377.66
1489.19;1;1429.97;507.91;-Infinity;1429.97;1429.97
1496.74;0;1435.77;413.11;-Infinity;1435.77;1435.77
1512.41;1;1450.08;403;-Infinity;1450.08;1450.08
1557.03;0;1487.28;362.43;-Infinity;1487.28;1487.28
1567.23;0;1493.22;221.42;-Infinity;1493.22;1493.22
1707.38;0;1635.37;442.7;-Infinity;1635.37;1635.37
1727.37;1;1660;607.85;-Infinity;1660;1660.00
1727.95;0;1654.02;422.51;-Infinity;1654.02;1654.02
1737.66;1;1669.47;554.03;-Infinity;1669.47;1669.47
1758.26;0;1686.21;483.17;-Infinity;1686.21;1686.21
1768.31;0;1695.56;483.1;-Infinity;1695.56;1695.56
1778.13;1;1707.7;558.82;-Infinity;1707.7;1707.70
1778.31;0;1698.35;361.86;-Infinity;1698.35;1698.35
1798.16;1;1726.17;538.42;-Infinity;1726.17;1726.17
1798.35;0;1724.39;472.83;-Infinity;1724.39;1724.39
1808.59;0;1729.47;412.32;-Infinity;1729.47;1729.47
1828.01;1;1757.1;578.33;-Infinity;1757.1;1757.10
1828.54;0;1742.88;331.52;-Infinity;1742.88;1742.88
1848.18;1;1772.54;499.55;-Infinity;1772.54;1772.54
1878.38;1;1801.33;519.69;-Infinity;1801.33;1801.33
1908.89;1;1828.03;489.75;-Infinity;1828.03;1828.03
1968.89;0;1877.07;210.58;-Infinity;1877.07;1877.07
2009.21;0;1931.97;642.98;-Infinity;1931.97;1931.97
2029.43;0;1935.35;250.89;-Infinity;1935.35;1935.35
2044.02;1;1961.24;614.83;-Infinity;1961.24;1961.24
2119.63;0;2034.11;672.73;-Infinity;2034.11;2034.11
2122.33;1;2038;682.89;-Infinity;2038;2038.00
2139.51;0;2051.84;572.16;-Infinity;2051.84;2051.84
2149.69;0;2051.44;320.9;-Infinity;2051.44;2051.44
2170.1;0;2081.28;462.53;-Infinity;2081.28;2081.28
2180.36;0;2093.75;623.27;-Infinity;2093.75;2093.75
2190.58;0;2100.94;462.59;-Infinity;2100.94;2100.94
2193.16;1;2107.56;703.65;-Infinity;2107.56;2107.56
2230.72;0;2134.25;421.97;-Infinity;2134.25;2134.25
2241.09;0;2147.48;472.69;-Infinity;2147.48;2147.48
2251.22;0;2146.43;221.58;-Infinity;2146.43;2146.43
2271.54;0;2176.42;472.84;-Infinity;2176.42;2176.42
2274.71;1;2188.91;762.25;-Infinity;2188.91;2188.91
2291.5;0;2187.03;322.51;-Infinity;2187.03;2187.03
2321.73;0;2217.14;312.32;-Infinity;2217.14;2217.14
2325.3;1;2236.3;597.89;-Infinity;2236.3;2236.30
2355.29;1;2260.19;556.98;-Infinity;2260.19;2260.19
2362.26;0;2254.71;242.58;-Infinity;2254.71;2254.71
2365.77;1;2268.28;537.4;-Infinity;2268.28;2268.28
2422.46;0;2312.35;272.46;-Infinity;2312.35;2312.35
2426.04;1;2334.35;688.21;-Infinity;2334.35;2334.35
2442.9;0;2332.85;303.05;-Infinity;2332.85;2332.85
2456.1;1;2362.38;677.84;-Infinity;2362.38;2362.38
2473.02;0;2362.09;302.88;-Infinity;2362.09;2362.09
2486.56;1;2388.2;638.06;-Infinity;2388.2;2388.20
2492.87;0;2381.69;312.31;-Infinity;2381.69;2381.69
2496.52;1;2396.01;617.97;-Infinity;2396.01;2396.01
2503.01;0;2390.95;312.24;-Infinity;2390.95;2390.95
2526.79;1;2417.41;404.06;-Infinity;2417.41;2417.41
2536.82;1;2433.29;627.88;-Infinity;2433.29;2433.29
2546.89;1;2441.3;502.58;-Infinity;2441.3;2441.30
2593.56;0;2480.79;362.49;-Infinity;2480.79;2480.79
2603.75;0;2486.32;362.61;-Infinity;2486.32;2486.32
2617.27;1;2504.87;423.83;-Infinity;2504.87;2504.87
2624.12;0;2504.03;372.56;-Infinity;2504.03;2504.03
2727.57;1;2605.85;452.51;-Infinity;2605.85;2605.85
2734.18;0;2612.31;442.52;-Infinity;2612.31;2612.31
2774.54;0;2653.33;502.92;-Infinity;2653.33;2653.33
2777.79;1;2654.73;452.27;-Infinity;2654.73;2654.73
2787.74;1;2657.36;331.25;-Infinity;2657.36;2657.36
2804.93;0;2679.83;442.62;-Infinity;2679.83;2679.83
2815.2;0;2692.77;493.27;-Infinity;2692.77;2692.77
2845.85;0;2716.4;402.86;-Infinity;2716.4;2716.40
2847.87;1;2720.32;421.45;-Infinity;2720.32;2720.32
2856.13;0;2730.29;433.4;-Infinity;2730.29;2730.29
2866.23;0;2735.77;393.17;-Infinity;2735.77;2735.77
2867.86;1;2743.94;512.28;-Infinity;2743.94;2743.94
2937.94;1;2812.17;571.95;-Infinity;2812.17;2812.17
2948.12;1;2813.41;411.24;-Infinity;2813.41;2813.41
2954.33;0;2821;461.22;-Infinity;2821;2821.00
3014.76;0;2880.45;511.44;-Infinity;2880.45;2880.45
3038.24;1;2906.61;551.63;-Infinity;2906.61;2906.61
3048.44;1;2909.31;320.83;-Infinity;2909.31;2909.31
3068.44;1;2934.7;571.79;-Infinity;2934.7;2934.70
3077.87;0;2942.38;484.11;-Infinity;2942.38;2942.38
3087.93;0;2951.81;484.12;-Infinity;2951.81;2951.81
3098.47;0;2960.86;474.25;-Infinity;2960.86;2960.86
3098.94;1;2963.98;552;-Infinity;2963.98;2963.98
3109.09;1;2974.69;582.25;-Infinity;2974.69;2974.69
3128.68;0;2988.26;394.15;-Infinity;2988.26;2988.26
3178.73;0;3034.57;332.83;-Infinity;3034.57;3034.57
3189.52;1;3047.55;411.6;-Infinity;3047.55;3047.55
3198.81;0;3057.09;424.06;-Infinity;3057.09;3057.09
3199.45;1;3063.31;582.07;-Infinity;3063.31;3063.31
3209.99;1;3067.8;421.97;-Infinity;3067.8;3067.80
3228.89;0;3084.35;372.57;-Infinity;3084.35;3084.35
3269.19;0;3126.33;464.17;-Infinity;3126.33;3126.33
3280.21;1;3135.87;432.08;-Infinity;3135.87;3135.87
3289.49;0;3144.66;422.94;-Infinity;3144.66;3144.66
3290.37;1;3145.38;422.2;-Infinity;3145.38;3145.38
3309.61;0;3165.91;494.16;-Infinity;3165.91;3165.91
3310.51;1;3165.18;372.23;-Infinity;3165.18;3165.18
3339.82;0;3193.87;385.38;-Infinity;3193.87;3193.87
3350.82;1;3204.9;402.49;-Infinity;3204.9;3204.90
3369.82;0;3223.16;354.91;-Infinity;3223.16;3223.16
3421.13;1;3274.35;382.66;-Infinity;3274.35;3274.35
3455.55;0;3307.91;377.52;-Infinity;3307.91;3307.91
3461.17;1;3314.06;412.66;-Infinity;3314.06;3314.06
3471.92;1;3321.32;362.79;-Infinity;3321.32;3321.32
3485.88;0;3336.74;387.36;-Infinity;3336.74;3336.74
3516.4;0;3367.59;428.26;-Infinity;3367.59;3367.59
3542.16;1;3391.69;443.17;-Infinity;3391.69;3391.69
