#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.65;1;18;0;0;0;0;0;0;0;0;0
1199.66;1;18;0;0;0;0;0;0;0;0;0
1799.98;0.99;18;0;0;0;0;0;0;0;0;0
2400;0.99;18;0;0;0;0;0;0;0;0;0
2999.96;0.99;18;0;0;0;0;0;0;0;0;0
3599.96;0.98;18;0;0;0;0;0;0;0;0;0
4199.96;0.98;18;0;0;0;0;0;0;0;0;0
4799.97;0.98;18;0;0;0;0;0;0;0;0;0
5399.87;0.98;18;0;0;0;0;0;0;0;0;0
5999.97;0.97;18;0;0;0;0;0;0;0;0;0
6599.96;0.97;18;0;0;0;0;0;0;0;0;0
7199.81;0.97;18;0;0;0;0;0;0;0;0;0
7799.95;0.97;18;0;0;0;0;0;0;0;0;0
8399.9;0.96;18;0;0;0;0;0;0;0;0;0
9000;0.96;18;0;0;0;0;0;0;0;0;0
9599.69;0.96;18;0;0;0;0;0;0;0;0;0
10199.69;0.96;18;0;0;0;0;0;0;0;0;0
10799.96;0.96;18;0;0;0;0;0;0;0;0;0
11399.93;0.96;18;0;0;0;0;0;0;0;0;0
11999.95;0.96;18;0;0;0;0;0;0;0;0;0
12599.89;0.96;18;0;0;0;0;0;0;0;0;0
13199.61;0.96;18;0;0;0;0;0;0;0;0;0
13799.73;0.96;18;0;0;0;0;0;0;0;0;0
14399.69;0.96;18;0;0;0;0;0;0;0;0;0
14999.94;0.96;18;0;0;0;0;0;0;0;0;0
15599.68;0.96;18;0;0;0;0;0;0;0;0;0
16199.99;0.96;18;0;0;0;0;0;0;0;0;0
16799.91;0.96;18;0;0;0;0;0;0;0;0;0
17399.65;0.96;18;0;0;0;0;0;0;0;0;0
17999.69;0.96;18;0;0;0;0;0;0;0;0;0
18599.65;0.96;18;0;0;0;0;0;0;0;0;0
19199.96;0.96;18;0;0;0;0;0;0;0;0;0
19799.73;0.96;18;0;0;0;0;0;0;0;0;0
20400;0.96;18;0;0;0;0;0;0;0;0;0
20999.93;0.96;18;0;0;0;0;0;0;0;0;0
21599.59;0.96;18;0;0;0;0;0;0;0;0;0
22199.8;0.96;18;0;0;0;0;0;0;0;0;0
22799.65;0.96;18;0;0;0;0;0;0;0;0;0
23399.98;0.96;18;0;0;0;0;0;0;0;0;0
23999.77;0.96;18;0;0;0;0;0;0;0;0;0
24599.87;0.96;18;0;0;0;0;0;0;0;0;0
25199.69;0.96;18;0;0;0;0;0;0;0;0;0
25799.61;0.96;18;0;0;0;0;0;0;0;0;0
26399.84;0.96;18;0;0;0;0;0;0;0;0;0
26999.65;0.96;18;0;0;0;0;0;0;0;0;0
27599.69;0.96;18;0;0;0;0;0;0;0;0;0
28199.69;0.96;18;0;0;0;0;0;0;0;0;0
28799.91;0.96;18;0;0;0;0;0;0;0;0;0
29399.69;0.96;18;0;0;0;0;0;0;0;0;0
29999.61;0.96;18;0;0;0;0;0;0;0;0;0
