#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
220;2;213.25;213.25;-Infinity;213.25;213.25
287.96;0;191.49;191.48;-Infinity;191.49;191.49
310.13;2;261.66;261.62;-Infinity;261.66;261.66
332.9;1;245.23;245.23;-Infinity;245.23;245.23
380.46;2;291.46;291.46;-Infinity;291.46;291.46
382.26;0;365.79;365.79;-Infinity;365.79;365.79
402.8;1;266.68;69.84;-Infinity;266.68;266.68
410.85;2;382.86;382.86;-Infinity;382.86;382.86
461.47;2;367.75;367.75;-Infinity;367.75;367.75
489.36;0;483.34;483.34;-Infinity;483.34;483.34
493.96;1;434.73;434.73;-Infinity;434.73;434.73
501.39;2;396.8;396.79;-Infinity;396.8;396.80
509.15;1;484.23;484.23;-Infinity;484.23;484.23
511.61;2;493.47;493.47;-Infinity;493.47;493.47
519.36;1;421.87;421.87;-Infinity;421.87;421.87
532.07;2;497.78;497.78;-Infinity;497.78;497.78
542.35;2;461.49;461.49;-Infinity;461.49;461.49
569.44;0;534.52;534.51;-Infinity;534.52;534.52
570.89;1;564.69;564.69;-Infinity;564.69;564.69
572.4;2;428.24;191.69;-Infinity;428.24;428.24
580;0;494.39;494.39;-Infinity;494.39;494.39
581.25;1;547.12;547.12;-Infinity;547.12;547.12
582.66;2;473.28;473.27;-Infinity;473.28;473.28
590.07;0;567.27;567.26;-Infinity;567.27;567.27
591.07;1;552.95;552.95;-Infinity;552.95;552.95
611.51;1;455.98;208.4;-Infinity;455.98;455.98
622.89;2;555.52;555.47;-Infinity;555.52;555.52
630.26;0;525.47;525.47;-Infinity;525.47;525.47
633.04;2;498.08;322.64;-Infinity;498.08;498.08
640.18;0;494.85;257.85;-Infinity;494.85;494.85
670.69;0;593.63;593.63;-Infinity;593.63;593.63
687.07;1;581.48;581.48;-Infinity;581.48;581.48
690.85;0;601.21;601.21;-Infinity;601.21;601.21
697.32;1;505.11;177.76;-Infinity;505.11;505.11
700.83;0;643.43;643.43;-Infinity;643.43;643.43
717.78;1;625.96;625.96;-Infinity;625.96;625.96
731.36;0;690.34;690.34;-Infinity;690.34;690.34
741.59;0;576.74;252.19;-Infinity;576.74;576.74
743.39;2;582.79;332.38;-Infinity;582.79;582.79
758.02;1;536.26;166.68;-Infinity;536.26;536.26
761.58;0;729.13;729.13;-Infinity;729.13;729.13
768.45;1;727.09;727.09;-Infinity;727.09;727.09
778.26;1;698.3;698.3;-Infinity;698.3;698.30
798.48;1;586.35;227.24;-Infinity;586.35;586.35
823.67;2;607.19;251.23;-Infinity;607.19;607.19
833.83;2;641.49;301.71;-Infinity;641.49;641.49
862.09;0;624.99;191.35;-Infinity;624.99;624.99
864.19;2;742.47;644;-Infinity;742.47;742.47
892.11;0;659.6;251.76;-Infinity;659.6;659.60
