#TimeStamp;DistanceTraveled
59.98;746.96
119.75;533.95
179.97;372.54
239.69;369.81
299.88;385.77
359.72;305.44
419.96;289.2
479.98;270.06
539.97;304.17
599.78;472.34
659.77;564.59
719.96;315.58
780;287.83
839.97;362.12
899.88;325.89
959.66;206.68
1019.97;287.93
1079.9;296.21
1139.72;287.1
1200;319.47
1259.82;406.74
1319.75;519.96
1379.66;248.96
1439.69;2.7
1499.91;0
1559.91;0
1619.7;0
1679.59;0
1739.98;0
1799.7;0
1859.6;0
1919.96;0
1979.71;0
2039.61;0
2099.99;0
2159.99;0
2219.62;0
2279.93;0
2339.97;0
2399.62;0
2459.94;0
2519.96;0
2579.59;0
2639.9;0
2699.98;0
2759.6;0
2819.91;0
2879.96;0
2939.96;0
2999.92;0
3059.82;0
3119.99;0
3179.93;0
3239.82;0
3299.97;0
3359.94;0
3419.83;0
3479.96;0
3539.91;0
3599.8;0
3659.98;0
3719.98;0
3779.81;0
3839.7;0
3899.96;0
3959.82;0
4019.71;0
4079.99;0
4139.83;0
4199.72;0
4259.97;0
4319.84;0
4379.73;0
4439.96;0
4499.96;0
4559.7;0
4619.59;0
4679.98;0
4739.7;0
4799.6;0
4859.96;0
4919.71;0
4979.61;0
5039.99;0
5099.99;0
5159.62;0
5219.93;0
5279.97;0
5339.62;0
5399.94;0
5459.96;0
5519.59;0
5579.9;0
5639.98;0
5699.6;0
5759.91;0
5819.96;0
5879.96;0
5939.92;0
5999.82;0
6059.99;0
6119.93;0
6179.82;0
6239.97;0
6299.94;0
6359.83;0
6419.96;0
6479.91;0
6539.8;0
6599.98;0
6659.98;0
6719.81;0
6779.7;0
6839.96;0
6899.82;0
6959.71;0
7019.99;0
7079.83;0
7139.72;0
7199.97;0
