#TimeStamp;Runtime;Requests
0.88;0.03;18
2.93;0;1
4.02;0;6
5.05;0;4
6.2;0;2
7.2;0;4
8.25;0;4
9.34;0;2
10.56;0;3
11.7;0;4
13.03;0;5
14.12;0;1
15.14;0;3
16.18;0;6
17.26;0;2
18.39;0;2
19.43;0;2
20.66;0;7
21.69;0;2
22.77;0;2
23.81;0;2
24.81;0;3
25.85;0;4
26.85;0;2
27.9;0;2
28.94;0;2
29.98;0;4
30.98;0;4
32.03;0;2
33.03;0;5
34.07;0;2
35.07;0;3
36.11;0;6
37.15;0;4
38.2;0;2
39.33;0;3
40.33;0;4
41.36;0;2
42.52;0;3
43.66;0;2
44.66;0;5
45.66;0;3
46.7;0;4
47.76;0;3
49.01;0;3
50.22;0;2
51.26;0;5
52.26;0;4
53.31;0;1
54.31;0;3
55.39;0;5
56.77;0;3
57.86;0;3
59.14;0;3
60.44;0;3
61.61;0;3
62.7;0;2
63.72;0;1
64.89;0;4
66.7;0;2
67.76;0;5
68.86;0;4
70.22;0;3
71.24;0;2
72.44;0;1
73.67;0;7
74.67;0;3
75.67;0;2
76.67;0;3
77.8;0;4
78.81;0;2
79.84;0;4
80.85;0;2
81.89;0;2
82.89;0;5
83.91;0;3
84.93;0;3
85.96;0;4
86.98;0;5
88;0;2
89.02;0;4
90.02;0;5
91.02;0;2
92.02;0;4
93.02;0;5
94.02;0;1
95.06;0;3
96.28;0;3
97.5;0;7
98.52;0;4
99.54;0;3
100.57;0;5
101.63;0;5
102.95;0;3
104.23;0;4
105.36;0;3
106.36;0;3
107.36;0;2
108.4;0;5
109.65;0;2
110.86;0;6
111.88;0;4
112.91;0;3
113.92;0;2
114.95;0;4
115.96;0;3
117;0;3
118.01;0;3
119.04;0;3
120.04;0;3
121.07;0;1
122.09;0;2
123.12;0;3
124.12;0;2
125.2;0;1
126.21;0;1
127.21;0;2
128.32;0;2
130.32;0;1
131.53;0;1
132.54;0;1
133.58;0;1
136.83;0;1
138.14;0;4
139.16;0;1
140.42;0;1
142.31;0;1
143.33;0;1
144.34;0;2
146.97;0;1
148.05;0;3
150.09;0;2
151.81;0;1
