Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;55.50;3.50;112;0;70;18.0062665936114;120.839192372715;10.0444444444445;71.2735209161596;1.6;6093.36147252073;7200
OutputStation1;55.50;9.50;122;0;80;17.314757392252;96.7066427271125;10.0722222222221;52.6966666666676;1.525;5993.95191757095;7200
OutputStation2;55.50;15.50;114;0;84;15.3294471509126;80.40818431616;10.0444444444444;72.3672222222226;1.35714285714286;6074.40823572155;7200
