#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
103.67;2;96.93;96.93;-Infinity;96.93;96.93
126.46;0;120.44;120.44;-Infinity;120.44;120.44
153.82;1;147.62;147.62;-Infinity;147.62;147.62
164.19;2;146.05;146.01;-Infinity;146.05;146.05
184.1;1;166.64;166.62;-Infinity;166.64;166.64
186.77;0;170.3;170.3;-Infinity;170.3;170.30
214.41;2;186.41;186.41;-Infinity;186.41;186.41
224.58;2;190.29;190.29;-Infinity;190.29;190.29
237.2;0;214.4;214.39;-Infinity;214.4;214.40
244.4;1;219.48;219.48;-Infinity;219.48;219.48
245.03;2;204.26;204.26;-Infinity;204.26;204.26
265.1;2;216.63;216.62;-Infinity;216.63;216.63
267.23;0;234.79;234.78;-Infinity;234.79;234.79
274.48;1;240.35;240.32;-Infinity;240.35;240.35
294.54;1;256.41;256.41;-Infinity;256.41;256.41
304.62;1;263.26;263.26;-Infinity;263.26;263.26
314.38;1;255.16;255.16;-Infinity;255.16;255.16
337.5;0;302.58;302.58;-Infinity;302.58;302.58
354.95;2;287.58;287.55;-Infinity;287.58;287.58
364.97;2;284.11;284.08;-Infinity;284.11;284.11
367.55;0;326.54;326.51;-Infinity;326.54;326.54
374.93;1;294.97;294.95;-Infinity;294.97;294.97
395.29;2;306.28;306.27;-Infinity;306.28;306.28
407.85;0;350.45;350.41;-Infinity;350.45;350.45
418.03;0;340.97;340.92;-Infinity;340.97;340.97
434.92;1;347.24;347.23;-Infinity;347.24;347.24
448.1;0;362.49;362.45;-Infinity;362.49;362.49
465.19;1;367.69;367.69;-Infinity;367.69;367.69
475.44;1;366.06;366.06;-Infinity;366.06;366.06
475.49;2;381.77;381.77;-Infinity;381.77;381.77
495.75;1;403.93;403.93;-Infinity;403.93;403.93
508.18;0;418.53;418.49;-Infinity;418.53;418.53
515.82;1;380.86;361.95;-Infinity;380.86;380.86
538.52;0;442.05;442.05;-Infinity;442.05;442.05
546.1;1;401.94;361.91;-Infinity;401.94;401.94
547.71;2;443.13;443.13;-Infinity;443.13;443.13
557.97;2;453.18;453.14;-Infinity;453.18;453.18
566.18;1;401.34;321.74;-Infinity;401.34;401.34
568.23;2;446.51;446.49;-Infinity;446.51;446.51
588.66;0;483.06;483.06;-Infinity;483.06;483.06
598.8;0;472.97;472.12;-Infinity;472.97;472.97
618.41;2;482.29;454.11;-Infinity;482.29;482.29
638.73;0;477.54;401.49;-Infinity;477.54;477.54
