#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.98;0.99;18;0;0;0;0;0;0;0;0;0
1199.98;0.99;18;0;0;0;0;0;0;0;0;0
1799.97;0.98;18;0;0;0;0;0;0;0;0;0
2399.9;0.97;18;0;0;0;0;0;0;0;0;0
2999.64;0.97;18;0;0;0;0;0;0;0;0;0
3599.97;0.96;18;0;0;0;0;0;0;0;0;0
4199.74;0.95;18;0;0;0;0;0;0;0;0;0
4799.66;0.94;18;0;0;0;0;0;0;0;0;0
5399.99;0.94;18;0;0;0;0;0;0;0;0;0
5999.84;0.93;18;0;0;0;0;0;0;0;0;0
6600;0.93;18;0;0;0;0;0;0;0;0;0
7200;0.93;18;0;0;0;0;0;0;0;0;0
7800;0.93;18;0;0;0;0;0;0;0;0;0
8400;0.93;18;0;0;0;0;0;0;0;0;0
9000;0.93;18;0;0;0;0;0;0;0;0;0
9600;0.93;18;0;0;0;0;0;0;0;0;0
10200;0.93;18;0;0;0;0;0;0;0;0;0
10800;0.93;18;0;0;0;0;0;0;0;0;0
11400;0.93;18;0;0;0;0;0;0;0;0;0
11999.72;0.93;18;0;0;0;0;0;0;0;0;0
12600;0.93;18;0;0;0;0;0;0;0;0;0
13200;0.93;18;0;0;0;0;0;0;0;0;0
13799.86;0.93;18;0;0;0;0;0;0;0;0;0
14400;0.93;18;0;0;0;0;0;0;0;0;0
15000;0.93;18;0;0;0;0;0;0;0;0;0
15599.59;0.93;18;0;0;0;0;0;0;0;0;0
16200;0.93;18;0;0;0;0;0;0;0;0;0
16800;0.93;18;0;0;0;0;0;0;0;0;0
17399.73;0.93;18;0;0;0;0;0;0;0;0;0
18000;0.93;18;0;0;0;0;0;0;0;0;0
18600;0.93;18;0;0;0;0;0;0;0;0;0
19200;0.93;18;0;0;0;0;0;0;0;0;0
19800;0.93;18;0;0;0;0;0;0;0;0;0
20400;0.93;18;0;0;0;0;0;0;0;0;0
21000;0.93;18;0;0;0;0;0;0;0;0;0
21600;0.93;18;0;0;0;0;0;0;0;0;0
22200;0.93;18;0;0;0;0;0;0;0;0;0
22800;0.93;18;0;0;0;0;0;0;0;0;0
23399.72;0.93;18;0;0;0;0;0;0;0;0;0
24000;0.93;18;0;0;0;0;0;0;0;0;0
24600;0.93;18;0;0;0;0;0;0;0;0;0
25199.86;0.93;18;0;0;0;0;0;0;0;0;0
25800;0.93;18;0;0;0;0;0;0;0;0;0
26400;0.93;18;0;0;0;0;0;0;0;0;0
26999.59;0.93;18;0;0;0;0;0;0;0;0;0
27600;0.93;18;0;0;0;0;0;0;0;0;0
28200;0.93;18;0;0;0;0;0;0;0;0;0
28799.73;0.93;18;0;0;0;0;0;0;0;0;0
29400;0.93;18;0;0;0;0;0;0;0;0;0
30000;0.93;18;0;0;0;0;0;0;0;0;0
