#TimeStamp;TripTime;Type
47;15;O
48;13;O
52;34;O
63;26;O
67;43;O
68;29;O
71;28;O
76;21;O
77;41;O
77;16;O
83;33;O
88;15;O
92;59;O
93;53;O
93;33;O
96;45;O
102;15;O
103;47;O
108;68;O
112;34;O
117;29;O
120;32;O
123;26;O
123;48;O
131;14;O
139;53;O
140;23;O
142;16;O
144;44;O
145;38;O
153;33;O
154;24;O
156;19;O
164;24;O
172;20;O
182;15;O
183;16;O
190;24;O
193;16;O
202;14;O
203;17;O
216;19;O
232;22;O
241;14;O
246;19;O
257;20;O
266;18;O
279;32;O
280;35;O
284;27;O
288;22;O
294;26;O
300;22;O
303;31;O
313;25;O
314;16;O
324;37;O
328;31;O
332;13;O
332;15;O
335;29;O
345;29;O
350;24;O
361;34;O
362;26;O
367;17;O
370;22;O
377;36;O
381;24;O
385;19;O
389;21;O
400;23;O
402;26;O
408;21;O
410;23;O
412;17;O
426;29;O
432;14;O
433;15;O
443;26;O
443;16;O
454;18;O
463;18;O
464;16;O
466;31;O
476;21;O
479;32;O
480;22;O
482;25;O
490;18;O
494;16;O
497;20;O
503;36;O
505;16;O
517;20;O
519;21;O
523;20;O
528;15;O
532;25;O
533;16;O
540;23;O
543;26;O
551;24;O
556;29;O
561;33;O
562;25;O
566;19;O
571;23;O
582;14;O
583;26;O
589;21;O
593;15;O
597;39;O
609;41;O
610;32;O
628;20;O
636;27;O
636;17;O
642;23;O
648;19;O
653;24;O
654;24;O
655;16;O
660;21;O
665;26;O
671;21;O
680;17;O
690;20;O
693;47;O
695;28;O
707;28;O
712;21;O
713;14;O
715;32;O
717;17;O
730;21;O
735;24;O
740;21;O
741;21;O
744;15;O
747;28;O
755;24;O
760;20;O
761;20;O
764;35;O
766;16;O
767;18;O
775;16;O
776;17;O
788;18;O
791;22;O
798;18;O
800;19;O
803;23;O
827;17;O
829;20;O
838;18;O
842;21;O
846;15;O
846;17;O
848;18;O
860;21;O
866;25;O
876;25;O
890;40;O
896;20;O
902;16;O
902;37;O
906;46;O
910;29;O
913;51;O
916;26;O
916;14;O
917;45;O
925;16;O
934;22;O
936;16;O
947;14;O
948;17;O
955;15;O
963;21;O
966;14;O
973;29;O
976;14;O
981;41;O
988;18;O
989;18;O
992;20;O
997;15;O
999;19;O
1002;17;O
1014;21;O
1014;23;O
1023;33;O
1027;17;O
1027;27;O
1036;13;O
1037;16;O
1040;19;O
1048;17;O
1049;19;O
1057;16;O
1066;15;O
1069;18;O
1072;19;O
1080;19;O
1087;25;O
1088;17;O
1096;15;O
1097;14;O
1114;21;O
1116;15;O
1120;17;O
1131;18;O
1137;15;O
1156;14;O
1160;24;O
1166;14;O
1175;28;O
1178;16;O
1185;13;O
1187;23;O
1192;21;O
1199;18;O
1204;17;O
1213;28;O
1216;14;O
1227;26;O
1228;17;O
1236;14;O
1240;19;O
1246;25;O
1252;21;O
1254;22;O
1268;16;O
1270;20;O
1277;35;O
1277;16;O
1280;37;O
1283;20;O
1288;17;O
1289;30;O
1291;41;O
1300;20;O
1301;31;O
1307;15;O
1310;16;O
1314;22;O
1323;22;O
1328;16;O
1329;16;O
1335;25;O
1339;31;O
1342;21;O
1349;17;O
1351;19;O
1360;30;O
1368;15;O
1371;51;O
1371;29;O
1379;19;O
1382;30;O
1393;30;O
1406;16;O
1409;16;O
1425;42;O
1429;18;O
1437;17;O
1439;16;O
1440;48;O
1441;18;O
1451;18;O
1464;24;O
1465;32;O
1471;18;O
1471;18;O
1481;18;O
1485;24;O
1487;24;O
1498;15;O
1499;16;O
1504;24;O
1509;19;O
1511;18;O
1514;14;O
1524;35;O
1528;18;O
1528;15;O
1549;25;O
1561;17;O
1563;39;O
1570;19;O
1571;39;O
1576;14;O
1580;17;O
1586;14;O
1587;24;O
1602;18;O
1608;34;O
1609;33;O
1610;16;O
1623;19;O
1626;30;O
1626;32;O
1634;23;O
1640;48;O
1643;59;O
1647;65;O
1647;18;O
1652;17;O
1658;36;O
1660;22;O
1668;38;O
1669;24;O
1671;47;O
1672;58;O
1674;41;O
1682;27;O
1686;28;O
1688;16;O
1689;40;O
1693;28;O
1703;21;O
1707;32;O
1710;32;O
1711;17;O
1721;17;O
1724;36;O
1727;15;O
1739;30;O
1751;59;O
1753;14;O
1755;37;O
1769;17;O
1774;19;O
1777;28;O
1787;19;O
1792;17;O
1795;23;O
1796;32;O
1807;25;O
1809;31;O
1814;21;O
1816;27;O
1819;20;O
1822;20;O
1822;37;O
1828;33;O
1836;23;O
1842;27;O
1850;25;O
1854;25;O
1855;17;O
1858;53;O
1863;54;O
1865;20;O
1867;15;O
1872;17;O
1874;16;O
1889;16;O
1889;14;O
1900;18;O
1903;32;O
1908;13;O
1923;21;O
1930;21;O
1938;35;O
1939;24;O
1940;21;O
1943;18;O
1944;21;O
1947;15;O
1959;23;O
1963;34;O
1964;35;O
1973;17;O
1978;18;O
1981;42;O
1987;17;O
1997;14;O
2005;19;O
2017;17;O
2021;18;O
2029;15;O
2040;20;O
2042;21;O
2047;17;O
2058;21;O
2072;18;O
2081;41;O
2081;15;O
2084;31;O
2091;27;O
2098;24;O
2101;15;O
2111;15;O
2111;20;O
2116;32;O
2121;17;O
2135;28;O
2138;36;O
2141;17;O
2143;32;O
2144;17;O
2150;44;O
2151;19;O
2156;19;O
2162;20;O
2165;18;O
2176;21;O
2179;27;O
2180;18;O
2183;19;O
2198;23;O
2201;17;O
2205;13;O
2206;22;O
2215;18;O
2221;14;O
2228;33;O
2228;22;O
2234;17;O
2242;16;O
2248;57;O
2260;15;O
2263;16;O
2265;28;O
2268;17;O
2270;29;O
2277;20;O
2280;15;O
2285;18;O
2292;17;O
2293;17;O
2303;22;O
2308;27;O
2308;21;O
2314;29;O
2325;33;O
2326;31;O
2327;43;O
2331;60;O
2334;17;O
2339;32;O
2342;15;O
2355;19;O
2365;19;O
2370;23;O
2378;32;O
2384;16;O
2389;33;O
2392;36;O
2393;36;O
2396;30;O
2402;37;O
2404;27;O
2404;31;O
2412;37;O
2428;62;O
2431;25;O
2436;31;O
2438;23;O
2444;48;O
2445;53;O
2467;41;O
2469;18;O
2471;35;O
2473;27;O
2476;29;O
2477;38;O
2486;45;O
2488;22;O
2493;26;O
2497;47;O
2499;30;O
2502;14;O
2508;23;O
2513;40;O
2514;16;O
2516;16;O
2526;36;O
2526;18;O
2531;15;O
2531;20;O
2536;19;O
2545;19;O
2555;27;O
2556;15;O
2560;24;O
2561;14;O
2568;17;O
2574;18;O
2578;19;O
2585;23;O
2586;17;O
2586;40;O
2599;22;O
2600;29;O
2613;21;O
2624;16;O
2632;15;O
2636;18;O
2639;19;O
2653;31;O
2656;20;O
2661;35;O
2665;26;O
2666;17;O
2668;16;O
2678;31;O
2685;18;O
2697;15;O
2706;29;O
2709;17;O
2712;19;O
2716;29;O
2721;19;O
2723;26;O
2727;27;O
2727;15;O
2736;13;O
2744;41;O
2749;16;O
2754;21;O
2756;28;O
2763;20;O
2773;20;O
2780;17;O
2785;56;O
2791;17;O
2791;28;O
2800;27;O
2801;19;O
2810;62;O
2814;18;O
2815;31;O
2819;14;O
2821;19;O
2829;14;O
2834;31;O
2837;23;O
2839;27;O
2845;22;O
2847;23;O
2859;14;O
2860;16;O
2865;30;O
2868;44;O
2880;25;O
2884;18;O
2890;14;O
2894;30;O
2898;24;O
2899;14;O
2907;24;O
2909;15;O
2919;14;O
2931;17;O
2931;77;O
2931;17;O
2934;28;O
2938;43;O
2941;16;O
2943;19;O
2949;14;O
2953;32;O
2953;19;O
2963;19;O
2973;48;O
2975;29;O
2978;32;O
2980;14;O
2983;41;O
2985;29;O
2991;27;O
2991;17;O
2994;18;O
3010;40;O
3010;16;O
3011;26;O
3016;32;O
3019;14;O
3022;14;O
3032;17;O
3037;81;O
3039;13;O
3040;36;O
3051;17;O
3055;30;O
