#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;3;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0
59.94;0;0;0;3;0/59.94;0/59.94,1/52.03,2/57.74;0/0;0/59.94,1/59.94,2/59.94;0/0;0/29,1/32,2/44;0/0;0/38,1/35,2/49;0/0;0/0,1/0,2/0;0/0;0/0,1/0,2/0;0/0;0/0,1/1,2/1
119.82;0;9;0;3;0/119.82;0/73.97,1/64.07,2/68.41;0/0;0/119.82,1/119.82,2/119.82;0/0;0/24,1/24,2/45;0/0;0/33,1/30,2/47;0/0;0/0,1/0,2/0;0/0;0/3,1/2,2/4;0/0;0/5,1/6,2/6
179.99;0;19;0;3;0/179.99;0/74.54,1/65.02,2/81.83;0/0;0/179.99,1/179.99,2/179.99;0/0;0/22,1/22,2/46;0/0;0/33,1/29,2/46;0/0;0/0,1/0,2/0;0/0;0/6,1/5,2/8;0/0;0/11,1/12,2/10
239.64;0;28;0;3;0/239.64;0/75.61,1/65.87,2/113.43;0/0;0/239.64,1/239.64,2/239.64;0/0;0/25,1/23,2/40;0/0;0/33,1/29,2/43;0/0;0/0,1/0,2/0;0/0;0/10,1/8,2/10;0/0;0/17,1/18,2/13
299.59;0;38;0;3;0/299.59;0/76.75,1/67.12,2/115.91;0/0;0/299.59,1/299.59,2/299.59;0/0;0/20,1/34,2/32;0/0;0/29,1/35,2/40;0/0;0/0,1/0,2/0;0/0;0/14,1/12,2/12;0/0;0/23,1/24,2/19
360;0;49;0;3;0/360;0/77.56,1/82.49,2/116.82;0/0;0/360,1/360,2/360;0/0;0/20,1/40,2/34;0/0;0/32,1/40,2/40;0/0;0/0,1/0,2/0;0/0;0/18,1/15,2/16;0/0;0/29,1/28,2/25
419.99;0;59;0;3;0/419.99;0/78.29,1/127.46,2/117.68;0/0;0/419.99,1/419.99,2/419.99;0/0;0/18,1/36,2/35;0/0;0/29,1/38,2/40;0/0;0/0,1/0,2/0;0/0;0/22,1/17,2/20;0/0;0/35,1/30,2/31
479.88;0;73;0;3;0/479.88;0/79.59,1/143.03,2/118.86;0/0;0/479.88,1/479.88,2/479.88;0/0;0/21,1/34,2/34;0/0;0/32,1/37,2/37;0/0;0/0,1/0,2/0;0/0;0/27,1/21,2/25;0/0;0/41,1/34,2/37
539.81;0;86;0;3;0/539.81;0/80.68,1/163.29,2/119.79;0/0;0/539.81,1/539.81,2/539.81;0/0;0/18,1/34,2/30;0/0;0/29,1/36,2/35;0/0;0/0,1/0,2/0;0/0;0/31,1/25,2/30;0/0;0/47,1/38,2/43
599.98;0;98;0;3;0/599.98;0/82.16,1/170.08,2/122.67;0/0;0/599.98,1/599.98,2/599.98;0/0;0/23,1/32,2/27;0/0;0/30,1/36,2/32;0/0;0/0,1/0,2/0;0/0;0/36,1/28,2/34;0/0;0/53,1/44,2/49
659.92;0;109;0;3;0/659.92;0/84.15,1/184.66,2/123.53;0/0;0/659.92,1/659.92,2/659.92;0/0;0/28,1/29,2/20;0/0;0/34,1/32,2/29;0/0;0/0,1/0,2/0;0/0;0/41,1/31,2/37;0/0;0/59,1/48,2/55
719.94;0;119;0;3;0/719.94;0/84.64,1/191.58,2/125.21;0/0;0/719.94,1/719.94,2/719.94;0/0;0/29,1/25,2/26;0/0;0/34,1/29,2/34;0/0;0/0,1/0,2/0;0/0;0/44,1/34,2/41;0/0;0/65,1/54,2/61
779.99;0;133;0;3;0/779.99;0/85.15,1/192.84,2/126.45;0/0;0/779.99,1/779.99,2/779.99;0/0;0/34,1/30,2/22;0/0;0/38,1/32,2/32;0/0;0/0,1/0,2/0;0/0;0/49,1/40,2/44;0/0;0/71,1/60,2/67
839.97;0;142;0;3;0/839.97;0/86.57,1/196.45,2/127.51;0/0;0/839.97,1/839.97,2/839.97;0/0;0/31,1/31,2/21;0/0;0/35,1/33,2/32;0/0;0/0,1/0,2/0;0/0;0/52,1/43,2/47;0/0;0/77,1/65,2/73
899.8;0;156;0;3;0/899.8;0/87.43,1/214.45,2/129.14;0/0;0/899.8,1/899.8,2/899.8;0/0;0/33,1/31,2/29;0/0;0/37,1/34,2/37;0/0;0/0,1/0,2/0;0/0;0/56,1/47,2/53;0/0;0/83,1/70,2/79
959.85;0;167;0;3;0/959.85;0/88.48,1/216.12,2/129.75;0/0;0/959.85,1/959.85,2/959.85;0/0;0/27,1/29,2/33;0/0;0/31,1/34,2/39;0/0;0/0,1/0,2/0;0/0;0/58,1/50,2/59;0/0;0/89,1/76,2/85
1019.86;0;178;0;3;0/1019.86;0/89.66,1/216.98,2/130.62;0/0;0/1019.86,1/1019.86,2/1019.86;0/0;0/39,1/29,2/32;0/0;0/42,1/37,2/36;0/0;0/0,1/0,2/0;0/0;0/62,1/53,2/63;0/0;0/95,1/82,2/91
1079.86;0;190;0;3;0/1079.86;0/91.15,1/217.87,2/131.23;0/0;0/1079.86,1/1079.86,2/1079.86;0/0;0/39,1/29,2/30;0/0;0/41,1/39,2/33;0/0;0/0,1/0,2/0;0/0;0/66,1/58,2/66;0/0;0/101,1/88,2/97
