#TimeStamp;Runtime;Requests
0.54;0.03;18
2.58;0;1
3.73;0;3
4.93;0;4
5.96;0;1
6.96;0;6
7.98;0;2
9;0;3
10.14;0;4
11.71;0;3
12.81;0;4
13.81;0;4
14.81;0;1
15.85;0;5
16.93;0;8
17.98;0;3
18.98;0;4
19.98;0;2
20.98;0;4
21.98;0;5
22.98;0;4
23.98;0;4
25.02;0;4
26.06;0;7
27.06;0;6
28.06;0;2
29.06;0;3
30.27;0;3
31.41;0;2
32.44;0;4
33.46;0;3
34.46;0;4
35.47;0;5
36.51;0;4
37.52;0;5
38.56;0;3
39.56;0;5
40.56;0;5
41.6;0;3
42.64;0;3
43.64;0;5
44.69;0;1
46.02;0;5
47.15;0;3
48.23;0;2
49.36;0;3
50.36;0;3
51.36;0;1
52.36;0;3
53.4;0;3
54.4;0;4
55.42;0;3
56.45;0;6
57.49;0;4
58.49;0;3
59.53;0;3
60.54;0;4
61.57;0;4
62.58;0;2
63.62;0;6
64.62;0;3
65.66;0;2
66.66;0;3
67.7;0;5
68.71;0;3
69.74;0;3
70.9;0;2
71.95;0;3
73.01;0;2
74.04;0;7
75.04;0;2
76.08;0;2
77.13;0;5
78.13;0;4
79.17;0;2
80.21;0;2
81.54;0;5
82.62;0;2
83.63;0;3
84.83;0;2
85.85;0;2
86.88;0;4
88.11;0;3
89.13;0;5
90.16;0;3
91.18;0;2
92.28;0;5
93.31;0;2
94.95;0;1
96.45;0;1
97.46;0;4
98.65;0;1
99.66;0;3
100.66;0;3
101.69;0;2
102.76;0;2
103.79;0;1
104.82;0;2
105.83;0;1
106.86;0;4
107.88;0;4
109.82;0;1
110.93;0;4
112.05;0;2
113.27;0;3
114.51;0;1
115.6;0;2
116.65;0;1
117.69;0;6
118.7;0;1
119.73;0;2
120.73;0;2
121.73;0;1
122.96;0;2
124.19;0;2
125.49;0;1
126.5;0;1
127.52;0;3
128.55;0;4
129.55;0;1
130.59;0;3
131.59;0;2
132.59;0;1
133.59;0;2
134.68;0;2
136.05;0;1
137.07;0;5
138.09;0;3
139.09;0;2
140.41;0;2
141.41;0;4
142.46;0;2
143.46;0;1
144.55;0;1
145.55;0;1
146.92;0;2
147.93;0;2
149.08;0;1
150.76;0;1
151.78;0;2
152.84;0;1
153.85;0;1
155.28;0;1
157.1;0;1
158.47;0;1
159.64;0;1
161.49;0;1
166.25;0;1
167.29;0;2
168.4;0;1
169.71;0;1
172.12;0;1
173.14;0;1
174.32;0;1
177.23;0;1
178.41;0;2
179.83;0;1
181.31;0;1
182.54;0;2
184.58;0;1
186.76;0;1
188.05;0;2
190.82;0;1
192.88;0;2
197.05;0;1
198.14;0;1
199.72;0;1
201.45;0;1
202.83;0;1
206.95;0;1
207.97;0;1
210.61;0;1
212.8;0;1
213.81;0;1
215.04;0;1
217.09;0;1
218.18;0;2
219.36;0;1
220.78;0;1
224.36;0;1
225.52;0;2
227.1;0;1
228.2;0;1
229.29;0;1
232.22;0;1
233.71;0;1
234.75;0;1
237.1;0;1
238.51;0;2
240.36;0;1
241.93;0;1
243.03;0;1
244.22;0;1
245.27;0;1
246.27;0;1
247.32;0;1
248.35;0;2
250.78;0;1
251.96;0;1
253.06;0;3
254.08;0;2
255.11;0;1
256.18;0;1
257.54;0;2
258.57;0;3
260.13;0;1
261.19;0;2
262.19;0;1
263.19;0;1
264.24;0;2
265.24;0;2
266.28;0;2
267.44;0;1
268.79;0;3
269.82;0;1
270.95;0;1
271.98;0;1
273;0;2
274;0;1
275;0;2
276;0;3
277.38;0;3
278.51;0;3
279.6;0;1
280.83;0;1
282.07;0;1
283.08;0;3
285.13;0;2
286.13;0;1
287.47;0;2
288.71;0;1
290.12;0;2
292.3;0;1
293.59;0;1
294.67;0;1
296.16;0;1
297.41;0;2
298.5;0;3
299.5;0;2
301.82;0;1
303.34;0;1
304.34;0;2
306.05;0;1
307.26;0;2
308.26;0;1
309.35;0;3
310.73;0;1
311.77;0;2
312.82;0;1
313.86;0;2
315.57;0;1
316.79;0;3
318.04;0;2
319.04;0;2
320.24;0;1
321.54;0;3
322.87;0;1
323.9;0;3
324.9;0;2
325.94;0;1
326.94;0;1
328.03;0;3
329.2;0;1
330.2;0;2
331.59;0;1
332.67;0;1
333.7;0;1
334.78;0;1
335.8;0;1
336.83;0;2
338.13;0;1
340.99;0;1
342.01;0;2
343.21;0;1
344.29;0;1
345.29;0;2
346.58;0;1
347.71;0;3
349.51;0;1
351.12;0;2
352.16;0;1
353.25;0;1
354.29;0;2
355.58;0;1
356.59;0;1
357.59;0;3
358.63;0;2
359.95;0;1
361.04;0;1
362.09;0;2
363.29;0;1
364.33;0;3
365.38;0;1
366.75;0;1
367.78;0;4
370.45;0;1
371.61;0;1
372.62;0;1
373.66;0;1
374.79;0;1
375.95;0;1
377.07;0;1
378.42;0;3
380.51;0;1
381.59;0;1
382.6;0;1
383.63;0;1
384.64;0;2
386.73;0;1
387.76;0;3
391.97;0;1
393.28;0;1
394.38;0;1
395.4;0;1
396.43;0;2
397.43;0;2
398.43;0;2
399.5;0;1
400.55;0;1
401.62;0;1
403.26;0;1
404.31;0;1
405.31;0;2
407.31;0;1
408.35;0;2
409.86;0;1
410.91;0;1
413.78;0;1
415.82;0;1
417.42;0;1
418.45;0;2
419.47;0;1
422.93;0;1
423.93;0;2
424.95;0;1
427.32;0;1
428.59;0;2
429.9;0;1
430.98;0;1
432.8;0;1
433.93;0;1
434.94;0;1
436.07;0;1
437.4;0;2
438.63;0;1
440;0;1
441.03;0;2
442.91;0;1
443.93;0;1
445.16;0;1
447.2;0;1
448.34;0;1
450.38;0;1
451.8;0;2
452.93;0;2
453.96;0;1
454.98;0;2
456;0;1
457.1;0;2
458.19;0;2
459.57;0;1
460.6;0;2
461.61;0;1
462.61;0;2
463.66;0;3
464.66;0;1
465.7;0;1
467.12;0;1
468.54;0;3
469.54;0;2
470.63;0;1
472.05;0;1
473.33;0;4
474.33;0;2
475.37;0;1
476.52;0;1
477.7;0;2
478.92;0;3
480;0;1
481.01;0;2
482.04;0;1
483.05;0;1
484.09;0;2
485.1;0;1
487.22;0;1
488.23;0;3
489.27;0;2
490.4;0;1
491.69;0;1
493.73;0;1
494.76;0;1
495.81;0;1
496.9;0;1
498.32;0;3
502.49;0;1
503.52;0;3
504.76;0;2
506.19;0;1
507.28;0;1
508.36;0;2
509.5;0;1
511.03;0;1
512.1;0;2
513.61;0;1
514.72;0;3
515.75;0;2
517.09;0;2
518.21;0;2
519.41;0;2
520.42;0;2
521.56;0;1
522.84;0;1
523.91;0;1
525.01;0;2
526.31;0;1
527.64;0;1
528.77;0;3
529.82;0;1
530.91;0;1
532.94;0;1
533.95;0;2
534.99;0;1
535.99;0;2
537.03;0;2
538.04;0;3
539.41;0;1
540.6;0;1
541.61;0;2
542.62;0;1
543.66;0;1
544.71;0;2
545.75;0;1
546.76;0;1
547.79;0;2
548.83;0;4
549.88;0;1
551.59;0;1
552.97;0;1
554.13;0;3
556.47;0;1
557.51;0;1
558.52;0;3
559.55;0;2
560.64;0;1
562.69;0;1
563.72;0;2
564.83;0;1
566.23;0;1
567.38;0;1
568.39;0;3
569.5;0;1
570.75;0;1
571.89;0;1
573.24;0;2
574.35;0;2
575.37;0;2
576.47;0;1
578.29;0;1
579.47;0;5
580.75;0;2
581.79;0;3
582.79;0;1
584.41;0;1
585.46;0;4
588.13;0;1
589.29;0;2
590.46;0;2
591.72;0;2
592.86;0;1
593.9;0;2
596.57;0;1
598.86;0;1
599.94;0;4
600.94;0;1
601.98;0;1
603.07;0;1
604.07;0;1
605.07;0;1
606.07;0;1
607.74;0;1
608.86;0;1
610.04;0;2
611.13;0;2
613.69;0;1
614.78;0;1
615.81;0;1
616.94;0;1
618.86;0;1
619.99;0;2
620.99;0;2
621.99;0;1
623.04;0;1
624.05;0;1
625.21;0;1
626.52;0;1
627.71;0;1
628.71;0;1
629.79;0;2
630.93;0;3
632.63;0;1
633.72;0;2
634.84;0;2
635.86;0;4
638.62;0;1
639.62;0;4
640.97;0;1
642.35;0;2
643.36;0;1
644.36;0;1
645.36;0;5
646.36;0;4
647.98;0;1
648.99;0;3
650.02;0;2
651.03;0;3
652.15;0;1
653.2;0;3
654.24;0;1
655.24;0;2
656.29;0;2
657.67;0;2
658.73;0;1
659.78;0;1
660.81;0;1
661.87;0;1
663;0;1
664.35;0;1
666.49;0;1
668.08;0;1
669.11;0;2
670.11;0;1
671.31;0;2
674.24;0;1
675.48;0;1
677.28;0;1
678.28;0;2
679.35;0;1
680.38;0;1
681.57;0;1
683.86;0;1
684.95;0;1
686.12;0;1
687.5;0;1
688.7;0;1
689.74;0;1
690.86;0;4
691.86;0;2
692.86;0;1
693.97;0;1
696.06;0;1
697.08;0;1
699.03;0;1
700.42;0;2
701.45;0;1
703.87;0;1
704.96;0;1
706.03;0;1
707.37;0;1
708.49;0;1
709.51;0;2
710.54;0;1
711.54;0;2
712.88;0;1
713.88;0;1
715;0;1
717.06;0;1
719.18;0;1
720.18;0;1
721.27;0;1
724.02;0;1
725.36;0;1
726.58;0;2
727.97;0;2
729.25;0;1
730.25;0;3
731.28;0;2
732.29;0;2
734.14;0;1
735.17;0;3
736.38;0;2
737.4;0;1
738.43;0;3
739.43;0;2
740.43;0;2
741.43;0;2
742.43;0;1
743.49;0;2
745.26;0;1
746.26;0;1
747.53;0;2
748.53;0;3
749.53;0;2
750.71;0;1
751.75;0;2
752.83;0;1
754.36;0;1
755.54;0;1
756.63;0;1
757.63;0;2
758.67;0;1
759.71;0;2
760.8;0;2
762.15;0;3
763.68;0;1
764.97;0;2
765.97;0;2
769.85;0;1
770.98;0;1
772;0;1
773.02;0;1
774.55;0;1
775.77;0;1
776.95;0;1
779.39;0;1
780.4;0;1
781.69;0;2
783.78;0;1
785.07;0;1
786.18;0;3
787.2;0;1
789.59;0;2
790.96;0;3
792.06;0;1
793.44;0;1
794.71;0;1
795.75;0;1
799.79;0;1
800.84;0;2
801.93;0;1
809.68;0;1
810.77;0;1
811.86;0;1
814.51;0;1
816.27;0;1
820;0;1
821.16;0;2
822.25;0;1
824.03;0;1
826;0;1
827.08;0;1
828.16;0;1
829.75;0;1
831.13;0;1
832.22;0;1
833.5;0;1
834.59;0;1
835.88;0;1
836.89;0;2
837.93;0;1
838.98;0;1
840.02;0;1
841.02;0;1
842.05;0;1
843.14;0;1
844.37;0;1
845.59;0;2
847.56;0;1
849.72;0;1
851.87;0;1
854.59;0;1
855.66;0;1
856.68;0;2
858.01;0;1
859.1;0;1
860.1;0;2
862.04;0;1
863.28;0;2
864.31;0;1
865.4;0;3
866.4;0;2
867.92;0;1
868.94;0;1
870.27;0;2
871.47;0;2
872.85;0;3
873.9;0;2
874.94;0;3
875.94;0;3
878.36;0;1
879.5;0;2
880.73;0;3
882.08;0;2
883.12;0;1
884.17;0;4
885.62;0;1
887.03;0;3
888.3;0;2
889.34;0;1
890.34;0;1
891.39;0;2
892.46;0;1
893.63;0;5
894.64;0;2
896.01;0;3
897.06;0;1
898.1;0;1
899.14;0;2
900.14;0;1
901.18;0;2
902.6;0;2
903.6;0;3
904.64;0;1
905.65;0;3
907.69;0;2
908.78;0;3
909.97;0;1
911.06;0;2
912.59;0;1
913.68;0;4
914.8;0;1
918.05;0;1
919.07;0;1
920.35;0;1
921.39;0;1
922.49;0;1
923.5;0;3
924.5;0;1
926.23;0;1
927.29;0;1
928.62;0;1
929.64;0;1
930.94;0;1
932.14;0;2
933.14;0;1
934.4;0;1
936.98;0;1
938.87;0;1
939.9;0;1
940.91;0;1
941.91;0;1
942.99;0;1
944.08;0;1
945.08;0;2
946.12;0;1
947.13;0;2
948.49;0;1
949.83;0;1
950.96;0;1
952.63;0;2
953.96;0;1
955.05;0;1
956.58;0;1
957.66;0;1
958.8;0;2
959.8;0;2
960.84;0;1
962.22;0;2
963.26;0;2
964.69;0;1
967.05;0;1
968.09;0;1
969.09;0;1
970.14;0;1
971.38;0;2
972.76;0;2
973.85;0;2
975.26;0;1
976.6;0;1
977.63;0;1
978.98;0;1
980.03;0;2
981.37;0;1
982.39;0;1
983.62;0;1
984.65;0;1
985.66;0;3
986.74;0;1
987.76;0;1
988.79;0;1
989.79;0;2
991.14;0;1
992.34;0;2
993.35;0;1
994.41;0;1
995.81;0;1
996.83;0;1
997.84;0;2
998.85;0;3
1000;0;1
1001.23;0;1
1002.3;0;1
1003.34;0;1
1004.39;0;1
1005.43;0;1
1006.44;0;1
1008.01;0;1
1009.02;0;1
1010.1;0;1
1011.26;0;4
1012.84;0;1
1013.98;0;1
1016.1;0;1
1017.39;0;2
1020.39;0;2
1021.48;0;2
1023.02;0;1
1024.08;0;1
1025.15;0;1
1026.7;0;2
1028.52;0;1
1030.86;0;1
1031.87;0;1
1032.87;0;3
1034.96;0;1
1036.18;0;1
1037.33;0;1
1038.39;0;1
1040.91;0;1
1042.32;0;1
1043.64;0;1
1044.87;0;2
1046.92;0;1
1048.28;0;1
1050.86;0;1
1051.9;0;1
1053.21;0;1
1054.3;0;1
1055.7;0;1
1057.43;0;1
1058.46;0;1
1059.85;0;1
1060.92;0;1
1061.97;0;1
1062.98;0;2
1064.02;0;1
1065.76;0;1
1067.07;0;2
1068.34;0;1
1069.39;0;2
1070.92;0;1
1072.2;0;1
1073.29;0;1
1074.33;0;1
1076.8;0;1
1077.92;0;2
1078.93;0;1
1081.38;0;3
1082.92;0;1
1083.97;0;1
1085.05;0;1
1086.88;0;1
1088.42;0;1
1091.43;0;2
1092.44;0;1
1093.48;0;2
1096.93;0;1
1098.98;0;1
1101.65;0;2
1102.97;0;1
1103.99;0;1
1106.53;0;1
1107.55;0;1
1108.85;0;1
1110.43;0;1
1111.81;0;1
1112.83;0;1
1113.88;0;2
1117.02;0;1
1119.38;0;1
1121.52;0;1
1122.52;0;1
1123.56;0;1
1125.83;0;1
1127.07;0;1
1128.23;0;2
1131.21;0;1
1132.4;0;1
1133.41;0;1
1135.07;0;1
1136.34;0;1
1137.38;0;1
1138.6;0;1
1141.28;0;1
1142.68;0;2
1143.68;0;1
1146.77;0;1
1147.94;0;2
1149.03;0;1
1150.37;0;1
1151.41;0;1
1152.41;0;1
1153.46;0;3
1154.69;0;1
1157.67;0;1
1158.78;0;2
1160;0;1
1161.01;0;1
1162.06;0;1
1163.37;0;3
1164.5;0;1
1165.54;0;1
1166.9;0;1
1167.96;0;2
1168.97;0;1
1170.17;0;1
1171.45;0;2
1172.48;0;4
1175.8;0;1
1177.1;0;2
1178.1;0;2
1179.14;0;1
1181.28;0;1
1182.33;0;2
1184.69;0;1
