#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.09;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.94;40.62;0.53;PP/0.06,TA/0.2,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.82;40.79;0.66;PP/0.08,TA/0.2,IS/0.01,PS/0,RB/0,OB/0.01,RP/0
179.99;41.25;0.75;PP/0.1,TA/0.2,IS/0.03,PS/0,RB/0,OB/0.02,RP/0
239.64;41.59;0.84;PP/0.11,TA/0.21,IS/0.05,PS/0,RB/0,OB/0.03,RP/0
299.59;41.2;0.96;PP/0.12,TA/0.22,IS/0.07,PS/0,RB/0,OB/0.04,RP/0
360;41.2;1.08;PP/0.13,TA/0.22,IS/0.12,PS/0,RB/0,OB/0.05,RP/0
419.99;41.7;1.19;PP/0.15,TA/0.22,IS/0.15,PS/0,RB/0.01,OB/0.06,RP/0
479.88;41.9;1.27;PP/0.16,TA/0.22,IS/0.17,PS/0,RB/0.01,OB/0.06,RP/0
539.81;41.58;1.35;PP/0.17,TA/0.23,IS/0.18,PS/0,RB/0.01,OB/0.06,RP/0
599.98;41.58;1.43;PP/0.18,TA/0.23,IS/0.2,PS/0,RB/0.01,OB/0.06,RP/0
659.92;41.82;1.53;PP/0.2,TA/0.25,IS/0.21,PS/0,RB/0.01,OB/0.07,RP/0
719.94;41.82;1.61;PP/0.21,TA/0.25,IS/0.23,PS/0,RB/0.01,OB/0.07,RP/0
779.99;41.82;1.71;PP/0.22,TA/0.25,IS/0.26,PS/0,RB/0.01,OB/0.07,RP/0
839.97;42.02;1.78;PP/0.23,TA/0.25,IS/0.28,PS/0,RB/0.01,OB/0.08,RP/0
899.8;42.18;1.87;PP/0.24,TA/0.25,IS/0.29,PS/0,RB/0.01,OB/0.08,RP/0
959.85;42.58;1.98;PP/0.26,TA/0.26,IS/0.31,PS/0,RB/0.01,OB/0.08,RP/0
1019.86;42.02;2.07;PP/0.26,TA/0.28,IS/0.33,PS/0,RB/0.01,OB/0.08,RP/0
1079.86;42.02;2.14;PP/0.27,TA/0.28,IS/0.35,PS/0,RB/0.01,OB/0.09,RP/0
1139.96;42.41;2.22;PP/0.28,TA/0.29,IS/0.36,PS/0,RB/0.01,OB/0.09,RP/0
1199.98;42.23;2.32;PP/0.29,TA/0.3,IS/0.37,PS/0,RB/0.01,OB/0.09,RP/0
1259.96;42.44;2.44;PP/0.31,TA/0.34,IS/0.39,PS/0,RB/0.01,OB/0.09,RP/0
1319.99;42.8;2.55;PP/0.32,TA/0.36,IS/0.41,PS/0,RB/0.01,OB/0.09,RP/0
1379.7;42.84;2.63;PP/0.33,TA/0.36,IS/0.42,PS/0,RB/0.01,OB/0.09,RP/0
1439.96;43.33;2.71;PP/0.33,TA/0.37,IS/0.44,PS/0,RB/0.01,OB/0.1,RP/0
1499.76;42.66;2.81;PP/0.35,TA/0.39,IS/0.46,PS/0,RB/0.01,OB/0.1,RP/0
1559.78;42.66;2.9;PP/0.35,TA/0.39,IS/0.47,PS/0,RB/0.01,OB/0.1,RP/0
1619.92;42.82;3.04;PP/0.37,TA/0.43,IS/0.49,PS/0,RB/0.01,OB/0.1,RP/0
1679.97;43.34;3.15;PP/0.41,TA/0.43,IS/0.51,PS/0,RB/0.01,OB/0.1,RP/0
1739.99;42.96;3.23;PP/0.42,TA/0.43,IS/0.52,PS/0,RB/0.01,OB/0.11,RP/0
1799.97;42.99;3.33;PP/0.44,TA/0.44,IS/0.54,PS/0,RB/0.01,OB/0.11,RP/0
1859.96;43.04;3.46;PP/0.46,TA/0.45,IS/0.56,PS/0,RB/0.01,OB/0.11,RP/0
1919.7;43.06;3.56;PP/0.47,TA/0.48,IS/0.58,PS/0,RB/0.01,OB/0.11,RP/0
1979.96;43.06;3.64;PP/0.48,TA/0.48,IS/0.59,PS/0,RB/0.01,OB/0.11,RP/0
2039.85;43.28;3.75;PP/0.49,TA/0.51,IS/0.6,PS/0,RB/0.01,OB/0.11,RP/0
