#TimeStamp;Bot;Pod;OutputStation
51.94;8;181;1
57.69;16;164;2
70.17;5;218;1
72.57;7;26;2
73.57;17;47;0
82.21;13;137;2
83.59;17;47;0
83.67;16;164;1
93.61;0;210;0
93.74;16;164;1
97.26;10;72;2
103.53;8;181;0
103.74;16;164;1
106.91;15;91;2
113.51;6;160;0
113.65;16;164;1
117.3;15;91;2
123.67;14;66;0
123.72;9;63;1
127.24;12;17;2
133.68;14;66;0
133.77;17;47;1
137.11;0;210;2
143.7;5;218;0
143.81;17;47;1
149.17;9;63;2
153.71;5;218;0
153.89;17;47;1
162.58;14;66;2
163.56;5;218;0
164.12;17;47;1
173.6;2;230;0
174.32;1;192;1
183.6;4;209;0
184.36;1;192;1
193.72;11;44;0
194.4;6;160;1
203.77;3;84;0
204.54;6;160;1
206.95;1;192;2
213.81;3;84;0
214.48;8;181;1
221.14;11;44;2
223.57;3;84;0
224.45;8;181;1
231.43;11;44;2
233.8;7;26;0
234.52;10;72;1
241.27;11;44;2
243.82;16;164;0
244.58;10;72;1
252.83;3;84;2
253.73;13;137;0
254.7;12;17;1
262.76;3;84;2
263.91;15;91;0
264.75;12;17;1
273.04;7;26;2
273.71;15;91;0
274.79;5;218;1
283.08;7;26;2
283.59;15;91;0
284.86;2;230;1
292.97;7;26;2
293.68;0;210;0
294.91;4;209;1
303.1;7;26;2
303.95;9;63;0
305.22;1;192;1
312.95;10;72;2
314;9;63;0
315.26;1;192;1
323.19;16;164;2
323.94;17;47;0
333.22;13;137;2
334.03;14;66;0
337.66;9;63;1
343.29;4;209;2
344.1;14;66;0
347.57;7;26;1
353.36;4;209;2
354.12;8;181;0
363.38;2;230;2
364.21;8;181;0
373.57;15;91;2
374.25;11;44;0
383.63;0;210;2
384.3;3;84;0
392.19;2;230;1
393.68;17;47;2
394.38;12;17;0
403.89;17;47;2
404.35;5;218;0
413.82;17;47;2
414.08;5;218;0
414.91;0;210;1
423.68;14;66;2
424.39;6;170;0
431.65;12;17;1
433.69;14;66;2
434.44;1;192;0
441.67;5;218;1
443.71;9;63;2
444.56;1;192;0
452.06;6;170;1
453.92;8;181;2
454.6;10;72;0
463.7;11;44;2
464.66;16;164;0
468.98;1;192;1
