Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;20500;0
OutputStation0;65.50;3.50;1010;0;194;53.5702539089025;4993.87892706855;10.0444444444438;416.396298693938;5.20618556701031;10616.3063627404;20500
OutputStation1;65.50;9.50;1634;0;224;74.3760238292485;9793.27631468082;10.0444444444438;606.939444444448;7.29464285714286;4517.80517893585;20500
