#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.92;0;0;0;2;0/59.92;0/59.92,1/40.11;0/0;0/59.92,1/59.92;0/0;0/48,1/29;0/0;0/48,1/34;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/3
119.96;0;0;0;2;0/119.96;0/119.96,1/41.32;0/0;0/119.96,1/119.96;0/0;0/48,1/27;0/0;0/48,1/32;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/9
179.77;0;0;0;2;0/179.77;0/179.77,1/41.6;0/0;0/179.77,1/179.77;0/0;0/48,1/21;0/0;0/48,1/27;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/14
239.88;0;0;0;2;0/239.88;0/239.88,1/42.34;0/0;0/239.88,1/239.88;0/0;0/48,1/18;0/0;0/48,1/24;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/20
299.68;0;0;0;2;0/299.68;0/299.68,1/43.3;0/0;0/299.68,1/299.68;0/0;0/48,1/16;0/0;0/48,1/22;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/26
360;0;1;0;2;0/360;0/334.95,1/44.88;0/0;0/360,1/360;0/0;0/44,1/15;0/0;0/45,1/20;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/3,1/32
419.58;0;1;0;2;0/419.58;0/336.51,1/46.3;0/0;0/419.58,1/419.58;0/0;0/38,1/19;0/0;0/39,1/24;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/9,1/38
479.58;0;1;0;2;0/479.58;0/338.37,1/46.72;0/0;0/479.58,1/479.58;0/0;0/32,1/20;0/0;0/33,1/25;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/15,1/44
539.75;0;1;0;2;0/539.75;0/340.4,1/47.9;0/0;0/539.75,1/539.75;0/0;0/30,1/18;0/0;0/31,1/23;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/21,1/50
599.75;0;1;0;2;0/599.75;0/342.27,1/49.04;0/0;0/599.75,1/599.75;0/0;0/24,1/16;0/0;0/25,1/21;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/27,1/56
659.98;0;1;0;2;0/659.98;0/387.76,1/51.09;0/0;0/659.98,1/659.98;0/0;0/24,1/11;0/0;0/24,1/17;0/0;0/0,1/0;0/0;0/0,1/1;0/0;0/28,1/62
719.95;0;4;0;2;0/719.95;0/425.13,1/52.93;0/0;0/719.95,1/719.95;0/0;0/22,1/13;0/0;0/23,1/17;0/0;0/0,1/0;0/0;0/1,1/3;0/0;0/31,1/68
779.94;0;5;0;2;0/779.94;0/426.75,1/54.27;0/0;0/779.94,1/779.94;0/0;0/18,1/11;0/0;0/20,1/14;0/0;0/0,1/0;0/0;0/1,1/4;0/0;0/37,1/74
839.96;0;5;0;2;0/839.96;0/428.76,1/56.19;0/0;0/839.96,1/839.96;0/0;0/18,1/19;0/0;0/20,1/22;0/0;0/0,1/0;0/0;0/1,1/4;0/0;0/43,1/80
899.76;0;6;0;2;0/899.76;0/430.58,1/57.73;0/0;0/899.76,1/899.76;0/0;0/16,1/15;0/0;0/17,1/19;0/0;0/0,1/0;0/0;0/2,1/4;0/0;0/49,1/86
959.76;0;7;0;2;0/959.76;0/432.24,1/59.66;0/0;0/959.76,1/959.76;0/0;0/19,1/13;0/0;0/21,1/16;0/0;0/0,1/0;0/0;0/2,1/5;0/0;0/55,1/92
1019.72;0;7;0;2;0/1019.72;0/433.02,1/62.99;0/0;0/1019.72,1/1019.72;0/0;0/16,1/21;0/0;0/18,1/23;0/0;0/0,1/0;0/0;0/2,1/5;0/0;0/61,1/98
1079.72;0;8;0;2;0/1079.72;0/434.49,1/64.8;0/0;0/1079.72,1/1079.72;0/0;0/24,1/17;0/0;0/26,1/20;0/0;0/0,1/0;0/0;0/3,1/5;0/0;0/66,1/104
1139.66;0;8;0;2;0/1139.66;0/436.49,1/67.28;0/0;0/1139.66,1/1139.66;0/0;0/18,1/11;0/0;0/20,1/14;0/0;0/0,1/0;0/0;0/3,1/5;0/0;0/72,1/110
1199.72;0;10;0;2;0/1199.72;0/447.17,1/68.82;0/0;0/1199.72,1/1199.72;0/0;0/17,1/11;0/0;0/18,1/15;0/0;0/0,1/0;0/0;0/4,1/6;0/0;0/77,1/116
1259.63;0;12;0;2;0/1259.63;0/461.84,1/71.01;0/0;0/1259.63,1/1259.63;0/0;0/17,1/15;0/0;0/19,1/18;0/0;0/0,1/0;0/0;0/5,1/7;0/0;0/82,1/122
1319.63;0;13;0;2;0/1319.63;0/462.4,1/72.86;0/0;0/1319.63,1/1319.63;0/0;0/10,1/12;0/0;0/13,1/14;0/0;0/0,1/0;0/0;0/5,1/8;0/0;0/88,1/128
1379.67;0;14;0;2;0/1379.67;0/464.27,1/74.04;0/0;0/1379.67,1/1379.67;0/0;0/11,1/8;0/0;0/13,1/11;0/0;0/0,1/0;0/0;0/6,1/8;0/0;0/94,1/134
1439.7;0;16;0;2;0/1439.7;0/465.89,1/75.77;0/0;0/1439.7,1/1439.7;0/0;0/18,1/16;0/0;0/20,1/20;0/0;0/0,1/0;0/0;0/7,1/9;0/0;0/100,1/139
