#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;40.32;0.09;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.92;41.46;0.38;PP/0.05,TA/0.09,IS/0,PS/0,RB/0,OB/0.05,RP/0
119.96;42.1;0.6;PP/0.06,TA/0.25,IS/0.03,PS/0,RB/0,OB/0.05,RP/0
179.77;42.54;0.83;PP/0.06,TA/0.38,IS/0.08,PS/0,RB/0,OB/0.11,RP/0
239.88;42.82;1.16;PP/0.06,TA/0.56,IS/0.19,PS/0,RB/0,OB/0.13,RP/0
299.68;43;1.55;PP/0.06,TA/0.78,IS/0.31,PS/0,RB/0.02,OB/0.16,RP/0
360;42.93;2.16;PP/0.06,TA/1.16,IS/0.5,PS/0,RB/0.02,OB/0.2,RP/0
419.58;43.14;2.93;PP/0.06,TA/1.68,IS/0.72,PS/0,RB/0.02,OB/0.22,RP/0
479.58;43.14;3.53;PP/0.06,TA/2.23,IS/0.77,PS/0,RB/0.02,OB/0.22,RP/0
539.75;43.35;4.12;PP/0.08,TA/2.77,IS/0.78,PS/0,RB/0.02,OB/0.22,RP/0
599.75;43.35;4.7;PP/0.08,TA/3.32,IS/0.8,PS/0,RB/0.02,OB/0.22,RP/0
659.98;43.36;5.06;PP/0.08,TA/3.6,IS/0.84,PS/0,RB/0.02,OB/0.22,RP/0
719.95;43.41;5.47;PP/0.08,TA/4,IS/0.84,PS/0,RB/0.02,OB/0.22,RP/0
779.94;43.41;6.06;PP/0.08,TA/4.49,IS/0.94,PS/0,RB/0.02,OB/0.22,RP/0
839.96;43.51;6.64;PP/0.08,TA/5.03,IS/0.95,PS/0,RB/0.02,OB/0.24,RP/0
899.76;43.51;7.23;PP/0.08,TA/5.55,IS/1,PS/0,RB/0.02,OB/0.24,RP/0
959.76;43.51;7.79;PP/0.09,TA/6.07,IS/1.03,PS/0,RB/0.02,OB/0.24,RP/0
1019.72;43.55;8.31;PP/0.09,TA/6.51,IS/1.08,PS/0,RB/0.02,OB/0.25,RP/0
1079.72;43.55;8.87;PP/0.09,TA/7.01,IS/1.11,PS/0,RB/0.02,OB/0.27,RP/0
1139.66;43.61;9.43;PP/0.09,TA/7.52,IS/1.14,PS/0,RB/0.02,OB/0.27,RP/0
1199.72;43.63;9.99;PP/0.09,TA/7.97,IS/1.2,PS/0,RB/0.02,OB/0.27,RP/0
1259.63;43.68;10.52;PP/0.11,TA/8.49,IS/1.2,PS/0,RB/0.02,OB/0.27,RP/0
1319.63;43.68;11.08;PP/0.11,TA/9.05,IS/1.2,PS/0,RB/0.02,OB/0.27,RP/0
1379.67;43.67;11.63;PP/0.11,TA/9.51,IS/1.25,PS/0,RB/0.02,OB/0.28,RP/0
1439.7;43.82;12.19;PP/0.11,TA/10,IS/1.28,PS/0,RB/0.02,OB/0.33,RP/0
1499.74;43.82;12.76;PP/0.11,TA/10.52,IS/1.31,PS/0,RB/0.02,OB/0.33,RP/0
1559.79;43.89;13.16;PP/0.11,TA/10.9,IS/1.34,PS/0,RB/0.02,OB/0.33,RP/0
1619.91;43.89;13.54;PP/0.11,TA/11.26,IS/1.36,PS/0,RB/0.02,OB/0.33,RP/0
1679.73;43.89;13.9;PP/0.11,TA/11.55,IS/1.41,PS/0,RB/0.02,OB/0.33,RP/0
1739.73;43.94;14.18;PP/0.11,TA/11.74,IS/1.44,PS/0,RB/0.02,OB/0.35,RP/0
1799.97;43.94;14.56;PP/0.11,TA/11.99,IS/1.53,PS/0,RB/0.02,OB/0.36,RP/0
1859.75;43.96;15.14;PP/0.11,TA/12.48,IS/1.63,PS/0,RB/0.02,OB/0.36,RP/0
1919.75;44.03;15.62;PP/0.11,TA/12.92,IS/1.64,PS/0,RB/0.02,OB/0.36,RP/0
1979.77;44.03;16.09;PP/0.11,TA/13.29,IS/1.7,PS/0,RB/0.02,OB/0.36,RP/0
2039.83;44.12;16.61;PP/0.11,TA/13.75,IS/1.72,PS/0,RB/0.02,OB/0.38,RP/0
2099.82;44.12;17.16;PP/0.11,TA/14.26,IS/1.73,PS/0,RB/0.02,OB/0.39,RP/0
2159.82;44.26;17.69;PP/0.11,TA/14.72,IS/1.8,PS/0,RB/0.02,OB/0.39,RP/0
2219.8;44.26;18.15;PP/0.11,TA/15.13,IS/1.83,PS/0,RB/0.02,OB/0.39,RP/0
2279.84;44.26;18.42;PP/0.11,TA/15.38,IS/1.85,PS/0,RB/0.02,OB/0.39,RP/0
2339.94;44.26;18.78;PP/0.11,TA/15.71,IS/1.86,PS/0,RB/0.02,OB/0.41,RP/0
2399.87;43.86;19.23;PP/0.11,TA/16.11,IS/1.89,PS/0,RB/0.02,OB/0.41,RP/0
2459.78;43.84;19.74;PP/0.11,TA/16.55,IS/1.94,PS/0,RB/0.02,OB/0.42,RP/0
2519.9;43.86;20.24;PP/0.11,TA/17.01,IS/1.97,PS/0,RB/0.02,OB/0.42,RP/0
2579.83;43.86;20.84;PP/0.14,TA/17.51,IS/2.03,PS/0,RB/0.02,OB/0.42,RP/0
2639.6;43.97;21.34;PP/0.14,TA/17.91,IS/2.06,PS/0,RB/0.02,OB/0.44,RP/0
2699.98;43.95;21.9;PP/0.14,TA/18.44,IS/2.07,PS/0,RB/0.02,OB/0.44,RP/0
2759.59;43.95;22.35;PP/0.14,TA/18.87,IS/2.1,PS/0,RB/0.02,OB/0.44,RP/0
2819.87;43.93;22.62;PP/0.14,TA/19.1,IS/2.12,PS/0,RB/0.02,OB/0.44,RP/0
2879.91;43.93;23.06;PP/0.14,TA/19.51,IS/2.12,PS/0,RB/0.02,OB/0.44,RP/0
2939.93;43.93;23.34;PP/0.14,TA/19.75,IS/2.13,PS/0,RB/0.02,OB/0.44,RP/0
2999.85;43.93;23.72;PP/0.14,TA/20.11,IS/2.15,PS/0,RB/0.02,OB/0.44,RP/0
3059.6;43.93;24.12;PP/0.17,TA/20.43,IS/2.17,PS/0,RB/0.02,OB/0.45,RP/0
3119.84;43.93;24.42;PP/0.17,TA/20.69,IS/2.2,PS/0,RB/0.02,OB/0.45,RP/0
3179.59;44;24.69;PP/0.17,TA/20.94,IS/2.21,PS/0,RB/0.02,OB/0.45,RP/0
3239.94;44.01;25.07;PP/0.17,TA/21.3,IS/2.23,PS/0,RB/0.02,OB/0.45,RP/0
3299.96;44.01;25.59;PP/0.17,TA/21.77,IS/2.28,PS/0,RB/0.02,OB/0.45,RP/0
3359.68;44.13;26.11;PP/0.17,TA/22.24,IS/2.31,PS/0,RB/0.02,OB/0.45,RP/0
3419.64;44.11;26.58;PP/0.17,TA/22.65,IS/2.37,PS/0,RB/0.02,OB/0.45,RP/0
