#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.69;1;18;0;0;0;0;0;0;0;0;0
1199.95;0.99;18;0;0;0;0;0;0;0;0;0
1799.72;0.99;18;0;0;0;0;0;0;0;0;0
2399.85;0.99;18;0;0;0;0;0;0;0;0;0
3000;0.99;18;0;0;0;0;0;0;0;0;0
3599.84;0.99;18;0;0;0;0;0;0;0;0;0
4199.76;0.99;18;0;0;0;0;0;0;0;0;0
4799.82;0.99;18;0;0;0;0;0;0;0;0;0
5399.62;0.99;18;0;0;0;0;0;0;0;0;0
5999.63;0.99;18;0;0;0;0;0;0;0;0;0
6599.85;0.99;18;0;0;0;0;0;0;0;0;0
7199.8;0.99;18;0;0;0;0;0;0;0;0;0
