#TimeStamp;TripTime;Type
59;35;O
65;39;O
65;37;O
73;32;O
80;48;O
80;35;O
81;36;O
88;55;O
91;13;O
94;26;O
103;40;O
103;35;O
114;38;O
114;16;O
121;13;O
122;26;O
131;13;O
133;17;O
143;14;O
152;13;O
161;29;O
162;12;O
173;13;O
173;17;O
196;14;O
210;19;O
210;15;O
232;16;O
234;14;O
241;15;O
254;18;O
255;14;O
264;13;O
280;16;O
281;15;O
290;14;O
332;13;O
351;14;O
361;15;O
363;14;O
393;13;O
394;17;O
402;15;O
421;20;O
424;16;O
426;15;O
433;15;O
435;14;O
462;14;O
463;19;O
472;18;O
472;15;O
482;14;O
504;13;O
514;13;O
535;13;O
536;18;O
544;16;O
553;14;O
594;19;O
603;18;O
603;15;O
613;14;O
637;15;O
644;15;O
656;17;O
658;37;O
666;23;O
674;27;O
677;18;O
679;16;O
708;14;O
715;15;O
717;13;O
746;13;O
747;17;O
755;15;O
765;14;O
774;14;O
775;19;O
789;19;O
795;20;O
797;17;O
815;19;O
815;15;O
840;14;O
847;16;O
849;13;O
860;15;O
867;15;O
880;19;O
880;14;O
926;14;O
956;19;O
957;15;O
977;15;O
986;14;O
987;20;O
995;22;O
1005;28;O
1007;16;O
1011;24;O
1021;13;O
1028;16;O
1032;38;O
1052;35;O
1061;13;O
1077;19;O
1085;17;O
1097;19;O
1098;15;O
1118;15;O
1120;13;O
1121;25;O
1128;15;O
1140;17;O
1140;14;O
1147;15;O
1153;20;O
1159;12;O
1170;18;O
1188;15;O
1191;14;O
1198;15;O
1200;13;O
1209;13;O
1219;16;O
1221;21;O
1227;20;O
1248;14;O
1259;13;O
1269;12;O
1309;14;O
1329;14;O
1331;14;O
1350;13;O
1359;14;O
1361;13;O
1369;14;O
1390;13;O
1411;13;O
1412;17;O
1420;15;O
1439;14;O
1449;19;O
1470;19;O
1470;15;O
1485;14;O
1500;15;O
1500;19;O
1520;14;O
1522;13;O
1541;14;O
1543;14;O
1550;14;O
1562;13;O
1575;14;O
1591;14;O
1601;15;O
1632;15;O
1645;14;O
1652;14;O
1683;15;O
1685;14;O
1695;14;O
1695;18;O
1703;13;O
1713;12;O
1722;14;O
1724;14;O
1742;14;O
1752;14;O
1764;13;O
1774;12;O
1784;13;O
1793;14;O
1835;13;O
1844;15;O
1853;14;O
1874;15;O
1884;14;O
1908;29;O
1917;30;O
