#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;40.32;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.91;43.06;0.85;PP/0.06,TA/0.47,IS/0.01,PS/0,RB/0,OB/0.02,RP/0
119.88;43.98;1.02;PP/0.08,TA/0.48,IS/0.06,PS/0,RB/0,OB/0.03,RP/0
180;44.04;1.28;PP/0.1,TA/0.54,IS/0.14,PS/0,RB/0,OB/0.06,RP/0
239.89;44.82;1.54;PP/0.12,TA/0.54,IS/0.25,PS/0,RB/0,OB/0.09,RP/0
299.99;44.32;1.89;PP/0.16,TA/0.54,IS/0.43,PS/0,RB/0,OB/0.14,RP/0
360;44.19;2.25;PP/0.18,TA/0.57,IS/0.63,PS/0,RB/0.01,OB/0.19,RP/0
419.97;44.48;2.58;PP/0.19,TA/0.57,IS/0.84,PS/0,RB/0.01,OB/0.23,RP/0
479.99;44.76;2.79;PP/0.21,TA/0.61,IS/0.91,PS/0,RB/0.01,OB/0.23,RP/0
539.63;44.83;2.93;PP/0.23,TA/0.61,IS/0.96,PS/0,RB/0.01,OB/0.24,RP/0
599.96;44.75;3.09;PP/0.24,TA/0.63,IS/1.03,PS/0,RB/0.01,OB/0.24,RP/0
659.89;44.75;3.21;PP/0.25,TA/0.63,IS/1.09,PS/0,RB/0.01,OB/0.24,RP/0
719.94;45.01;3.35;PP/0.27,TA/0.63,IS/1.15,PS/0,RB/0.01,OB/0.25,RP/0
779.71;45.69;3.52;PP/0.28,TA/0.65,IS/1.21,PS/0,RB/0.01,OB/0.25,RP/0
839.92;45.33;3.71;PP/0.31,TA/0.68,IS/1.28,PS/0,RB/0.01,OB/0.26,RP/0
899.98;45.57;3.89;PP/0.32,TA/0.7,IS/1.36,PS/0,RB/0.01,OB/0.26,RP/0
959.96;45.21;4.04;PP/0.33,TA/0.72,IS/1.43,PS/0,RB/0.01,OB/0.26,RP/0
1019.73;45.32;4.17;PP/0.34,TA/0.72,IS/1.5,PS/0,RB/0.01,OB/0.27,RP/0
1079.78;45.75;4.34;PP/0.35,TA/0.74,IS/1.57,PS/0,RB/0.01,OB/0.28,RP/0
1139.83;45.79;4.54;PP/0.37,TA/0.78,IS/1.64,PS/0,RB/0.01,OB/0.28,RP/0
1199.98;45.4;4.67;PP/0.39,TA/0.78,IS/1.7,PS/0,RB/0.01,OB/0.28,RP/0
1259.98;45.41;4.79;PP/0.4,TA/0.78,IS/1.75,PS/0,RB/0.01,OB/0.29,RP/0
1319.89;45.64;4.91;PP/0.42,TA/0.78,IS/1.8,PS/0,RB/0.01,OB/0.29,RP/0
1379.9;45.61;5.04;PP/0.44,TA/0.78,IS/1.86,PS/0,RB/0.01,OB/0.29,RP/0
1439.87;45.61;5.17;PP/0.46,TA/0.78,IS/1.93,PS/0,RB/0.01,OB/0.3,RP/0
1499.88;45.68;5.33;PP/0.47,TA/0.8,IS/1.99,PS/0,RB/0.01,OB/0.3,RP/0
1559.79;45.89;5.5;PP/0.5,TA/0.82,IS/2.05,PS/0,RB/0.01,OB/0.3,RP/0
1619.77;45.89;5.67;PP/0.54,TA/0.82,IS/2.11,PS/0,RB/0.01,OB/0.31,RP/0
1679.99;46.4;5.81;PP/0.55,TA/0.82,IS/2.17,PS/0,RB/0.01,OB/0.31,RP/0
1739.92;46.35;6;PP/0.58,TA/0.86,IS/2.22,PS/0,RB/0.01,OB/0.32,RP/0
