#TimeStamp;TripTime;Type
53;26;O
56;24;O
59;32;O
61;37;O
62;26;O
75;20;O
78;34;O
78;25;O
84;48;O
90;37;O
92;20;O
94;62;O
96;61;O
99;17;O
102;55;O
104;52;O
107;19;O
110;39;O
114;32;O
114;18;O
117;62;O
121;81;O
128;41;O
128;36;O
128;85;O
141;14;O
143;17;O
149;13;O
157;21;O
170;30;O
175;15;O
175;29;O
185;19;O
194;18;O
196;16;O
201;39;O
204;18;O
212;42;O
233;50;O
239;52;O
241;31;O
249;23;O
253;16;O
259;39;O
260;44;O
260;19;O
264;34;O
273;16;O
284;33;O
285;49;O
287;16;O
289;82;O
293;32;O
294;27;O
294;98;O
299;18;O
312;41;O
315;14;O
325;44;O
329;18;O
330;19;O
335;17;O
342;21;O
342;51;O
356;24;O
358;17;O
359;21;O
362;20;O
373;16;O
378;26;O
379;18;O
386;19;O
387;20;O
387;16;O
402;14;O
411;20;O
416;18;O
417;36;O
431;30;O
436;18;O
443;15;O
444;26;O
448;17;O
453;65;O
461;13;O
462;20;O
472;21;O
477;19;O
482;20;O
488;40;O
492;54;O
498;16;O
503;31;O
506;28;O
506;38;O
508;16;O
518;37;O
518;30;O
518;16;O
521;23;O
533;45;O
534;18;O
545;27;O
553;15;O
554;15;O
558;46;O
576;48;O
577;18;O
587;17;O
589;28;O
590;21;O
598;17;O
600;22;O
618;46;O
620;19;O
620;21;O
622;31;O
629;41;O
635;16;O
645;32;O
655;15;O
656;17;O
666;16;O
669;39;O
671;22;O
676;17;O
684;45;O
686;16;O
698;48;O
703;34;O
705;15;O
707;13;O
718;33;O
722;17;O
725;21;O
725;45;O
731;31;O
737;13;O
738;23;O
739;18;O
740;26;O
748;22;O
755;25;O
760;16;O
762;28;O
765;18;O
767;17;O
778;14;O
788;28;O
793;19;O
800;20;O
808;14;O
809;39;O
814;23;O
818;14;O
818;18;O
825;15;O
825;32;O
828;14;O
836;15;O
846;15;O
851;22;O
852;18;O
857;17;O
867;16;O
873;19;O
874;25;O
875;16;O
876;58;O
880;19;O
886;15;O
887;22;O
895;21;O
903;24;O
904;14;O
904;15;O
906;45;O
929;26;O
931;22;O
942;18;O
949;14;O
952;32;O
955;15;O
958;14;O
968;17;O
975;20;O
985;14;O
995;32;O
996;16;O
1008;14;O
1011;20;O
1029;14;O
1031;21;O
1036;15;O
1036;16;O
1039;14;O
1049;17;O
1056;16;O
1057;16;O
1069;18;O
1077;22;O
1084;19;O
1085;23;O
1090;20;O
1093;18;O
1107;15;O
1116;47;O
1117;45;O
1124;23;O
1131;49;O
1138;26;O
1140;45;O
1141;22;O
1142;31;O
1146;30;O
1146;26;O
1157;14;O
1158;16;O
1160;69;O
1169;33;O
1169;17;O
1182;17;O
1185;33;O
1185;39;O
1191;19;O
1198;12;O
1200;18;O
1209;14;O
1211;18;O
1213;44;O
1216;16;O
1220;14;O
1226;16;O
1235;19;O
1237;16;O
1238;15;O
1257;14;O
1264;21;O
1264;18;O
1273;20;O
1279;16;O
1290;22;O
1296;23;O
1299;21;O
1302;19;O
1312;19;O
1314;28;O
1318;30;O
1318;42;O
1331;25;O
1336;33;O
1339;16;O
1345;29;O
1347;33;O
1351;25;O
1362;18;O
1375;19;O
1376;22;O
1387;23;O
1389;15;O
1392;26;O
1396;23;O
1400;16;O
1402;18;O
1412;17;O
1417;19;O
1428;23;O
1428;32;O
1430;24;O
1438;52;O
1442;15;O
1452;21;O
1456;19;O
1460;18;O
1466;45;O
1468;16;O
1479;32;O
1480;26;O
1482;15;O
1488;23;O
1490;18;O
1501;25;O
1505;20;O
1511;24;O
1514;17;O
1518;27;O
1519;25;O
1521;13;O
1538;21;O
1549;45;O
1560;16;O
1561;51;O
1567;43;O
1571;38;O
1579;21;O
1582;45;O
1583;28;O
1598;33;O
1599;27;O
1607;32;O
1609;21;O
1610;25;O
1614;32;O
1614;31;O
1616;18;O
1617;24;O
1619;52;O
1630;53;O
1634;17;O
1636;21;O
1638;30;O
1644;14;O
1649;23;O
1654;14;O
1658;23;O
1667;19;O
1668;18;O
1677;19;O
1678;18;O
1683;27;O
1686;16;O
