Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;3.50;14;0;13;10.3382628459977;0.218874378270416;10.0444444444445;11.6522222222222;1.07692307692308;7061.7477849707;7200
OutputStation1;45.50;9.50;6;0;5;10.163536797273;0.0150660178172615;10.0444444444445;10.3305555555556;1.2;7141.06490620859;7200
