#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.69;0.7;18;0;0;0;0;0;0;0;0;0
1199.63;0.7;18;0;0;0;0;0;0;0;0;0
1799.72;0.7;18;0;0;0;0;0;0;0;0;0
2399.63;0.7;18;0;0;0;0;0;0;0;0;0
2999.9;0.7;18;0;0;0;0;0;0;0;0;0
3599.86;0.7;18;0;0;0;0;0;0;0;0;0
4199.77;0.7;18;0;0;0;0;0;0;0;0;0
4799.69;0.7;18;0;0;0;0;0;0;0;0;0
5399.93;0.7;18;0;0;0;0;0;0;0;0;0
5999.82;0.7;18;0;0;0;0;0;0;0;0;0
6599.72;0.7;18;0;0;0;0;0;0;0;0;0
7199.63;0.7;18;0;0;0;0;0;0;0;0;0
