#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.6;0;0;0;2;0/59.6;0/59.6,1/59.6;0/0;0/59.6,1/59.6;0/0;0/0,1/0;0/0;0/6,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.98;0;5;0;2;0/119.98;0/70.93,1/119.98;0/0;0/119.98,1/119.98;0/0;0/0,1/0;0/0;0/1,1/3;0/0;0/0,1/0;0/0;0/5,1/0;0/0;0/5,1/0
179.71;0;8;0;2;0/179.71;0/103.26,1/160.29;0/0;0/179.71,1/179.71;0/0;0/0,1/0;0/0;0/2,1/1;0/0;0/0,1/0;0/0;0/7,1/1;0/0;0/8,1/2
239.74;0;11;0;2;0/239.74;0/140.76,1/210.61;0/0;0/239.74,1/239.74;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/9,1/2;0/0;0/10,1/3
299.79;0;11;0;2;0/299.79;0/200.8,1/270.66;0/0;0/299.79,1/299.79;0/0;0/0,1/1;0/0;0/4,1/3;0/0;0/0,1/0;0/0;0/9,1/2;0/0;0/10,1/3
359.79;0;18;0;2;0/359.79;0/226.15,1/300.85;0/0;0/359.79,1/359.79;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
419.6;0;18;0;2;0/419.6;0/281.35,1/360.67;0/0;0/419.6,1/419.6;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
479.69;0;18;0;2;0/479.69;0/341.44,1/420.75;0/0;0/479.69,1/479.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
539.69;0;18;0;2;0/539.69;0/401.44,1/480.75;0/0;0/539.69,1/539.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
599.69;0;18;0;2;0/599.69;0/461.44,1/540.75;0/0;0/599.69,1/599.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
659.69;0;18;0;2;0/659.69;0/521.44,1/600.75;0/0;0/659.69,1/659.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
719.69;0;18;0;2;0/719.69;0/581.44,1/660.75;0/0;0/719.69,1/719.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
779.69;0;18;0;2;0/779.69;0/641.44,1/720.75;0/0;0/779.69,1/779.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
839.69;0;18;0;2;0/839.69;0/701.44,1/780.75;0/0;0/839.69,1/839.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
899.65;0;18;0;2;0/899.65;0/761.4,1/840.71;0/0;0/899.65,1/899.65;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/13,1/5;0/0;0/14,1/6
