#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;36.7;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.02,RP/0
59.6;38.02;0.24;PP/0.02,TA/0.02,IS/0,PS/0,RB/0,OB/0.03,RP/0
119.98;38.1;0.27;PP/0.03,TA/0.03,IS/0,PS/0,RB/0,OB/0.03,RP/0
179.71;38.12;0.3;PP/0.05,TA/0.03,IS/0,PS/0,RB/0,OB/0.03,RP/0
239.74;38.56;0.33;PP/0.05,TA/0.06,IS/0,PS/0,RB/0,OB/0.03,RP/0
299.79;38.33;0.36;PP/0.05,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
359.79;38.35;0.37;PP/0.05,TA/0.08,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
419.6;38.61;0.41;PP/0.05,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
479.69;38.64;0.42;PP/0.05,TA/0.09,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
539.69;38.66;0.45;PP/0.05,TA/0.13,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
599.69;38.67;0.48;PP/0.05,TA/0.16,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
659.69;38.48;0.5;PP/0.05,TA/0.17,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
719.69;38.49;0.53;PP/0.05,TA/0.19,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
779.69;38.51;0.55;PP/0.05,TA/0.2,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
839.69;38.53;0.58;PP/0.05,TA/0.24,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
899.65;38.55;0.61;PP/0.05,TA/0.27,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
959.69;38.57;0.62;PP/0.05,TA/0.28,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1019.69;38.59;0.66;PP/0.05,TA/0.31,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1079.69;38.61;0.67;PP/0.05,TA/0.33,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1139.9;38.64;0.7;PP/0.05,TA/0.36,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1199.63;38.65;0.74;PP/0.05,TA/0.39,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1259.62;38.69;0.75;PP/0.05,TA/0.41,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1319.92;38.72;0.78;PP/0.05,TA/0.42,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1379.67;38.74;0.81;PP/0.05,TA/0.46,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1439.64;38.75;0.83;PP/0.05,TA/0.47,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1499.94;38.77;0.86;PP/0.05,TA/0.5,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1559.61;38.79;0.88;PP/0.05,TA/0.52,IS/0.02,PS/0,RB/0,OB/0.03,RP/0
1619.63;38.83;0.91;PP/0.05,TA/0.53,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
1679.93;38.85;0.94;PP/0.05,TA/0.55,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
1739.86;38.88;0.95;PP/0.05,TA/0.55,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
1799.72;38.9;0.99;PP/0.05,TA/0.58,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
1860;38.93;1.02;PP/0.05,TA/0.61,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
1919.85;38.95;1.03;PP/0.05,TA/0.63,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
1979.71;38.97;1.06;PP/0.05,TA/0.64,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
2039.99;38.99;1.1;PP/0.05,TA/0.67,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
2099.85;39;1.11;PP/0.05,TA/0.69,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
2159.71;39.02;1.14;PP/0.05,TA/0.72,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
2219.98;39.07;1.16;PP/0.05,TA/0.74,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
2279.82;39.09;1.19;PP/0.05,TA/0.77,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
2339.77;39.11;1.22;PP/0.05,TA/0.8,IS/0.02,PS/0,RB/0.02,OB/0.03,RP/0
