#TimeStamp;TripTime;Type
62;11;O
81;39;O
86;37;O
87;37;O
97;59;O
106;16;O
107;16;O
110;47;O
124;14;O
135;15;O
137;15;O
161;16;O
176;46;O
176;14;O
189;17;O
197;15;O
210;14;O
222;20;O
225;33;O
239;18;O
241;14;O
261;15;O
271;15;O
273;21;O
283;21;O
299;17;O
300;14;O
319;17;O
332;15;O
335;23;O
351;15;O
361;14;O
376;15;O
387;20;O
387;16;O
400;19;O
402;14;O
415;20;O
424;17;O
432;15;O
442;31;O
453;15;O
469;16;O
480;17;O
494;16;O
502;14;O
518;28;O
523;15;O
548;15;O
560;17;O
567;18;O
569;17;O
593;15;O
608;15;O
625;26;O
634;31;O
643;14;O
655;16;O
664;16;O
665;21;O
676;22;O
683;19;O
691;16;O
695;20;O
710;15;O
715;18;O
731;16;O
739;14;O
741;15;O
760;15;O
762;16;O
763;58;O
769;33;O
780;15;O
781;15;O
800;15;O
801;15;O
811;15;O
813;17;O
823;48;O
825;14;O
838;16;O
851;14;O
863;17;O
887;31;O
902;41;O
902;16;O
908;34;O
912;15;O
922;15;O
953;16;O
953;16;O
976;18;O
994;16;O
997;19;O
1006;18;O
1015;16;O
1026;17;O
1028;16;O
1037;18;O
1047;15;O
1058;15;O
1087;16;O
1096;33;O
1135;14;O
1145;14;O
1156;15;O
1158;15;O
1198;15;O
1206;17;O
1216;25;O
1219;16;O
1239;16;O
1244;30;O
1262;18;O
1282;15;O
1293;15;O
1296;22;O
1312;15;O
1323;16;O
1332;41;O
1332;15;O
1352;14;O
1363;30;O
1396;28;O
1428;14;O
1453;15;O
1475;31;O
1489;19;O
1500;17;O
1507;31;O
1522;18;O
1524;29;O
1531;58;O
1544;14;O
1574;14;O
1585;32;O
1598;14;O
1616;15;O
1630;40;O
1645;14;O
1659;18;O
1667;16;O
1676;32;O
1706;15;O
1709;15;O
1727;26;O
1733;15;O
1748;14;O
1765;33;O
1770;14;O
1795;15;O
1805;19;O
1805;29;O
1820;14;O
1839;13;O
1849;14;O
1855;51;O
1859;14;O
1871;16;O
1873;15;O
1878;31;O
1903;18;O
1904;16;O
1917;18;O
1919;15;O
1935;16;O
1949;15;O
1993;18;O
1995;16;O
2005;16;O
2022;19;O
2041;16;O
2051;15;O
2064;27;O
2091;15;O
2095;15;O
2115;15;O
2132;26;O
2136;15;O
2137;21;O
2145;19;O
2161;14;O
2172;31;O
2188;18;O
2196;15;O
2207;50;O
2207;15;O
2217;15;O
2220;19;O
2228;16;O
2232;16;O
2244;17;O
2246;14;O
2253;32;O
2265;17;O
2271;13;O
2287;14;O
2298;15;O
2308;15;O
2313;16;O
2328;15;O
2333;30;O
2353;30;O
2361;13;O
2361;18;O
2373;15;O
2385;17;O
2397;19;O
2400;17;O
2412;17;O
2414;15;O
2424;53;O
2433;15;O
2443;15;O
2452;14;O
2462;15;O
2464;16;O
2480;52;O
2483;15;O
2493;16;O
2512;12;O
2536;17;O
2550;28;O
2554;14;O
2573;27;O
2574;14;O
2599;15;O
2609;29;O
2616;16;O
2632;14;O
2638;26;O
2645;15;O
2665;14;O
2677;16;O
2695;14;O
2697;28;O
2704;15;O
2726;36;O
2729;14;O
2738;12;O
2762;14;O
2773;15;O
2783;14;O
2796;15;O
2812;21;O
2814;14;O
2818;17;O
2826;15;O
2835;26;O
2845;25;O
2848;15;O
2867;27;O
2872;22;O
2877;31;O
2878;17;O
2885;30;O
2933;15;O
2962;14;O
2976;15;O
2978;23;O
2990;19;O
2998;13;O
3000;18;O
3014;34;O
3021;42;O
3024;16;O
3037;15;O
3060;17;O
3073;27;O
3073;20;O
3080;17;O
3097;18;O
3099;26;O
3114;16;O
3115;32;O
3124;15;O
3131;25;O
3138;19;O
3146;17;O
3148;15;O
3156;39;O
3159;18;O
3182;16;O
3210;33;O
3212;13;O
3225;17;O
3243;15;O
3264;15;O
3266;14;O
3277;15;O
3287;15;O
3288;53;O
3314;15;O
3325;16;O
3327;15;O
3331;29;O
3349;19;O
3354;19;O
3355;15;O
3374;51;O
3375;15;O
3385;15;O
3397;17;O
3397;18;O
3422;16;O
3451;16;O
3465;14;O
3483;27;O
3485;14;O
3497;24;O
3505;14;O
3507;14;O
3515;14;O
3526;15;O
3531;17;O
3540;15;O
3554;17;O
3566;14;O
3572;51;O
3576;14;O
3590;16;O
3612;18;O
3621;16;O
3630;17;O
3648;15;O
3659;20;O
3705;49;O
3718;15;O
3727;14;O
3747;40;O
3748;15;O
3758;15;O
3781;15;O
3792;15;O
3804;17;O
3839;14;O
3842;14;O
3849;15;O
3859;14;O
3889;14;O
3903;15;O
3912;16;O
3922;14;O
3938;20;O
3940;14;O
3944;17;O
3955;19;O
3973;15;O
4016;18;O
4021;13;O
4031;14;O
4051;14;O
4061;14;O
4101;14;O
4126;29;O
4135;15;O
4172;27;O
4185;14;O
4197;16;O
4205;14;O
4210;22;O
4260;15;O
4269;14;O
4292;27;O
4296;14;O
4311;41;O
4335;29;O
4365;12;O
4370;30;O
4408;14;O
4419;15;O
4441;35;O
4460;16;O
4477;22;O
4480;16;O
4487;14;O
4524;14;O
4545;13;O
4554;14;O
4564;14;O
4579;17;O
4618;14;O
4634;14;O
4655;15;O
4660;17;O
4675;15;O
4694;20;O
4696;15;O
4709;19;O
4713;18;O
4716;15;O
4726;15;O
4740;19;O
4744;19;O
4748;17;O
4771;15;O
4799;16;O
4809;13;O
4810;17;O
4833;16;O
4836;16;O
4847;20;O
4855;18;O
4860;21;O
4873;35;O
4876;14;O
4886;15;O
4896;15;O
4916;15;O
4936;18;O
4937;15;O
4962;14;O
4973;18;O
4975;18;O
4978;41;O
4983;15;O
4986;15;O
5000;21;O
5000;15;O
5025;16;O
5037;18;O
5039;29;O
5047;19;O
5051;15;O
5054;15;O
5071;29;O
5072;14;O
5079;19;O
5082;14;O
5087;17;O
5097;19;O
5104;17;O
5112;14;O
5125;33;O
5131;15;O
5134;16;O
5150;15;O
5155;27;O
5161;14;O
5180;25;O
5181;15;O
5194;17;O
5208;18;O
5210;14;O
5218;29;O
5230;14;O
5250;14;O
5256;17;O
5272;16;O
5277;17;O
5280;14;O
5289;40;O
5302;15;O
5312;15;O
5347;21;O
5355;14;O
5374;17;O
5376;43;O
5381;20;O
5403;16;O
5414;48;O
5433;15;O
5443;37;O
5447;19;O
5451;17;O
5461;47;O
5476;32;O
5478;15;O
5489;15;O
5499;15;O
5509;16;O
5510;15;O
5518;13;O
5532;17;O
5546;16;O
5555;27;O
5560;15;O
5568;26;O
5580;15;O
5581;16;O
5601;15;O
5636;30;O
5650;15;O
5652;16;O
5671;15;O
5680;15;O
5702;16;O
5709;39;O
5723;17;O
5732;17;O
5740;15;O
5751;15;O
5764;18;O
5766;15;O
5780;14;O
5791;49;O
5805;19;O
5808;48;O
5815;34;O
5826;35;O
5827;16;O
5857;15;O
5859;15;O
5868;17;O
5879;17;O
5881;16;O
5892;27;O
5900;14;O
5910;14;O
5911;29;O
5926;14;O
5940;14;O
5977;15;O
5998;27;O
6000;14;O
6009;13;O
6022;23;O
6025;15;O
6091;14;O
6105;17;O
6115;15;O
6131;13;O
6131;38;O
6133;32;O
6140;26;O
6142;14;O
6143;35;O
6156;14;O
6156;15;O
6178;17;O
6184;17;O
6186;15;O
6210;16;O
6232;15;O
6241;14;O
6255;15;O
6265;17;O
6267;15;O
6280;26;O
6288;15;O
6303;15;O
6307;17;O
6314;30;O
6324;26;O
6326;14;O
6345;16;O
6350;18;O
6367;18;O
6371;18;O
6375;16;O
6405;19;O
6414;14;O
6424;15;O
6445;15;O
6455;15;O
6457;20;O
6458;31;O
6472;26;O
6483;17;O
6498;14;O
6498;17;O
6513;63;O
6519;15;O
6525;52;O
6543;14;O
6553;16;O
6554;30;O
6555;17;O
6574;16;O
6580;19;O
6586;18;O
6600;16;O
6614;18;O
6615;33;O
6643;14;O
6647;26;O
6652;14;O
6673;14;O
6704;35;O
6705;26;O
6706;14;O
6717;15;O
6727;14;O
6740;18;O
6741;15;O
6754;21;O
6765;19;O
6772;16;O
6801;18;O
6812;36;O
6815;29;O
6828;15;O
6846;25;O
6852;16;O
6868;14;O
6879;16;O
6908;14;O
6920;31;O
6921;43;O
6935;16;O
6943;19;O
6948;14;O
6979;15;O
6988;35;O
7010;15;O
7023;14;O
7027;64;O
7036;32;O
7045;16;O
7055;20;O
7061;36;O
7081;14;O
7092;16;O
7101;14;O
7111;16;O
7130;14;O
7132;15;O
7151;15;O
7163;16;O
7163;18;O
7175;20;O
7182;25;O
7189;18;O
7202;14;O
7232;14;O
7236;15;O
7286;15;O
7311;51;O
7334;15;O
7336;16;O
7341;43;O
7353;24;O
7357;14;O
7358;19;O
7367;14;O
7377;18;O
7379;16;O
7379;31;O
7395;16;O
7404;15;O
7413;30;O
7418;25;O
7431;28;O
7442;18;O
7445;15;O
7462;18;O
7475;15;O
7485;15;O
7500;15;O
7513;18;O
7535;15;O
7538;23;O
7556;13;O
7575;15;O
7584;14;O
7595;14;O
7599;16;O
7610;16;O
7618;13;O
7625;14;O
7635;14;O
7655;14;O
7668;14;O
7686;14;O
7688;26;O
7697;15;O
7698;35;O
7717;15;O
7728;32;O
7737;15;O
7752;16;O
7766;28;O
7767;28;O
7781;35;O
7785;24;O
7801;15;O
7812;15;O
7830;24;O
7848;14;O
7850;13;O
7863;16;O
7886;15;O
7895;18;O
7912;15;O
7919;35;O
7932;26;O
7956;24;O
7967;26;O
7981;13;O
8007;19;O
8019;28;O
8019;20;O
8026;17;O
8034;15;O
8044;15;O
8050;24;O
8061;16;O
8064;28;O
8071;16;O
8073;33;O
8084;18;O
8086;27;O
8088;17;O
8096;15;O
8106;15;O
8109;17;O
8126;15;O
8136;14;O
8138;16;O
8147;15;O
8160;17;O
8166;25;O
8175;14;O
8180;17;O
8197;15;O
8207;31;O
8207;21;O
8218;13;O
8226;15;O
8229;27;O
8236;15;O
8246;14;O
8250;15;O
8269;15;O
8278;15;O
8298;15;O
8319;14;O
8322;29;O
8334;30;O
8340;15;O
8370;15;O
8380;15;O
8393;18;O
8395;15;O
8412;17;O
8414;14;O
8428;18;O
8435;16;O
8447;22;O
8454;17;O
8456;16;O
8466;17;O
8468;20;O
