Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;9.50;856;0;435;21.3670014183256;235.36535985462;10.0444444444438;101.719076471725;1.96781609195402;21592.3667511501;30000
OutputStation1;45.50;15.50;820;0;436;20.2995069574662;163.349110956623;10.0444444444438;91.8566666666666;1.88073394495413;21948.9248003522;30000
