#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;40.11;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.91;43.14;0.43;PP/0.07,TA/0.04,IS/0,PS/0,RB/0,OB/0.02,RP/0
119.99;44;0.56;PP/0.1,TA/0.04,IS/0.02,PS/0,RB/0,OB/0.02,RP/0
179.96;44.09;0.67;PP/0.11,TA/0.05,IS/0.06,PS/0,RB/0,OB/0.02,RP/0
239.98;44.12;0.8;PP/0.12,TA/0.05,IS/0.1,PS/0,RB/0,OB/0.02,RP/0
299.99;44.35;0.98;PP/0.15,TA/0.05,IS/0.15,PS/0,RB/0.01,OB/0.03,RP/0
359.99;44.59;1.18;PP/0.17,TA/0.05,IS/0.22,PS/0,RB/0.01,OB/0.04,RP/0
419.73;44.7;1.33;PP/0.19,TA/0.05,IS/0.27,PS/0,RB/0.01,OB/0.05,RP/0
479.79;44.72;1.42;PP/0.2,TA/0.05,IS/0.3,PS/0,RB/0.01,OB/0.05,RP/0
539.97;44.73;1.53;PP/0.22,TA/0.05,IS/0.33,PS/0,RB/0.01,OB/0.06,RP/0
600;44.89;1.67;PP/0.26,TA/0.05,IS/0.37,PS/0,RB/0.01,OB/0.06,RP/0
659.83;43.28;1.78;PP/0.28,TA/0.05,IS/0.4,PS/0,RB/0.01,OB/0.06,RP/0
719.94;43.28;1.9;PP/0.3,TA/0.05,IS/0.43,PS/0,RB/0.01,OB/0.06,RP/0
779.58;43.6;2.01;PP/0.32,TA/0.05,IS/0.47,PS/0,RB/0.01,OB/0.06,RP/0
839.59;44.09;2.13;PP/0.34,TA/0.05,IS/0.5,PS/0,RB/0.01,OB/0.07,RP/0
899.99;44.66;2.26;PP/0.39,TA/0.05,IS/0.52,PS/0,RB/0.01,OB/0.07,RP/0
959.62;43.43;2.39;PP/0.42,TA/0.06,IS/0.55,PS/0,RB/0.01,OB/0.07,RP/0
1019.98;44.1;2.53;PP/0.45,TA/0.06,IS/0.57,PS/0,RB/0.01,OB/0.07,RP/0
1079.89;44.5;2.62;PP/0.46,TA/0.06,IS/0.6,PS/0,RB/0.01,OB/0.07,RP/0
1139.95;44.76;2.75;PP/0.49,TA/0.06,IS/0.63,PS/0,RB/0.01,OB/0.07,RP/0
1199.98;44.32;2.9;PP/0.54,TA/0.06,IS/0.66,PS/0,RB/0.01,OB/0.08,RP/0
1259.99;44.83;3.03;PP/0.56,TA/0.06,IS/0.69,PS/0,RB/0.01,OB/0.08,RP/0
1319.99;45.1;3.12;PP/0.58,TA/0.06,IS/0.72,PS/0,RB/0.01,OB/0.08,RP/0
1379.82;45.16;3.23;PP/0.59,TA/0.06,IS/0.75,PS/0,RB/0.01,OB/0.08,RP/0
1439.97;45.23;3.35;PP/0.61,TA/0.06,IS/0.79,PS/0,RB/0.01,OB/0.08,RP/0
1499.66;45.34;3.47;PP/0.64,TA/0.06,IS/0.82,PS/0,RB/0.01,OB/0.09,RP/0
1559.8;45.34;3.58;PP/0.66,TA/0.06,IS/0.85,PS/0,RB/0.01,OB/0.09,RP/0
1619.86;45.34;3.68;PP/0.67,TA/0.06,IS/0.88,PS/0,RB/0.01,OB/0.09,RP/0
1679.98;45.35;3.78;PP/0.69,TA/0.06,IS/0.9,PS/0,RB/0.01,OB/0.09,RP/0
1739.78;45.35;3.87;PP/0.7,TA/0.06,IS/0.93,PS/0,RB/0.01,OB/0.09,RP/0
1799.97;45.39;3.97;PP/0.72,TA/0.06,IS/0.96,PS/0,RB/0.01,OB/0.09,RP/0
1859.8;45.39;4.08;PP/0.75,TA/0.07,IS/0.98,PS/0,RB/0.01,OB/0.09,RP/0
1919.84;45.41;4.19;PP/0.77,TA/0.07,IS/1.01,PS/0,RB/0.01,OB/0.1,RP/0
1979.65;45.45;4.3;PP/0.8,TA/0.07,IS/1.04,PS/0,RB/0.01,OB/0.1,RP/0
2039.97;45.45;4.4;PP/0.81,TA/0.07,IS/1.07,PS/0,RB/0.01,OB/0.1,RP/0
2099.99;45.49;4.54;PP/0.87,TA/0.07,IS/1.09,PS/0,RB/0.01,OB/0.1,RP/0
2159.99;45.61;4.64;PP/0.89,TA/0.07,IS/1.11,PS/0,RB/0.01,OB/0.1,RP/0
2219.92;45.63;4.76;PP/0.92,TA/0.07,IS/1.13,PS/0,RB/0.01,OB/0.1,RP/0
2279.97;45.63;4.85;PP/0.93,TA/0.07,IS/1.16,PS/0,RB/0.01,OB/0.1,RP/0
2339.95;45.63;4.94;PP/0.95,TA/0.07,IS/1.18,PS/0,RB/0.01,OB/0.1,RP/0
2399.99;45.64;5.03;PP/0.96,TA/0.07,IS/1.2,PS/0,RB/0.01,OB/0.11,RP/0
2459.99;45.65;5.12;PP/0.99,TA/0.07,IS/1.22,PS/0,RB/0.01,OB/0.11,RP/0
2519.76;45.71;5.24;PP/1.02,TA/0.07,IS/1.23,PS/0,RB/0.01,OB/0.11,RP/0
2579.7;45.72;5.36;PP/1.04,TA/0.07,IS/1.26,PS/0,RB/0.01,OB/0.11,RP/0
2639.98;45.74;5.46;PP/1.06,TA/0.07,IS/1.28,PS/0,RB/0.01,OB/0.11,RP/0
2699.93;45.74;5.56;PP/1.07,TA/0.07,IS/1.3,PS/0,RB/0.01,OB/0.11,RP/0
2759.65;45.74;5.67;PP/1.1,TA/0.07,IS/1.33,PS/0,RB/0.01,OB/0.11,RP/0
2819.97;45.77;5.78;PP/1.12,TA/0.07,IS/1.34,PS/0,RB/0.01,OB/0.11,RP/0
2879.99;45.77;5.89;PP/1.14,TA/0.07,IS/1.37,PS/0,RB/0.01,OB/0.11,RP/0
2939.97;45.77;6.01;PP/1.15,TA/0.08,IS/1.4,PS/0,RB/0.01,OB/0.11,RP/0
2999.94;45.81;6.11;PP/1.17,TA/0.08,IS/1.42,PS/0,RB/0.01,OB/0.11,RP/0
3059.83;45.81;6.21;PP/1.18,TA/0.08,IS/1.44,PS/0,RB/0.01,OB/0.12,RP/0
3119.97;45.82;6.29;PP/1.19,TA/0.08,IS/1.46,PS/0,RB/0.01,OB/0.12,RP/0
3179.96;45.82;6.4;PP/1.21,TA/0.08,IS/1.48,PS/0,RB/0.01,OB/0.12,RP/0
3239.68;45.88;6.53;PP/1.25,TA/0.08,IS/1.5,PS/0,RB/0.01,OB/0.12,RP/0
3299.76;45.93;6.68;PP/1.3,TA/0.08,IS/1.51,PS/0,RB/0.01,OB/0.12,RP/0
3359.68;45.94;6.79;PP/1.33,TA/0.08,IS/1.53,PS/0,RB/0.01,OB/0.12,RP/0
3419.95;45.95;6.9;PP/1.36,TA/0.08,IS/1.55,PS/0,RB/0.01,OB/0.12,RP/0
3479.79;46.07;7.02;PP/1.39,TA/0.08,IS/1.57,PS/0,RB/0.01,OB/0.12,RP/0
3539.88;46.07;7.11;PP/1.41,TA/0.08,IS/1.59,PS/0,RB/0.01,OB/0.12,RP/0
3600;46.07;7.21;PP/1.44,TA/0.08,IS/1.6,PS/0,RB/0.01,OB/0.13,RP/0
3659.96;46.07;7.31;PP/1.46,TA/0.08,IS/1.63,PS/0,RB/0.01,OB/0.13,RP/0
3719.72;46.07;7.42;PP/1.49,TA/0.08,IS/1.65,PS/0,RB/0.01,OB/0.13,RP/0
3779.98;46.07;7.51;PP/1.5,TA/0.08,IS/1.66,PS/0,RB/0.01,OB/0.13,RP/0
3839.9;46.12;7.62;PP/1.52,TA/0.08,IS/1.68,PS/0,RB/0.01,OB/0.13,RP/0
3899.93;46.16;7.74;PP/1.55,TA/0.08,IS/1.7,PS/0,RB/0.01,OB/0.13,RP/0
3959.95;46.24;7.87;PP/1.58,TA/0.08,IS/1.72,PS/0,RB/0.01,OB/0.13,RP/0
4019.87;46.44;8.03;PP/1.66,TA/0.09,IS/1.73,PS/0,RB/0.01,OB/0.13,RP/0
4079.79;44.64;8.14;PP/1.69,TA/0.09,IS/1.75,PS/0,RB/0.01,OB/0.13,RP/0
4139.7;44.88;8.23;PP/1.71,TA/0.09,IS/1.76,PS/0,RB/0.01,OB/0.13,RP/0
4199.79;45.28;8.33;PP/1.72,TA/0.09,IS/1.78,PS/0,RB/0.01,OB/0.13,RP/0
4259.98;45.55;8.41;PP/1.74,TA/0.09,IS/1.8,PS/0,RB/0.01,OB/0.14,RP/0
4319.96;45.86;8.48;PP/1.75,TA/0.09,IS/1.81,PS/0,RB/0.01,OB/0.14,RP/0
4379.86;46.23;8.57;PP/1.77,TA/0.09,IS/1.83,PS/0,RB/0.01,OB/0.14,RP/0
4439.76;44.78;8.66;PP/1.78,TA/0.09,IS/1.84,PS/0,RB/0.01,OB/0.14,RP/0
4499.7;44.79;8.75;PP/1.8,TA/0.09,IS/1.86,PS/0,RB/0.01,OB/0.14,RP/0
4559.73;45.05;8.87;PP/1.84,TA/0.09,IS/1.88,PS/0,RB/0.01,OB/0.14,RP/0
4619.84;44.82;8.95;PP/1.86,TA/0.09,IS/1.89,PS/0,RB/0.01,OB/0.14,RP/0
4679.82;44.82;9.04;PP/1.87,TA/0.09,IS/1.9,PS/0,RB/0.01,OB/0.14,RP/0
4739.96;45.2;9.11;PP/1.89,TA/0.09,IS/1.92,PS/0,RB/0.01,OB/0.14,RP/0
4799.97;45.4;9.19;PP/1.91,TA/0.09,IS/1.93,PS/0,RB/0.01,OB/0.14,RP/0
