Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;55.50;3.50;549;0;392;15.9337720823814;56.6527232942868;10.0444444444443;63.0505706097094;1.40051020408163;24581.2684999282;30000
OutputStation1;55.50;9.50;576;0;385;16.8656278265742;73.8106444168798;10.0444444444443;62.623888888892;1.4961038961039;24312.359860199;30000
OutputStation2;55.50;15.50;551;0;388;15.9010122803963;60.0599855827589;10.0444444444443;72.3429653606036;1.42010309278351;24559.6591395697;30000
