#TimeStamp;DistanceTraveled
59.92;284.15
119.84;217.4
179.68;72.46
239.7;102.34
299.76;96.1
359.99;89.95
419.65;121.26
479.91;159.24
539.85;112.8
599.96;155.31
659.6;132.52
719.74;245.57
779.75;123.35
839.59;63.57
899.9;101.19
959.99;148.49
1019.81;134.58
1079.79;115.72
1139.85;173.21
1199.83;277.12
1259.69;272.88
1319.75;244.38
1379.92;265.5
1439.91;249.08
1499.82;253.21
1559.65;278.09
1619.93;247.51
1679.93;259.92
1739.6;262.89
1799.97;255.13
1859.96;248.32
1919.98;271.13
1979.64;254.25
2039.97;272.02
2099.66;232.3
2159.81;248.87
2220;215.6
2279.8;265.72
2339.81;272.69
2399.7;242.85
2459.74;280.5
2519.79;215.48
2580;250.1
2639.91;240.7
2699.61;257.36
2759.75;224.73
2819.71;234.78
2879.99;268.5
2939.97;238.41
2999.92;273.16
3059.81;240.86
3119.86;258.25
3179.67;271.3
3239.61;258.99
3299.78;266.76
3359.75;261.94
3419.91;227.5
3479.94;202.32
3539.88;303.16
3600;266.04
3659.78;272.19
3719.6;232.3
3779.67;241.68
3839.82;241.18
3899.65;247.01
3959.77;251.22
4019.82;248.97
4079.74;265.11
4139.65;253.19
4199.81;249.13
4259.84;248.64
4319.95;239.81
4379.93;272.34
4439.78;241.24
4499.67;232.88
4559.83;240.46
4619.77;265.73
4679.67;290.35
4739.81;287.6
4799.78;261.72
4859.6;242.32
4919.8;238.57
4979.98;278.01
5039.84;274
5099.76;249.16
5159.9;242.04
5219.76;260.28
5279.91;259.11
5339.74;249.56
5399.98;262.95
5459.69;266
5519.7;255.5
5579.82;256.44
5639.93;268.45
5699.98;220.34
5759.98;226.27
5819.91;249.2
5879.83;272.82
5939.69;231.82
5999.84;246.84
6059.89;256.43
6119.99;244.41
6179.85;239.58
6239.78;244.41
6299.83;247.23
6359.98;279.74
6419.88;272.32
6479.98;271.17
6539.83;256.19
6599.98;269.96
6659.98;254.61
6719.7;262.19
6779.87;237.44
6839.81;257.57
6900;276.34
6959.98;272.01
7019.73;273.57
7079.91;258.44
7139.69;261.13
7199.78;263.37
