#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;0;2;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
59.8;0;0;0;2;0/59.8;0/59.8,1/59.8;0/0;0/59.8,1/59.8;0/0;0/0,1/0;0/0;0/6,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0
119.78;0;3;0;2;0/119.78;0/87.88,1/119.78;0/0;0/119.78,1/119.78;0/0;0/0,1/0;0/0;0/2,1/3;0/0;0/0,1/0;0/0;0/3,1/0;0/0;0/4,1/0
179.94;0;8;0;2;0/179.94;0/107.47,1/155.4;0/0;0/179.94,1/179.94;0/0;0/0,1/0;0/0;0/2,1/0;0/0;0/0,1/0;0/0;0/6,1/2;0/0;0/8,1/3
239.88;0;10;0;2;0/239.88;0/141.87,1/210.35;0/0;0/239.88,1/239.88;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/8,1/2;0/0;0/10,1/3
299.93;0;10;0;2;0/299.93;0/201.92,1/270.4;0/0;0/299.93,1/299.93;0/0;0/0,1/0;0/0;0/4,1/3;0/0;0/0,1/0;0/0;0/8,1/2;0/0;0/10,1/3
359.85;0;15;0;2;0/359.85;0/232.42,1/310.68;0/0;0/359.85,1/359.85;0/0;0/0,1/0;0/0;0/1,1/1;0/0;0/0,1/0;0/0;0/11,1/4;0/0;0/13,1/5
419.96;0;17;0;2;0/419.96;0/282.82,1/360.83;0/0;0/419.96,1/419.96;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/12,1/5;0/0;0/14,1/6
479.77;0;17;0;2;0/479.77;0/342.63,1/420.64;0/0;0/479.77,1/479.77;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/12,1/5;0/0;0/14,1/6
539.69;0;17;0;2;0/539.69;0/402.55,1/480.56;0/0;0/539.69,1/539.69;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/0,1/0;0/0;0/12,1/5;0/0;0/14,1/6
