Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;3.50;14;0;6;21.0959175020866;0.9213294224324;20.1777777777778;22.2032827902974;2.33333333333333;7062.01990620859;7200
OutputStation1;45.50;9.50;6;0;1;30.3055555555556;0;30.3055555555556;30.3055555555556;6;7140.42166666667;7200
