#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;18;0;0;0;0;0;0;0;0;0
599.73;0.7;18;0;0;0;0;0;0;0;0;0
1199.8;0.7;18;0;0;0;0;0;0;0;0;0
1799.66;0.7;18;0;0;0;0;0;0;0;0;0
2399.93;0.7;18;0;0;0;0;0;0;0;0;0
2999.95;0.7;18;0;0;0;0;0;0;0;0;0
3599.64;0.7;18;0;0;0;0;0;0;0;0;0
4199.92;0.7;18;0;0;0;0;0;0;0;0;0
4799.94;0.7;18;0;0;0;0;0;0;0;0;0
5399.99;0.7;18;0;0;0;0;0;0;0;0;0
5999.7;0.7;18;0;0;0;0;0;0;0;0;0
6599.85;0.7;18;0;0;0;0;0;0;0;0;0
7199.91;0.7;18;0;0;0;0;0;0;0;0;0
