#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.68;1;18;0;0;0;0;0;0;0;0;0
1199.99;1;18;0;0;0;0;0;0;0;0;0
1799.97;0.99;18;0;0;0;0;0;0;0;0;0
2399.87;0.99;18;0;0;0;0;0;0;0;0;0
2999.86;0.99;18;0;0;0;0;0;0;0;0;0
3599.62;0.99;18;0;0;0;0;0;0;0;0;0
4199.91;0.98;18;0;0;0;0;0;0;0;0;0
4799.77;0.98;18;0;0;0;0;0;0;0;0;0
5399.63;0.98;18;0;0;0;0;0;0;0;0;0
5999.89;0.98;18;0;0;0;0;0;0;0;0;0
6599.73;0.97;18;0;0;0;0;0;0;0;0;0
7199.66;0.97;18;0;0;0;0;0;0;0;0;0
7799.99;0.97;18;0;0;0;0;0;0;0;0;0
8399.72;0.97;18;0;0;0;0;0;0;0;0;0
8999.8;0.97;18;0;0;0;0;0;0;0;0;0
9599.7;0.96;18;0;0;0;0;0;0;0;0;0
10199.88;0.96;18;0;0;0;0;0;0;0;0;0
10799.82;0.96;18;0;0;0;0;0;0;0;0;0
11399.71;0.96;18;0;0;0;0;0;0;0;0;0
11999.94;0.96;18;0;0;0;0;0;0;0;0;0
12599.93;0.96;18;0;0;0;0;0;0;0;0;0
13199.82;0.96;18;0;0;0;0;0;0;0;0;0
13799.7;0.96;18;0;0;0;0;0;0;0;0;0
14399.59;0.96;18;0;0;0;0;0;0;0;0;0
14999.59;0.96;18;0;0;0;0;0;0;0;0;0
15599.89;0.96;18;0;0;0;0;0;0;0;0;0
16199.71;0.96;18;0;0;0;0;0;0;0;0;0
16799.95;0.96;18;0;0;0;0;0;0;0;0;0
17399.6;0.96;18;0;0;0;0;0;0;0;0;0
17999.9;0.96;18;0;0;0;0;0;0;0;0;0
18599.78;0.96;18;0;0;0;0;0;0;0;0;0
19199.93;0.96;18;0;0;0;0;0;0;0;0;0
19799.67;0.96;18;0;0;0;0;0;0;0;0;0
20399.91;0.96;18;0;0;0;0;0;0;0;0;0
20999.79;0.96;18;0;0;0;0;0;0;0;0;0
21599.79;0.96;18;0;0;0;0;0;0;0;0;0
22199.68;0.96;18;0;0;0;0;0;0;0;0;0
22799.98;0.96;18;0;0;0;0;0;0;0;0;0
23399.91;0.96;18;0;0;0;0;0;0;0;0;0
23999.87;0.96;18;0;0;0;0;0;0;0;0;0
24599.68;0.96;18;0;0;0;0;0;0;0;0;0
25199.99;0.96;18;0;0;0;0;0;0;0;0;0
25799.98;0.96;18;0;0;0;0;0;0;0;0;0
26399.88;0.96;18;0;0;0;0;0;0;0;0;0
26999.76;0.96;18;0;0;0;0;0;0;0;0;0
27599.65;0.96;18;0;0;0;0;0;0;0;0;0
28199.88;0.96;18;0;0;0;0;0;0;0;0;0
28799.88;0.96;18;0;0;0;0;0;0;0;0;0
29399.77;0.96;18;0;0;0;0;0;0;0;0;0
29999.65;0.96;18;0;0;0;0;0;0;0;0;0
