#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
147.64;1;146.26;146.26;-Infinity;146.26;146.26
169.25;0;168.26;168.26;-Infinity;168.26;168.26
179.74;0;179.2;179.2;-Infinity;179.2;179.20
199.88;0;197.4;197.4;-Infinity;197.4;197.40
216.9;1;216.2;216.2;-Infinity;216.2;216.20
237.1;1;234.06;234.06;-Infinity;234.06;234.06
260;0;255.9;255.9;-Infinity;255.9;255.90
287.51;1;283.55;283.55;-Infinity;283.55;283.55
290.48;0;286.75;286.75;-Infinity;286.75;286.75
307.44;1;301.47;301.47;-Infinity;301.47;301.47
326.02;0;320.01;320;-Infinity;320.01;320.01
327.77;1;321.57;321.57;-Infinity;321.57;321.57
366.47;0;359.72;359.72;-Infinity;359.72;359.72
410.44;1;403.07;403.07;-Infinity;403.07;403.07
435;1;426.18;426.16;-Infinity;426.18;426.18
436.82;0;422.59;422.59;-Infinity;422.59;422.59
445.33;1;433.64;433.62;-Infinity;433.64;433.64
447.2;0;439.26;439.26;-Infinity;439.26;439.26
467.62;0;456.91;456.91;-Infinity;456.91;456.91
478.06;0;466.35;466.31;-Infinity;466.35;466.35
515.81;1;503.61;503.61;-Infinity;503.61;503.61
538.38;0;519.99;368.75;-Infinity;519.99;519.99
546.1;1;531.87;531.83;-Infinity;531.87;531.87
566.11;1;548.64;548.64;-Infinity;548.64;548.64
573.19;0;554.38;393.4;-Infinity;554.38;554.38
598.64;1;580.5;450.61;-Infinity;580.5;580.50
601.31;0;582.29;401.38;-Infinity;582.29;582.29
632.47;1;611.75;415.37;-Infinity;611.75;611.75
661.96;0;645.49;645.49;-Infinity;645.49;645.49
702.01;0;679.2;441.97;-Infinity;679.2;679.20
722.36;0;697.43;431.83;-Infinity;697.43;697.43
755.77;1;731.51;468.19;-Infinity;731.51;731.51
786.62;1;759.81;478.99;-Infinity;759.81;759.81
847.09;1;824.29;609.93;-Infinity;824.29;824.29
860.76;0;830.3;494.19;-Infinity;830.3;830.30
867.44;1;835.76;456.7;-Infinity;835.76;835.76
872.48;0;844.49;546.37;-Infinity;844.49;844.49
877.37;1;848.18;549.35;-Infinity;848.18;848.18
892.46;0;860.25;455.45;-Infinity;860.25;860.25
917.79;1;885.62;482.4;-Infinity;885.62;885.62
940.93;1;908.67;495.29;-Infinity;908.67;908.67
952.39;0;919.95;504.97;-Infinity;919.95;919.95
1002.87;0;969.62;535.02;-Infinity;969.62;969.62
1005.6;1;970.68;459.46;-Infinity;970.68;970.68
1033.17;0;998.88;494.69;-Infinity;998.88;998.88
1043.4;0;1009.53;565.14;-Infinity;1009.53;1009.53
1053.98;0;1017.49;480.39;-Infinity;1017.49;1017.49
1065.82;1;1031.69;549.73;-Infinity;1031.69;1031.69
1086.2;1;1048.07;487.52;-Infinity;1048.07;1048.07
1116.82;1;1080.4;550.56;-Infinity;1080.4;1080.40
1127.03;1;1088.11;494.24;-Infinity;1088.11;1088.11
1136.87;1;1095.51;380.73;-Infinity;1095.51;1095.51
1171.04;0;1128.15;309.87;-Infinity;1128.15;1128.15
1211.26;0;1170.49;509.14;-Infinity;1170.49;1170.49
1224.25;1;1182.22;437.58;-Infinity;1182.22;1182.22
1301.33;0;1256.72;428.8;-Infinity;1256.72;1256.72
1311.08;0;1272.44;709.68;-Infinity;1272.44;1272.44
1321.5;0;1280.93;659.42;-Infinity;1280.93;1280.93
1335.39;1;1286.31;394.31;-Infinity;1286.31;1286.31
1345.75;1;1303.24;498.62;-Infinity;1303.24;1303.24
1351.99;0;1299.92;349.02;-Infinity;1299.92;1299.92
1385.72;1;1342.66;518.24;-Infinity;1342.66;1342.66
1396.1;1;1347.17;478.15;-Infinity;1347.17;1347.17
1398.06;0;1342.79;364.67;-Infinity;1342.79;1342.79
1438.65;0;1397.64;716.25;-Infinity;1397.64;1397.64
1449.09;0;1393.36;405.33;-Infinity;1393.36;1393.36
1466.28;1;1421.15;588.51;-Infinity;1421.15;1421.15
1470.91;0;1414.5;416.73;-Infinity;1414.5;1414.50
1477;1;1419.6;410.85;-Infinity;1419.6;1419.60
1500.88;0;1433.29;199.51;-Infinity;1433.29;1433.29
1507.41;1;1452.76;501.56;-Infinity;1452.76;1452.76
1517.82;1;1458.6;431.26;-Infinity;1458.6;1458.60
1580.13;0;1517.81;368.83;-Infinity;1517.81;1517.81
1617.13;1;1557.22;500.13;-Infinity;1557.22;1557.22
1620.29;0;1571.82;727.6;-Infinity;1571.82;1571.82
1627.21;1;1566.93;500.13;-Infinity;1566.93;1566.93
1670.44;0;1618.93;717.64;-Infinity;1618.93;1618.93
1685.32;1;1617.95;461.03;-Infinity;1617.95;1617.95
1710.76;0;1648.68;539.53;-Infinity;1648.68;1648.68
1730.59;0;1659.69;378.33;-Infinity;1659.69;1659.69
1771.09;0;1699.04;372.68;-Infinity;1699.04;1699.04
1791.64;0;1722.78;469.81;-Infinity;1722.78;1722.78
1811.48;0;1738.73;372.64;-Infinity;1738.73;1738.73
1821.83;0;1753.64;510.42;-Infinity;1753.64;1753.64
1874.58;1;1804.15;528.72;-Infinity;1804.15;1804.15
1889.08;0;1815.15;439.83;-Infinity;1815.15;1815.15
1899.61;0;1825.61;428.66;-Infinity;1825.61;1825.61
1905.11;1;1844.14;767.97;-Infinity;1844.14;1844.14
1915.03;1;1843.05;529.09;-Infinity;1843.05;1843.05
1945.6;1;1875.84;610.16;-Infinity;1875.84;1875.84
1965.9;1;1891.94;499.21;-Infinity;1891.94;1891.94
1998.24;1;1922.6;521.14;-Infinity;1922.6;1922.60
2017.93;1;1945.92;621.56;-Infinity;1945.92;1945.92
2023.6;0;1946.55;522.54;-Infinity;1946.55;1946.55
2062.11;1;1977.78;434.86;-Infinity;1977.78;1977.78
2063.26;0;1983.3;483.08;-Infinity;1983.3;1983.30
2112.67;1;2033.55;594.76;-Infinity;2033.55;2033.55
2142.63;1;2057.02;457.26;-Infinity;2057.02;2057.02
2152.93;1;2075.68;645.38;-Infinity;2075.68;2075.68
2160.31;0;2074.64;449.51;-Infinity;2074.64;2074.64
2182.82;1;2101.96;565.64;-Infinity;2101.96;2101.96
2190.8;0;2105;459.88;-Infinity;2105;2105.00
2203.24;1;2113.59;328.32;-Infinity;2113.59;2113.59
2221.26;0;2138.49;600.66;-Infinity;2138.49;2138.49
2251.11;0;2162.3;439.31;-Infinity;2162.3;2162.30
2291.56;0;2206.04;620.81;-Infinity;2206.04;2206.04
2312.11;0;2225.49;540.82;-Infinity;2225.49;2225.49
2324.61;1;2230.53;378.97;-Infinity;2230.53;2230.53
2392.53;0;2304.85;600.81;-Infinity;2304.85;2304.85
2395.24;1;2301.63;490.08;-Infinity;2301.63;2301.63
2402.7;0;2313.69;580.48;-Infinity;2313.69;2313.69
2413.25;0;2321.56;523.93;-Infinity;2321.56;2321.56
2415.8;1;2322.08;500.46;-Infinity;2322.08;2322.08
2425.65;1;2330.53;427.2;-Infinity;2330.53;2330.53
2486.39;1;2391.29;520.42;-Infinity;2391.29;2391.29
2500.19;0;2408.37;600.53;-Infinity;2408.37;2408.37
2526.86;1;2430.39;508.7;-Infinity;2430.39;2430.39
2547.04;1;2443.51;404.17;-Infinity;2443.51;2443.51
2567.84;0;2470.34;543.88;-Infinity;2470.34;2470.34
2577.47;1;2479.21;515.07;-Infinity;2479.21;2479.21
2587.71;1;2487.2;474.96;-Infinity;2487.2;2487.20
2601.54;0;2503.18;538.24;-Infinity;2503.18;2503.18
2611.96;0;2507.38;451.26;-Infinity;2507.38;2507.38
2654.26;0;2548.66;463.41;-Infinity;2548.66;2548.66
2668.27;1;2563.79;515.29;-Infinity;2563.79;2563.79
2678.6;1;2566.2;283.19;-Infinity;2566.2;2566.20
2684.96;0;2575.58;463.65;-Infinity;2575.58;2575.58
2709.3;1;2604.51;526.25;-Infinity;2604.51;2604.51
2739.75;1;2632.2;536.28;-Infinity;2632.2;2632.20
2749.79;1;2638.62;424.83;-Infinity;2638.62;2638.62
2779.98;1;2659.89;364.14;-Infinity;2659.89;2659.89
2786.07;0;2675.97;494.16;-Infinity;2675.97;2675.97
2789.83;1;2668.62;363.87;-Infinity;2668.62;2668.62
2816.75;0;2706.7;565.26;-Infinity;2706.7;2706.70
2854.01;1;2732.29;367.57;-Infinity;2732.29;2732.29
2924.13;1;2801.08;376.77;-Infinity;2801.08;2801.08
2950.28;0;2839.35;637.95;-Infinity;2839.35;2839.35
2963.19;1;2838.09;385.56;-Infinity;2838.09;2838.09
2990.35;0;2877.57;587.36;-Infinity;2877.57;2877.57
3010.64;0;2893.21;597.23;-Infinity;2893.21;2893.21
