#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/6,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.91;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
119.7;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
179.77;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
239.88;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
299.68;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
360;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
419.9;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
479.95;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
539.99;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
599.99;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
659.98;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
719.74;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
779.63;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
839.63;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
899.79;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
959.87;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1019.71;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1079.6;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1139.6;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1199.6;3;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1259.98;5;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
1319.91;4;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/6,Rest/0
