#TimeStamp;DistanceTraveled
59.91;179.15
119.7;14.85
179.77;0
239.88;2.14
299.68;14.86
360;5.06
419.9;15.94
479.95;0
539.99;17
599.99;0
659.98;36
719.74;4
779.63;0
839.63;0
899.79;31.93
959.87;32.07
1019.71;0
1079.6;0
1139.6;17
1199.6;29.11
1259.98;28.28
1319.91;39.61
1379.85;107.95
1439.82;146.19
1499.98;152.62
1559.87;15.24
1619.78;17
1679.78;15
1739.87;0
1799.87;0
1859.78;8.8
1919.87;8.2
1979.91;29.43
2039.64;2.57
2099.77;0
2159.77;15
2219.66;0
2279.87;13.94
2339.91;47.06
2399.93;0
2459.87;0
2519.76;42
2579.87;21.48
2639.96;43.52
2699.74;21
2759.72;21
2819.84;21
2879.63;21.8
2939.97;89.45
2999.87;186.48
3059.76;71.27
3119.82;19.46
3179.65;20.54
3239.92;7.82
3299.83;61.96
3359.8;61.26
3419.66;16.95
3479.96;26.79
3539.85;74.12
3599.72;51.09
3659.89;29.85
3719.68;24.13
3779.93;28.02
3839.77;33.78
3899.62;98.61
3959.88;26.7
4019.9;14.91
4079.87;4.5
4139.9;24.61
4199.96;69.89
4259.67;41.85
4319.99;98.95
4379.91;81.15
4439.84;102.05
4499.66;77.13
4559.67;1.87
4619.85;21
4679.85;12.89
4739.85;4.11
4799.85;0
4859.66;0
4919.94;21
4979.58;19.85
5039.74;29.15
5099.74;0
5159.74;0
5219.94;21
5279.86;19
5339.96;17
5399.89;33.73
5459.93;87.62
5519.76;91.71
5579.8;118.54
5639.65;148.57
5699.94;102.47
5759.61;71.36
5819.63;0
5879.91;2.72
5939.71;14.28
5999.71;0
6059.71;0
6119.98;23.22
6179.99;16.78
6239.99;17
6299.6;36
6359.96;19
6419.96;0
6479.92;17
6539.88;38.8
6599.92;21.2
6659.69;47.85
6719.99;151.69
6779.6;102.54
6839.88;83.67
6899.8;79.45
6959.89;44.79
7019.98;51.59
7079.83;74.79
7139.81;56.46
7199.83;145.58
7259.89;147.22
7319.64;48.36
7379.88;20.99
7439.88;0
7499.88;0
7559.78;38.12
7619.66;14.88
7679.75;16.09
7739.83;53.37
7799.81;56.54
7859.6;21
7919.81;35
7979.98;69.62
8039.88;184.72
8099.9;56.67
8159.61;56
8219.73;2
8279.63;0
8339.67;32
8399.67;33.32
8459.73;58.68
8519.73;0
8579.74;21
8639.72;82.16
8699.8;80.84
8759.8;0
8819.7;114.29
8879.67;190.74
8939.65;107.21
8999.8;44.74
9059.8;12.02
9119.8;0
