Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;0;0;0;0;0;0;0;0;30000;0
OutputStation0;45.50;3.50;1746;0;325;55.7324508415727;4417.74986404295;10.0444444444438;356.202402612105;5.37230769230769;12888.5617469474;30000
OutputStation1;45.50;9.50;1622;0;316;53.1275266249446;4073.7771879477;10.0444444444438;385.591774843851;5.13291139240506;14083.0848334973;30000
