#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness;TimeQueueing;DistanceTraveled
61.48;0;60.97;60.97;-Infinity;60.97;60.97
162.91;1;159.92;159.92;-Infinity;159.92;159.92
391.82;0;390.78;390.78;-Infinity;390.78;390.78
394.73;1;392.16;392.16;-Infinity;392.16;392.16
402.28;0;399.93;399.93;-Infinity;399.93;399.93
404.93;1;401.27;401.27;-Infinity;401.27;401.27
412.74;0;410.26;410.22;-Infinity;410.26;410.26
423.16;0;420.44;420.44;-Infinity;420.44;420.44
443.58;0;440.55;440.55;-Infinity;440.55;440.55
455.35;1;449.15;60.51;-Infinity;449.15;449.15
474;0;469.59;469.59;-Infinity;469.59;469.59
494.4;0;488.43;432.88;-Infinity;488.43;488.43
674.97;0;671.23;671.23;-Infinity;671.23;671.23
677.95;1;677.41;677.4;-Infinity;677.41;677.41
685.36;0;681.26;681.26;-Infinity;681.26;681.26
688.37;1;687.67;687.64;-Infinity;687.67;687.67
695.78;0;690.5;690.5;-Infinity;690.5;690.50
708.79;1;706.31;706.31;-Infinity;706.31;706.31
726.2;0;718.27;302.95;-Infinity;718.27;718.27
729.21;1;725.25;725.25;-Infinity;725.25;725.25
736.62;0;728.52;292.95;-Infinity;728.52;728.52
759.63;1;753.62;596.67;-Infinity;753.62;753.62
806.93;0;796.13;111.08;-Infinity;796.13;796.13
857.34;0;845.62;120.65;-Infinity;845.62;845.62
867.43;0;866.74;866.74;-Infinity;866.74;866.74
877.77;0;866.08;151.5;-Infinity;866.08;866.08
919.79;1;918.8;918.8;-Infinity;918.8;918.80
930.21;1;928.83;928.83;-Infinity;928.83;928.83
940.42;1;936.25;936.25;-Infinity;936.25;936.25
948.38;0;947.53;947.53;-Infinity;947.53;947.53
951.12;1;946.65;946.62;-Infinity;946.65;946.65
958.43;0;951.68;556.02;-Infinity;951.68;951.68
961.26;1;955.51;955.49;-Infinity;955.51;955.51
968.87;0;961.4;556.04;-Infinity;961.4;961.40
971.55;1;964.18;566.58;-Infinity;964.18;964.18
979.29;0;970.47;505.2;-Infinity;970.47;970.47
989.71;0;980.53;495.18;-Infinity;980.53;980.53
991.97;1;981.2;303.54;-Infinity;981.2;981.20
1002.39;1;990.96;293.54;-Infinity;990.96;990.96
1072.81;1;1059.47;142.39;-Infinity;1059.47;1059.47
1110.23;0;1104.09;718.24;-Infinity;1104.09;1104.09
1143.23;1;1126.76;171.51;-Infinity;1126.76;1126.76
1160.42;0;1149.71;474.99;-Infinity;1149.71;1149.71
1193.65;1;1175.48;191.09;-Infinity;1175.48;1175.48
1200.84;0;1188.13;333.17;-Infinity;1188.13;1188.13
1224.12;1;1205.72;151.13;-Infinity;1205.72;1205.72
1294.46;1;1281.36;374.46;-Infinity;1281.36;1281.36
1298.89;0;1281.34;309.01;-Infinity;1281.34;1281.34
1304.84;1;1285.82;161.55;-Infinity;1285.82;1285.82
1355.42;1;1337.28;363.27;-Infinity;1337.28;1337.28
1365.75;1;1352.4;424.91;-Infinity;1352.4;1352.40
1389.03;0;1368.04;90;-Infinity;1368.04;1368.04
1406.2;1;1384.84;101.19;-Infinity;1384.84;1384.84
1456.56;1;1446.34;778.52;-Infinity;1446.34;1446.34
1466.76;1;1455.05;737.49;-Infinity;1455.05;1455.05
1473.31;0;1463.91;798.29;-Infinity;1463.91;1463.91
1483.49;0;1471.28;676.38;-Infinity;1471.28;1471.28
1486.98;1;1471.88;525.67;-Infinity;1471.88;1471.88
1497.4;1;1476.67;202.81;-Infinity;1476.67;1476.67
1507.4;1;1485.34;141.52;-Infinity;1485.34;1485.34
1527.59;1;1503.57;70.81;-Infinity;1503.57;1503.57
1543.81;0;1531.3;686.28;-Infinity;1531.3;1531.30
1554.36;0;1541.3;676.27;-Infinity;1541.3;1541.30
1564.78;0;1551.27;616.25;-Infinity;1551.27;1551.27
1575.2;0;1560.97;616.59;-Infinity;1560.97;1560.97
1585.62;0;1569.46;616.59;-Infinity;1569.46;1569.46
1596.02;0;1578.55;616.56;-Infinity;1578.55;1578.55
1597.91;1;1572.55;70.27;-Infinity;1572.55;1572.55
1606.13;0;1587.33;495.84;-Infinity;1587.33;1587.33
1608;1;1593.78;656.77;-Infinity;1593.78;1593.78
1616.51;0;1595.94;415.37;-Infinity;1595.94;1595.94
1626.93;0;1604.12;237.84;-Infinity;1604.12;1604.12
1628.19;1;1603.71;141;-Infinity;1603.71;1603.71
1657.62;0;1631.02;113.66;-Infinity;1631.02;1631.02
1668.61;1;1660.28;1213.21;-Infinity;1660.28;1660.28
1679.03;1;1667;919.33;-Infinity;1667;1667.00
1689.45;1;1669.55;495.73;-Infinity;1669.55;1669.55
1700;1;1679.37;475.84;-Infinity;1679.37;1679.37
1710.29;1;1688.72;354.83;-Infinity;1688.72;1688.72
1720.84;1;1698.03;314.54;-Infinity;1698.03;1698.03
1731.13;1;1706.2;233.62;-Infinity;1706.2;1706.20
1831.19;1;1798.66;130.98;-Infinity;1798.66;1798.66
1861.36;1;1828.11;150.74;-Infinity;1828.11;1828.11
1868.13;0;1843.83;394.59;-Infinity;1843.83;1843.83
1878.38;0;1853.96;394.49;-Infinity;1853.96;1853.96
1898.8;0;1868.33;292.29;-Infinity;1868.33;1868.33
1909.22;0;1877.01;251.45;-Infinity;1877.01;1877.01
1911.97;1;1877.84;180.78;-Infinity;1877.84;1877.84
1979.86;0;1960.16;819.15;-Infinity;1960.16;1960.16
1992.1;1;1959.93;363.58;-Infinity;1959.93;1959.93
1999.64;0;1967.79;372.29;-Infinity;1967.79;1967.79
2002.52;1;1970.26;333.58;-Infinity;1970.26;1970.26
2020;0;1985.08;151.81;-Infinity;1985.08;1985.08
2032.94;1;1999.07;311.9;-Infinity;1999.07;1999.07
2043.36;1;2009.07;212.13;-Infinity;2009.07;2009.07
2053.78;1;2017.23;141.71;-Infinity;2017.23;2017.23
2070.61;0;2034.19;171.58;-Infinity;2034.19;2034.19
2091.03;0;2054.54;181.58;-Infinity;2054.54;2054.54
2113.78;1;2075.74;121.29;-Infinity;2075.74;2075.74
2131.57;0;2104.76;577.17;-Infinity;2104.76;2104.76
2134.2;1;2095.65;131.29;-Infinity;2095.65;2095.65
2141.68;0;2110;524.75;-Infinity;2110;2110.00
2164.62;1;2125.99;131.29;-Infinity;2125.99;2125.99
2192.29;0;2151.72;121.45;-Infinity;2151.72;2151.72
2212.71;0;2171.94;121.45;-Infinity;2171.94;2171.94
2225.04;1;2184.04;111.16;-Infinity;2184.04;2184.04
2255.46;1;2214.1;121.16;-Infinity;2214.1;2214.10
2325.85;1;2301.58;858.71;-Infinity;2301.58;2301.58
2335.68;1;2310.61;828.13;-Infinity;2310.61;2310.61
2340;0;2312.85;775.17;-Infinity;2312.85;2312.85
2350.33;0;2322.94;775.09;-Infinity;2322.94;2322.94
2360.84;0;2332.84;775.17;-Infinity;2332.84;2332.84
2371.16;0;2341.97;775.07;-Infinity;2341.97;2341.97
2376.42;1;2344.06;697.06;-Infinity;2344.06;2344.06
2401.26;0;2359.6;188.32;-Infinity;2359.6;2359.60
2406.82;1;2367.9;352.98;-Infinity;2367.9;2367.90
2417.24;1;2375.21;161.67;-Infinity;2375.21;2375.21
2497.67;1;2467.23;899.61;-Infinity;2467.23;2467.23
2507.94;1;2465.69;181.96;-Infinity;2465.69;2465.69
2511.61;0;2475.59;633.01;-Infinity;2475.59;2475.59
2522.03;0;2484.28;542.13;-Infinity;2484.28;2484.28
2532.45;0;2494.33;532.45;-Infinity;2494.33;2494.33
2542.92;0;2501.26;350.4;-Infinity;2501.26;2501.26
2558.45;1;2527.79;950.35;-Infinity;2527.79;2527.79
2568.89;1;2536.44;879.1;-Infinity;2536.44;2536.44
2579.27;1;2544.39;717.62;-Infinity;2544.39;2544.39
2589.35;1;2544.12;172.04;-Infinity;2544.12;2544.12
2599.47;1;2553.55;101.74;-Infinity;2553.55;2553.55
2680;1;2638.03;454.86;-Infinity;2638.03;2638.03
2703.93;0;2660.43;332.48;-Infinity;2660.43;2660.43
2720.42;1;2671.34;141.01;-Infinity;2671.34;2671.34
2750.83;1;2699.32;150.96;-Infinity;2699.32;2699.32
2801.26;1;2759.69;636.54;-Infinity;2759.69;2759.69
2811.52;1;2764.76;303.37;-Infinity;2764.76;2764.76
2815.19;0;2770.58;413.7;-Infinity;2770.58;2770.58
2825.61;0;2778.23;313.86;-Infinity;2778.23;2778.23
2836.03;0;2787.56;303.44;-Infinity;2787.56;2787.56
2862.03;1;2818.33;485.56;-Infinity;2818.33;2818.33
2892.51;1;2843.45;323.52;-Infinity;2843.45;2843.45
2906.54;0;2863.8;566.24;-Infinity;2863.8;2863.80
2916.65;0;2861.37;90.9;-Infinity;2861.37;2861.37
2962.78;1;2906.35;70.22;-Infinity;2906.35;2906.35
2985.95;1;2937.02;427.38;-Infinity;2937.02;2937.02
2987.29;0;2932.25;171.96;-Infinity;2932.25;2932.25
2996;1;2944.75;406.54;-Infinity;2944.75;2944.75
3005.8;1;2954.04;325.76;-Infinity;2954.04;2954.04
3016.25;1;2964.18;295.78;-Infinity;2964.18;2964.18
3026.84;1;2972.72;275.95;-Infinity;2972.72;2972.72
3037.1;1;2982.27;225.38;-Infinity;2982.27;2982.27
3127.79;1;3067.88;131.63;-Infinity;3067.88;3067.88
