#TimeStamp;Bot;Pod;OutputStation
35.43;10;48;0
40;0;85;1
45.48;10;48;0
50.05;0;85;1
55.38;10;48;0
60.04;0;85;1
65.55;10;48;0
70.06;0;85;1
75.46;10;48;0
80.01;0;85;1
85.51;10;48;0
90.01;0;85;1
95.56;10;48;0
100;0;85;1
105.59;10;48;0
110.1;0;85;1
115.44;10;48;0
120.09;0;85;1
125.49;10;48;0
129.87;0;85;1
135.49;10;48;0
140.06;0;85;1
145.64;10;48;0
150.15;0;85;1
155.54;10;48;0
160.42;0;85;1
165.66;10;48;0
170.45;0;85;1
175.74;10;48;0
180.14;0;85;1
185.38;10;48;0
190.29;0;85;1
195.42;10;48;0
200.18;0;85;1
205.48;10;48;0
210.36;0;85;1
215.78;10;48;0
220.46;0;85;1
226.07;10;48;0
230.51;0;85;1
235.76;10;48;0
240.53;0;85;1
246.12;10;48;0
250.93;0;85;1
256.18;10;48;0
261.02;0;85;1
266.43;10;48;0
271;0;85;1
276.19;10;48;0
281.02;0;85;1
286.51;10;48;0
291.09;0;85;1
296.38;10;48;0
301.13;0;85;1
306.62;10;48;0
311.39;0;85;1
316.39;10;48;0
321.11;0;85;1
326.44;10;48;0
331.31;0;85;1
336.48;10;48;0
341.42;0;85;1
346.71;10;48;0
351.44;0;85;1
356.84;10;48;0
361.22;0;85;1
366.89;10;48;0
371.28;0;85;1
376.83;10;48;0
381.44;0;85;1
386.58;10;48;0
391.44;0;85;1
396.84;10;48;0
401.44;0;85;1
406.84;10;48;0
411.23;0;85;1
416.9;8;98;0
421.3;0;85;1
426.8;8;98;0
431.49;0;85;1
436.79;8;98;0
441.72;0;85;1
446.95;8;98;0
451.67;0;85;1
457.37;8;98;0
461.66;6;6;1
467.79;8;98;0
471.67;6;6;1
478.17;8;98;0
481.68;6;6;1
488.17;8;98;0
491.86;6;6;1
498.21;8;98;0
502.1;6;6;1
508.63;8;98;0
512.28;6;6;1
519.01;8;98;0
522.52;6;6;1
529.01;8;98;0
532.7;6;6;1
539.05;8;98;0
543.12;6;6;1
549.47;8;98;0
553.54;6;6;1
559.85;8;98;0
563.78;6;6;1
569.89;8;98;0
573.78;6;6;1
580.31;8;98;0
583.78;6;6;1
590.69;8;98;0
593.96;6;6;1
600.42;8;98;0
604.2;6;6;1
610.69;8;98;0
614.2;6;6;1
620.73;8;98;0
624.2;6;6;1
631.11;8;98;0
634.2;6;6;1
640.84;8;98;0
644.2;6;6;1
651.11;8;98;0
654.2;6;6;1
660.84;8;98;0
664.2;6;6;1
671.11;8;98;0
674.2;6;6;1
680.88;8;98;0
684.2;1;31;1
691.15;8;98;0
694.38;1;31;1
700.84;8;98;0
704.24;1;31;1
710.78;8;98;0
714.24;1;31;1
720.84;8;98;0
724.47;1;31;1
731.2;8;98;0
734.89;1;31;1
741.2;8;98;0
745.08;1;31;1
751.62;8;98;0
755.08;1;31;1
761.62;8;98;0
765.31;1;31;1
771.62;8;98;0
775.5;1;31;1
781.62;8;98;0
785.5;1;31;1
791.95;8;98;0
795.55;7;39;1
801.77;8;98;0
805.73;7;39;1
812.02;8;98;0
815.99;7;39;1
821.81;5;64;0
826.14;7;39;1
832.07;5;64;0
836.56;7;39;1
842.23;5;64;0
846.77;7;39;1
852.49;5;64;0
856.79;7;39;1
862.91;5;64;0
866.79;7;39;1
873.33;5;64;0
876.79;7;39;1
883.49;5;64;0
887.19;7;39;1
893.49;5;64;0
897.21;7;39;1
903.49;5;64;0
907.21;7;39;1
913.49;5;64;0
917.21;7;39;1
923.75;5;64;0
927.61;7;39;1
934.17;5;64;0
937.63;7;39;1
944.33;5;64;0
947.63;7;39;1
954.33;5;64;0
957.63;7;39;1
964.33;5;64;0
968.03;7;39;1
974.33;5;64;0
978.05;7;39;1
984.33;5;64;0
988.05;7;39;1
994.33;5;64;0
998.05;7;39;1
1004.33;5;64;0
1008.05;7;39;1
1014.33;5;64;0
1018.45;7;39;1
1024.33;5;64;0
1028.51;7;39;1
1034.54;2;148;0
1038.79;7;39;1
1044.59;2;148;0
1048.89;7;39;1
1055.01;2;148;0
1059.31;7;39;1
1065.43;2;148;0
1069.31;7;39;1
1075.85;2;148;0
1079.31;7;39;1
1086.27;2;148;0
1089.21;7;39;1
1096.5;2;148;0
1099.21;7;39;1
1106.69;2;148;0
1109.21;7;39;1
1116.92;2;148;0
1119.21;7;39;1
1127.11;2;148;0
1129.21;4;57;1
1137.53;2;148;0
1139.32;4;57;1
1147.77;2;148;0
1149.36;4;57;1
1157.95;2;148;0
1159.63;4;57;1
1168.19;2;148;0
1169.78;4;57;1
1178.19;2;148;0
1180.2;4;57;1
1188.19;2;148;0
1190.47;4;57;1
1198.19;2;148;0
1200.62;4;57;1
1208.19;2;148;0
1211.04;4;57;1
1218.09;2;148;0
1221.26;4;57;1
1228.09;2;148;0
1231.31;4;57;1
1238.37;2;148;0
1241.37;4;57;1
1248.51;2;148;0
1251.73;4;57;1
1258.51;2;148;0
1261.79;4;57;1
1268.79;2;148;0
1271.73;4;57;1
1278.97;2;148;0
1281.68;4;57;1
1288.97;2;148;0
1291.73;4;57;1
1298.97;2;148;0
1301.68;4;57;1
1308.97;2;148;0
1311.73;4;57;1
1318.97;2;148;0
1321.68;4;57;1
1328.97;2;148;0
1331.73;4;57;1
1338.97;2;148;0
1341.68;4;57;1
1348.97;2;148;0
1351.73;4;57;1
1359.21;2;148;0
1361.68;4;57;1
1369.37;2;148;0
1371.68;9;87;1
1379.57;2;148;0
1381.83;9;87;1
1389.36;2;148;0
1392.19;9;87;1
1399.54;2;148;0
1402.4;9;87;1
1409.44;0;85;0
1412.38;9;87;1
1419.63;0;85;0
1422.44;9;87;1
1430.04;0;85;0
1432.56;9;87;1
1440.46;0;85;0
1442.56;9;87;1
1450.59;0;85;0
1452.56;9;87;1
1460.88;0;85;0
1462.56;9;87;1
1471.01;0;85;0
1472.63;9;87;1
1481.3;0;85;0
1482.98;9;87;1
1491.43;0;85;0
1492.98;9;87;1
1501.68;0;85;0
1503.05;9;87;1
1511.43;0;85;0
1513.4;9;87;1
1521.68;0;85;0
1523.4;9;87;1
1531.43;0;85;0
1533.47;9;87;1
1541.72;0;85;0
1543.82;9;87;1
1551.85;0;85;0
1553.82;9;87;1
1562.1;0;85;0
1563.82;9;87;1
1571.85;0;85;0
1573.82;9;87;1
1581.95;6;6;0
1583.74;9;87;1
1591.8;6;6;0
1593.87;9;87;1
1602.14;6;6;0
1603.82;9;87;1
1612.42;6;6;0
1613.49;3;164;1
1622.56;6;6;0
1623.67;3;164;1
1632.61;6;6;0
1633.91;3;164;1
1642.94;6;6;0
1644.33;3;164;1
1652.74;6;6;0
1654.71;3;164;1
1662.94;6;6;0
1664.71;3;164;1
1672.74;6;6;0
1674.71;3;164;1
1682.94;6;6;0
1684.75;3;164;1
1693.03;6;6;0
1695.13;3;164;1
1703.24;1;31;0
1705.17;3;164;1
1713.45;1;31;0
1715.47;3;164;1
1723.87;1;31;0
1725.55;3;164;1
1734;1;31;0
1735.59;3;164;1
1744;1;31;0
1745.97;3;164;1
1754;1;31;0
1755.97;3;164;1
1764;1;31;0
1766.01;3;164;1
1774;1;31;0
1776.39;3;164;1
1784;1;31;0
1786.39;3;164;1
1794.08;7;39;0
1796.29;3;164;1
1804.29;7;39;0
1806.04;3;164;1
1814.42;7;39;0
1816.39;3;164;1
1824.42;7;39;0
1826.39;3;164;1
1834.42;7;39;0
1836.39;3;164;1
1844.42;7;39;0
1846.43;3;164;1
1854.42;7;39;0
1856.81;3;164;1
1864.42;7;39;0
1866.81;3;164;1
1874.42;7;39;0
1876.81;3;164;1
1884.42;7;39;0
1886.81;3;164;1
1894.42;7;39;0
1896.81;3;164;1
1904.42;7;39;0
1906.81;3;164;1
1914.39;7;39;0
1916.85;11;121;1
1924.35;4;57;0
1926.9;11;121;1
1934.71;4;57;0
1937.17;11;121;1
1945.13;4;57;0
1947.23;11;121;1
1955.3;4;57;0
1957.32;11;121;1
1965.3;4;57;0
1967.65;11;121;1
1975.3;4;57;0
1977.65;11;121;1
1985.55;9;87;0
1987.6;11;121;1
1995.97;9;87;0
1997.74;10;48;1
2006.03;9;87;0
2007.81;10;48;1
2016.39;9;87;0
2017.99;10;48;1
2026.81;9;87;0
2028.41;10;48;1
2037.23;9;87;0
2038.49;10;48;1
2047.65;9;87;0
2048.49;10;48;1
2058.07;9;87;0
2058.49;10;48;1
2068.07;9;87;0
2068.49;10;48;1
2078.49;9;87;0
2078.49;10;48;1
2088.49;9;87;0
2088.49;10;48;1
2098.49;9;87;0
2098.49;10;48;1
2108.68;9;87;0
2108.83;8;98;1
2118.81;9;87;0
2118.9;8;98;1
2128.56;9;87;0
2129.27;8;98;1
2138.56;9;87;0
2139.27;8;98;1
2148.56;9;87;0
2149.27;8;98;1
2158.56;9;87;0
2159.27;8;98;1
2168.56;9;87;0
2169.27;8;98;1
2178.46;9;87;0
2179.15;5;64;1
2188.75;9;87;0
2189.33;5;64;1
2198.66;3;164;0
2199.35;5;64;1
2208.85;3;164;0
2209.69;5;64;1
2219.31;3;164;0
2219.35;2;148;1
2229.35;3;164;0
2229.75;2;148;1
2239.75;3;164;0
2240;2;148;1
2249.83;3;164;0
2250;2;148;1
2259.98;3;164;0
2260.02;0;85;1
2269.93;3;164;0
2270.2;6;6;1
2279.99;3;164;0
2280.62;6;6;1
2289.76;3;164;0
2290.88;6;6;1
2300;3;164;0
2300.88;6;6;1
2309.81;3;164;0
2310.88;6;6;1
2320;3;164;0
2320.88;6;6;1
2329.9;3;164;0
2331.02;1;31;1
2340;3;164;0
2341.48;1;31;1
2349.88;3;164;0
2351.73;1;31;1
2360;3;164;0
2361.68;7;39;1
2369.68;3;164;0
2371.9;4;57;1
2380;3;164;0
2382.16;4;57;1
2389.72;3;164;0
2392.57;4;57;1
2400;11;121;0
2402.59;9;87;1
2410.05;11;121;0
2412.63;9;87;1
2420.47;11;121;0
2422.78;9;87;1
2430.89;11;121;0
2432.73;9;87;1
2441.31;11;121;0
2442.57;9;87;1
2451.64;11;121;0
2452.57;9;87;1
2461.73;11;121;0
2462.66;3;164;1
2472.03;11;121;0
2472.82;3;164;1
2482.11;11;121;0
2483.24;3;164;1
2492.06;11;121;0
2493.66;3;164;1
2502.11;11;121;0
2504.08;3;164;1
2512.06;11;121;0
2514.25;3;164;1
2522.11;11;121;0
2524.25;3;164;1
2532.06;11;121;0
2534.5;3;164;1
2542.11;11;121;0
2544.67;3;164;1
2552.06;11;121;0
2554.67;3;164;1
2562.11;11;121;0
2564.67;3;164;1
2572.06;11;121;0
2574.67;3;164;1
2581.98;10;48;0
2584.89;3;164;1
2592.15;8;98;0
2594.86;4;159;1
2602.13;8;98;0
2604.79;4;159;1
2612.13;8;98;0
2614.94;4;159;1
2622.17;5;64;0
2625.12;4;159;1
2632.43;5;64;0
2635.36;4;159;1
2642.27;5;64;0
2645.36;4;159;1
2652.48;2;148;0
2655.43;4;159;1
2662.67;2;148;0
2665.67;4;159;1
2673.09;2;148;0
2675.77;4;159;1
2683.23;2;148;0
2686.03;4;159;1
2693.23;2;148;0
2696.03;4;159;1
2703.23;2;148;0
2706.09;4;159;1
2713.23;2;148;0
2716.45;4;159;1
2723.23;2;148;0
2726.45;4;159;1
2733.32;0;85;0
2736.27;4;159;1
2743.51;6;6;0
2746.32;4;159;1
2753.93;6;6;0
2756.39;4;159;1
2764.2;6;6;0
2766.17;11;121;1
2774.2;6;6;0
2776.54;10;48;1
2784.1;1;31;0
2786.72;10;48;1
2794.36;7;39;0
2796.58;3;57;1
2804.44;7;39;0
2806.75;8;98;1
2814.07;7;39;0
2816.46;5;64;1
2824.43;9;87;0
2826.79;2;148;1
2834.39;4;159;0
2836.77;0;85;1
2844.32;4;159;0
2846.84;7;39;1
2854.49;4;159;0
2856.84;7;39;1
2864.75;4;159;0
2867.09;7;39;1
2875.03;4;159;0
2877.14;9;87;1
2884.85;4;159;0
2887.2;8;181;1
2894.76;4;159;0
2897.26;8;181;1
2905.01;11;121;0
2907.35;8;181;1
2915.17;3;57;0
2917.57;8;181;1
2925.39;3;57;0
2927.43;8;181;1
2935.24;3;57;0
2937.65;8;181;1
2945.29;1;31;0
2947.54;2;148;1
2955.44;1;31;0
2957.69;5;98;1
2965.84;1;31;0
2967.79;5;98;1
2976.11;1;31;0
2978.11;5;98;1
2985.88;1;31;0
2988.03;5;98;1
2995.91;10;48;0
2998.07;5;98;1
3006.25;10;48;0
3007.89;4;159;1
3016.29;6;177;0
3018.05;11;121;1
3026.39;6;177;0
3028.17;2;148;1
3036.44;6;177;0
3038.19;1;31;1
3046.84;6;177;0
3048.16;10;48;1
3057.03;6;177;0
3067.45;6;177;0
3077.87;6;177;0
3087.95;6;177;0
3097.95;6;177;0
3108.29;6;177;0
3118.37;6;177;0
3128.37;6;177;0
3138.37;6;177;0
3148.37;6;177;0
3158.37;6;177;0
3168.37;6;177;0
3178.37;6;177;0
3188.37;6;177;0
3198.37;6;177;0
3208.71;6;177;0
3218.79;6;177;0
3229.13;6;177;0
3239.21;6;177;0
3249.21;6;177;0
3259.21;6;177;0
3269.21;6;177;0
3279.21;6;177;0
3289.21;6;177;0
3299.21;6;177;0
3309.21;6;177;0
3319.21;6;177;0
3329.21;6;177;0
3339.55;0;85;0
3349.96;0;85;0
3352.36;6;177;1
3360;0;85;0
3362.61;6;177;1
3370.04;7;39;0
3373.03;6;177;1
3380.09;7;39;0
3383.09;6;177;1
3390.35;7;39;0
3393.35;6;177;1
3400.42;7;39;0
3403.65;6;177;1
3410.62;9;87;0
3413.72;6;177;1
3420.68;9;87;0
3423.99;6;177;1
3430.68;9;87;0
3434.05;6;177;1
3440.6;9;87;0
3444.47;6;177;1
3450.98;9;87;0
3454.89;6;177;1
3460.6;8;181;0
3464.79;6;177;1
3471.02;8;181;0
3474.93;6;177;1
3481.02;8;181;0
3484.95;6;177;1
3491.02;8;181;0
3494.95;6;177;1
3501.02;8;181;0
3504.95;6;177;1
3511.07;8;181;0
3514.95;6;177;1
3521.49;8;181;0
3524.95;6;177;1
3531.91;8;181;0
3535.33;6;177;1
3542.3;8;181;0
3545.34;6;177;1
3552.32;8;181;0
3555.36;6;177;1
3562.34;8;181;0
3565.38;6;177;1
3572.35;8;181;0
3575.4;6;177;1
3582.37;8;181;0
3585.42;6;177;1
3592.22;3;57;0
3595.42;6;177;1
3602.42;3;57;0
3605.46;9;87;1
3612.68;3;57;0
3615.63;9;87;1
3622.5;3;57;0
3625.71;9;87;1
3632.62;5;98;0
3635.77;9;87;1
3642.62;5;98;0
3645.82;9;87;1
3652.35;5;98;0
3655.82;9;87;1
3662.54;5;98;0
3665.82;9;87;1
3672.37;11;121;0
3676.24;9;87;1
3682.77;11;121;0
3686.24;9;87;1
3693.19;11;121;0
3696.28;8;181;1
3702.96;11;121;0
3706.66;8;181;1
3713.17;2;148;0
3716.95;8;181;1
3722.95;2;148;0
3726.92;5;98;1
3732.96;2;148;0
3736.83;5;98;1
3743.14;4;159;0
3746.93;11;121;1
3753.28;1;31;0
3760;2;148;1
3763.64;1;31;0
3770.24;4;159;1
3773.7;1;31;0
3780.46;4;159;1
3783.7;1;31;0
3790.39;4;159;1
3793.7;10;48;0
3803.84;0;6;0
3814.08;0;6;0
3824.07;0;6;0
3834.29;0;6;0
3844.24;0;6;0
3853.95;7;85;0
3864.37;6;177;0
3874.71;6;177;0
3884.62;3;39;0
3894.78;9;87;0
3904.48;9;87;0
3914.83;8;181;0
3924.79;5;164;0
3928.83;6;162;1
3934.55;2;148;0
3938.81;6;162;1
3944.89;11;121;0
3948.88;6;162;1
3954.92;11;121;0
3959.3;6;162;1
3964.65;11;121;0
3969.72;6;162;1
3974.89;1;161;0
3979.81;6;162;1
3984.84;1;161;0
3989.92;6;162;1
3994.77;1;161;0
3999.97;6;162;1
4004.97;1;161;0
4009.69;11;121;1
4015.06;1;161;0
4019.99;11;121;1
4025.23;1;161;0
4029.74;2;148;1
4035.02;1;161;0
4045.23;1;161;0
4055.08;1;161;0
4065.03;4;159;0
4069.56;11;87;1
4075.37;10;48;0
4080;1;161;1
4085.41;0;115;0
4090.05;1;161;1
4095.49;0;115;0
4100.09;1;161;1
4105.84;0;115;0
4110.27;1;161;1
4115.72;0;115;0
4120.21;1;161;1
4126.1;0;115;0
4130.21;1;161;1
4136.52;0;115;0
4140.41;11;132;1
4146.85;0;115;0
4150.46;11;132;1
4157.09;0;115;0
4160.88;11;132;1
4167.09;0;115;0
4171.3;11;132;1
4177.09;0;115;0
4181.72;11;132;1
4187.19;0;115;0
4192.14;11;132;1
4196.9;0;115;0
4202.27;11;132;1
4206.94;0;115;0
4212.31;11;132;1
4216.94;0;115;0
4222.73;11;132;1
4226.94;0;115;0
4233.15;11;132;1
4236.94;0;115;0
4243.57;11;132;1
4246.99;7;85;0
4253.49;11;132;1
4257.27;7;85;0
4263.44;11;132;1
4266.99;7;85;0
4273.61;11;132;1
4277.08;7;85;0
4283.61;11;132;1
4287.31;7;85;0
4293.67;11;132;1
4297.08;7;85;0
4303.67;11;132;1
4307.08;7;85;0
4313.67;11;132;1
4317.08;7;85;0
4324.02;11;132;1
4327.11;3;57;0
4334.03;11;132;1
4337.36;3;57;0
4343.96;11;132;1
4347.41;3;57;0
4353.76;11;132;1
4357.45;3;57;0
4363.76;11;132;1
4367.45;3;57;0
4374.08;11;132;1
4377.83;9;64;0
4384.26;11;132;1
4387.87;9;64;0
4394.36;0;115;1
4398.29;9;64;0
4404.5;0;115;1
4408.68;9;64;0
4414.61;0;115;1
4418.38;9;64;0
4424.92;0;115;1
4428.38;9;64;0
4435.03;0;115;1
4438.72;9;64;0
4445.34;0;115;1
4448.8;9;64;0
4455.76;0;115;1
4459.12;9;64;0
4466.18;0;115;1
4469.12;9;64;0
4476.28;0;115;1
4478.99;8;175;0
4486.5;0;115;1
4489.17;8;175;0
4496.32;0;115;1
4499.54;8;175;0
4506.32;0;115;1
4509.54;8;175;0
4516.32;0;115;1
4519.54;8;175;0
4526.32;0;115;1
4529.54;8;175;0
4536.32;0;115;1
4539.59;8;175;0
4546.36;0;115;1
4549.64;8;175;0
4556.37;0;115;1
4560;8;175;0
4566.37;0;115;1
4569.64;8;175;0
4576.6;0;115;1
4580.09;8;175;0
4586.81;0;115;1
4590.48;8;175;0
4596.83;0;115;1
4600.47;8;175;0
4606.83;0;115;1
4610.48;8;175;0
4616.83;0;115;1
4620.53;8;175;0
4626.83;0;115;1
4630.9;8;175;0
4636.87;7;85;1
4640.57;8;175;0
4647.02;7;85;1
4650.58;8;175;0
4656.83;7;85;1
4660.95;8;175;0
4667.24;3;57;1
4670.71;8;175;0
4677.66;3;57;1
4680.96;8;175;0
4687.71;3;57;1
4691.01;5;110;0
4698.08;3;57;1
4701.08;5;110;0
4708.32;3;57;1
4711.16;5;110;0
4718.19;3;57;1
4721.46;5;110;0
4728.23;3;57;1
4731.46;5;110;0
4738.23;3;57;1
4741.46;5;110;0
4748.32;9;64;1
4751.51;5;110;0
4758.46;9;64;1
4761.88;5;110;0
4768.65;9;64;1
4771.88;5;110;0
4778.65;9;64;1
4781.88;5;110;0
4788.65;9;64;1
4791.88;5;110;0
4798.65;9;64;1
4801.88;5;110;0
4808.88;9;64;1
4811.7;6;162;0
4819.25;9;64;1
4821.85;6;162;0
4829.27;9;64;1
4831.93;6;162;0
4839.04;9;64;1
4842.31;6;162;0
4849.17;8;175;1
4852.36;6;162;0
4859.31;8;175;1
4862.73;6;162;0
4869.73;8;175;1
4872.67;6;162;0
4880.15;8;175;1
4882.78;6;162;0
4890.34;8;175;1
4893.2;6;162;0
4900.42;8;175;1
4903.51;6;162;0
4910.3;8;175;1
4913.51;6;162;0
4920.42;8;175;1
4923.51;6;162;0
4930.3;8;175;1
4933.51;6;162;0
4940.57;8;175;1
4943.51;6;162;0
4950.72;8;175;1
4953.51;6;162;0
4960.84;8;175;1
4963.51;6;162;0
4970.72;8;175;1
4973.51;6;162;0
4980.85;5;110;1
4983.56;6;162;0
4990.99;5;110;1
4993.41;2;148;0
5001.41;5;110;1
5003.6;2;148;0
5011.83;5;110;1
5013.36;2;148;0
5022.25;5;110;1
5023.65;4;171;0
5032.31;5;110;1
5034.04;4;171;0
5042.71;5;110;1
5044.27;4;171;0
5052.67;5;110;1
5054.43;4;171;0
5062.75;5;110;1
5064.43;4;171;0
5073.09;5;110;1
5074.69;4;171;0
5083.09;5;110;1
5084.85;4;171;0
5093.09;5;110;1
5094.85;4;171;0
5103.09;5;110;1
5105.11;4;171;0
5113.09;5;110;1
5115.27;4;171;0
5123.09;5;110;1
5125.27;4;171;0
5133.09;5;110;1
5135.53;4;171;0
5143.17;5;110;1
5145.69;4;171;0
5153.51;5;110;1
5155.69;4;171;0
5163.51;5;110;1
5165.69;4;171;0
5173.51;5;110;1
5175.95;4;171;0
5183.51;5;110;1
5186.11;4;171;0
5193.51;5;110;1
5196.11;4;171;0
5203.51;5;110;1
5206.11;4;171;0
5213.44;6;162;1
5216.23;4;171;0
5223.59;6;162;1
5226.33;4;171;0
