#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;38.79;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.85;40.5;0.37;PP/0.06,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.77;40.63;0.44;PP/0.08,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
179.95;40.75;0.49;PP/0.09,TA/0.06,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
239.92;41.09;0.55;PP/0.1,TA/0.07,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
299.73;40.99;0.63;PP/0.11,TA/0.09,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
359.7;41.01;0.68;PP/0.13,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
419.76;41.01;0.72;PP/0.14,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
479.59;41.01;0.74;PP/0.14,TA/0.09,IS/0.01,PS/0,RB/0.01,OB/0.01,RP/0
539.77;41.2;0.76;PP/0.14,TA/0.09,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
599.93;41.44;0.79;PP/0.15,TA/0.1,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
659.83;41.44;0.82;PP/0.16,TA/0.1,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
719.96;41.21;0.86;PP/0.16,TA/0.1,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
779.64;41.23;0.91;PP/0.17,TA/0.11,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
839.97;41.36;0.95;PP/0.17,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
899.79;41.36;0.98;PP/0.18,TA/0.12,IS/0.02,PS/0,RB/0.01,OB/0.01,RP/0
959.87;41.36;1.02;PP/0.19,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1019.8;41.56;1.09;PP/0.21,TA/0.12,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1079.76;41.68;1.18;PP/0.21,TA/0.17,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1139.96;41.81;1.29;PP/0.21,TA/0.27,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1199.98;41.9;1.39;PP/0.21,TA/0.36,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1260;41.72;1.5;PP/0.21,TA/0.45,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1319.98;41.81;1.59;PP/0.21,TA/0.54,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1379.96;41.9;1.69;PP/0.21,TA/0.63,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1439.98;41.99;1.79;PP/0.21,TA/0.72,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1499.63;42.08;1.9;PP/0.21,TA/0.82,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1559.98;42.16;2.01;PP/0.21,TA/0.92,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1619.99;42.26;2.1;PP/0.21,TA/1.01,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1679.64;42.36;2.21;PP/0.21,TA/1.11,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1739.98;42.48;2.32;PP/0.21,TA/1.21,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1799.96;42.57;2.43;PP/0.21,TA/1.3,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1859.93;41.8;2.53;PP/0.21,TA/1.4,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1919.91;41.89;2.63;PP/0.21,TA/1.49,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
1979.89;41.98;2.74;PP/0.21,TA/1.58,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2039.91;42.07;2.83;PP/0.21,TA/1.67,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2099.9;42.16;2.94;PP/0.21,TA/1.77,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2159.97;42.25;3.04;PP/0.21,TA/1.87,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2219.99;42.34;3.14;PP/0.21,TA/1.96,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2279.96;42.44;3.24;PP/0.21,TA/2.05,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2339.98;42.54;3.34;PP/0.21,TA/2.14,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2399.96;41.8;3.45;PP/0.21,TA/2.24,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2459.97;41.88;3.56;PP/0.21,TA/2.34,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2520;41.98;3.66;PP/0.21,TA/2.44,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2579.98;42.06;3.76;PP/0.21,TA/2.53,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2640;42.15;3.86;PP/0.21,TA/2.62,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2699.98;42.24;3.97;PP/0.21,TA/2.72,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2759.63;42.33;4.07;PP/0.21,TA/2.81,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2819.97;42.43;4.18;PP/0.21,TA/2.92,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2879.99;42.52;4.28;PP/0.21,TA/3.01,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2939.64;42.61;4.38;PP/0.21,TA/3.11,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
2999.98;41.92;4.49;PP/0.21,TA/3.21,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3059.96;42.08;4.59;PP/0.21,TA/3.3,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3119.93;42.16;4.69;PP/0.21,TA/3.39,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3179.91;42.25;4.79;PP/0.21,TA/3.49,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3239.89;42.33;4.89;PP/0.21,TA/3.58,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3299.91;41.95;4.99;PP/0.21,TA/3.67,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3359.89;42;5.09;PP/0.21,TA/3.77,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3419.97;42.12;5.21;PP/0.21,TA/3.87,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3479.99;42.21;5.32;PP/0.21,TA/3.98,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3539.96;42.3;5.43;PP/0.21,TA/4.08,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3599.98;42.39;5.54;PP/0.21,TA/4.18,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3659.96;42.13;5.64;PP/0.21,TA/4.27,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
3719.97;42.22;5.75;PP/0.21,TA/4.37,IS/0.03,PS/0,RB/0.01,OB/0.01,RP/0
