Avg Turnover,Avg Throughput,Distance Travelling,Sim Completion
1_6
73.9203694180122,73.9264623156178,170.913795097476,355.16
79.9967334698521,79.9967334698521,181.149502180402,391.94
73.7552197873097,73.7552197873097,158.819170263127,355.63
76.4889736852181,76.4942327912549,175.999357845953,365.97
80.5457387346548,80.5532674306515,242.128888888889,352.69
76.94140701900938,76.9451831589372,185.8021428551694,364.278
3.2330086614961706,3.233501565183086,32.558361778464416,16.280791442678698

2_12
76.2476988711505,76.2476988711505,178.311486276762,356.12
82.7827935563706,82.7911461927636,161.237878762112,365.41
75.8203681678985,75.8328821382234,188.69602451262,362.71
82.7827935563706,82.7911461927636,161.237878762112,365.41
82.6879912420036,82.6901981518584,207.05889608181,360.89
78.50286804888407,78.50789873414453,182.55528786712628,363.193
3.658058945410281,3.6587914298640367,25.512322075777618,11.212777483250475

3-18
72.4825116437333,72.4864304826878,109.197041832318,362.04
82.4132804804313,82.4280509627665,140.818427124746,353.91
77.6719877541699,77.6725112883249,156.863434317668,359.69
77.8457210816336,77.8457210816336,178.683468177655,354.49
76.9532876275184,76.9532876275184,138.471767651001,350.61
78.15969793842181,78.1643325856251,169.97246785164336,360.8446666666666
3.5226359010078863,3.5242939271467275,30.734826329711947,9.93789994103861

