#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/12,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.73;1;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
119.74;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
179.66;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
239.96;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
299.94;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
359.92;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
419.86;8;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
479.9;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
539.98;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
599.94;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
659.77;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
719.97;8;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/11,Rest/0
779.65;6;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
839.95;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
899.97;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
959.6;11;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/12,Rest/0
1019.98;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/7,Rest/1
1079.82;1;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/1,Rest/8
1139.67;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1199.86;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1259.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1319.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1379.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1439.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1499.69;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1559.68;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1619.66;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1679.65;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1739.64;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1799.62;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1859.61;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1919.99;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
1979.97;0;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/12
