#TimeStamp;Bot;Pod;OutputStation
48.26;8;32;1
60.94;1;191;0
70.96;1;191;0
80.87;1;191;0
91.05;0;21;0
100.81;3;130;0
104.58;1;191;1
111.05;11;232;0
114.61;10;43;1
121.09;11;232;0
124.59;10;43;1
131;2;138;0
134.39;10;43;1
141.03;4;213;0
144.61;0;21;1
151.09;4;213;0
154.59;6;218;1
161.13;7;70;0
164.66;3;130;1
171.08;8;32;0
174.71;3;130;1
181.13;8;32;0
184.88;11;232;1
191.02;8;32;0
194.98;11;232;1
200.94;5;47;0
205.03;2;138;1
211.2;5;47;0
215;4;213;1
221.59;5;47;0
225.15;4;213;1
231.24;9;1;0
234.99;7;70;1
241.64;1;191;0
245.19;8;32;1
251.64;1;191;0
255.54;8;32;1
261.51;10;43;0
265.44;8;32;1
271.93;10;43;0
275.57;8;32;1
282.34;10;43;0
285.42;8;32;1
292;0;21;0
295.38;8;32;1
301.98;0;21;0
305.42;8;32;1
312.12;0;21;0
315.42;8;32;1
322.25;6;218;0
325.42;5;47;1
332.38;6;218;0
335.54;5;47;1
342.16;3;130;0
345.55;9;1;1
352.22;11;232;0
355.54;9;1;1
362.5;11;232;0
365.59;9;1;1
372.45;2;138;0
375.61;1;191;1
382.6;4;213;0
385.65;7;46;1
392.83;4;213;0
395.54;7;46;1
402.72;8;32;0
405.83;7;46;1
412.87;8;32;0
415.82;7;46;1
422.91;5;47;0
425.86;7;46;1
433;9;1;0
435.63;10;43;1
443.04;9;1;0
445.76;0;21;1
453.1;9;1;0
455.91;0;21;1
463.34;9;1;0
465.94;0;21;1
473.38;9;1;0
475.85;0;21;1
483.26;1;191;0
485.84;0;21;1
493.14;3;187;0
495.84;6;218;1
503.43;10;43;0
505.99;6;218;1
516.26;2;138;1
526.3;4;213;1
529.45;6;218;0
536.66;8;32;1
539.5;6;218;0
546.72;8;32;1
549.32;2;138;0
556.86;8;32;1
559.71;4;213;0
567.1;5;47;1
577.15;5;47;1
583.29;8;32;0
587.18;5;47;1
593.57;8;32;0
597.03;5;47;1
606.93;5;47;1
617.14;11;139;1
627.22;9;1;1
630.17;5;47;0
637.44;9;1;1
640.27;5;47;0
647.37;9;1;1
650.19;5;47;0
657.11;9;1;1
660.42;5;47;0
667.11;9;1;1
670.19;5;47;0
677.11;9;1;1
680.42;5;47;0
687.36;7;121;1
690.26;5;47;0
697.5;1;191;1
700.26;5;47;0
707.25;1;191;1
710.37;11;139;0
717.58;10;43;1
720.43;11;139;0
727.8;6;218;1
730.27;11;139;0
737.43;6;218;1
740.1;9;1;0
747.78;0;73;1
750.5;9;1;0
757.85;2;138;1
760.65;7;121;0
768.06;4;213;1
770.49;7;121;0
778.24;4;213;1
780.67;1;191;0
788.25;4;213;1
790.57;1;191;0
798.33;3;148;1
800.72;10;43;0
808.38;3;148;1
811.09;0;73;0
818.67;8;32;1
821.4;2;138;0
828.8;8;32;1
831.22;2;138;0
838.93;11;139;1
841.41;2;138;0
849.22;9;1;1
851.5;6;218;0
859.11;9;1;1
861.55;6;218;0
869.21;5;140;1
871.83;6;218;0
879.25;7;121;1
881.96;6;218;0
889.29;1;191;1
891.6;6;218;0
899.47;10;43;1
901.97;6;218;0
909.36;10;43;1
911.99;6;218;0
919.65;0;73;1
921.7;6;218;0
929.7;2;138;1
932.03;6;218;0
942.26;6;218;0
952.05;6;218;0
962.1;6;218;0
972.04;4;213;0
982.46;3;148;0
992.44;3;148;0
994.99;4;213;1
1002.63;8;32;0
1012.75;11;139;0
1022.65;9;1;0
1032.7;5;140;0
1042.97;7;121;0
1052.71;1;191;0
1063.05;10;43;0
1073.47;0;73;0
1083.41;2;138;0
