#TimeStamp;TripTime;Type
43;15;O
54;26;O
60;32;O
66;22;O
72;33;O
80;41;O
85;43;O
90;62;O
98;46;O
99;15;O
104;65;O
107;76;O
109;15;O
112;75;O
113;78;O
122;14;O
131;27;O
151;13;O
158;34;O
162;14;O
165;31;O
171;13;O
182;18;O
184;30;O
191;13;O
212;18;O
213;14;O
221;13;O
242;14;O
242;18;O
250;15;O
269;14;O
318;31;O
327;42;O
332;17;O
333;15;O
351;13;O
352;16;O
389;20;O
396;17;O
405;29;O
414;18;O
432;16;O
443;17;O
448;43;O
458;39;O
460;21;O
493;16;O
498;21;O
506;19;O
522;13;O
523;16;O
536;17;O
546;16;O
559;16;O
564;36;O
570;17;O
577;16;O
579;16;O
597;39;O
614;17;O
623;13;O
636;16;O
695;14;O
709;18;O
726;15;O
737;16;O
751;17;O
770;16;O
772;22;O
777;16;O
781;40;O
788;30;O
793;20;O
807;15;O
809;15;O
820;16;O
830;19;O
831;17;O
849;17;O
857;15;O
860;15;O
875;12;O
885;13;O
895;13;O
907;14;O
926;14;O
935;13;O
946;13;O
990;14;O
