#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;1;18;0;0;0;0;0;0;0;0;0
599.94;1;18;0;0;0;0;0;0;0;0;0
1199.89;1;18;0;0;0;0;0;0;0;0;0
1799.98;1;18;0;0;0;0;0;0;0;0;0
2399.77;1;18;0;0;0;0;0;0;0;0;0
2999.98;1;18;0;0;0;0;0;0;0;0;0
3599.9;1;18;0;0;0;0;0;0;0;0;0
4199.76;1;18;0;0;0;0;0;0;0;0;0
4799.69;1;18;0;0;0;0;0;0;0;0;0
5399.97;1;18;0;0;0;0;0;0;0;0;0
5999.96;1;18;0;0;0;0;0;0;0;0;0
6599.66;1;18;0;0;0;0;0;0;0;0;0
7199.95;1;18;0;0;0;0;0;0;0;0;0
