Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;12.50;0;0;0;0;0;0;0;0;7200;0
OutputStation0;45.50;3.50;10;0;9;10.541810965993;0.721337745666084;10.0444444444444;12.089725818683;1.11111111111111;7101.39443725152;7200
OutputStation1;45.50;9.50;6;0;5;10.099;0.0107204320987664;10.0444444444444;10.2822222222222;1.2;7140.57481241717;7200
OutputStation2;45.50;15.50;4;0;3;10.2740740740741;0.129547325102862;10.0444444444445;10.6888888888888;1.33333333333333;7160.4339826803;7200
